marker,term,estimate,std.error,statistic,p.value,conf.low,conf.high
Meta.Cluster_4_i8,cga_term,-3.093742808314778e-4,6.204970293929218e-4,-0.4985910748584269,0.6187882306436288,-0.0015352864940304835,9.16537932367528e-4
Meta.Cluster_4_i8,preterm_weeks,2.8387589498919803e-5,3.613411592383242e-4,0.07856173805042962,0.93748455000411,-6.855119446779661e-4,7.422871236758057e-4
Meta.Cluster_4_t4,(Intercept),0.06983410957168297,0.0029050723738171594,24.038681514816613,5.537371575469337e-55,0.06409687760871625,0.07557134153464969
Meta.Cluster_4_t4,cga_term,6.947087035775361e-4,6.020588033117985e-4,1.1538884570013594,0.2502665859985739,-4.942981662951463e-4,0.0018837155734502185
Meta.Cluster_4_t4,preterm_weeks,-0.0010971524873453085,4.0184738141037235e-4,-2.730271585930482,0.007037790001321303,-0.0018907615077748872,-3.035434669157298e-4
Meta.Cluster_4_t8,(Intercept),0.005654509615104456,0.0017471881342954682,3.236348452758104,0.001471549557203158,0.0022039850430694585,0.009105034187139455
Meta.Cluster_4_t8,cga_term,-5.269691429088297e-4,3.6209424824495235e-4,-1.4553369612000615,0.14753520778441134,-0.0012420696386351011,1.8813135281744162e-4
Meta.Cluster_4_t8,preterm_weeks,4.461983901478889e-4,2.4168175048780975e-4,1.8462229326264121,0.06670746907879907,-3.109927591420932e-5,9.234960562099872e-4
Meta.Cluster_5_i4,(Intercept),0.03473000186613961,0.0016281062761541619,21.33153245264629,1.4718374453142813e-47,0.031513362182503904,0.03794664154977531
Meta.Cluster_5_i4,cga_term,-4.901124920132064e-4,3.761156319954528e-4,-1.3030899285226514,0.194514593215466,-0.0012332018623030234,2.5297687827661054e-4
Meta.Cluster_5_i4,preterm_weeks,4.948690547932799e-4,2.1902773427595425e-4,2.259389918948765,0.025280781836635416,6.213729016114167e-5,9.276008194254181e-4
Meta.Cluster_5_i8,(Intercept),0.03140620048671543,0.0018791312539827322,16.71314891929525,3.0043936518451944e-36,0.02769361227865386,0.035118788694777
Meta.Cluster_5_i8,cga_term,-3.3056457357436193e-4,4.3410596073840117e-4,-0.7614836087762572,0.4475480988297881,-0.0011882250842336329,5.270959370849091e-4
Meta.Cluster_5_i8,preterm_weeks,3.014592798185157e-4,2.5279790821714073e-4,1.19249119561376,0.23492698132943965,-1.9799201241048987e-4,8.009105720475213e-4
Meta.Cluster_5_t4,(Intercept),0.041932959540503974,9.937934619135824e-4,42.19484344338577,1.3057464231245295e-88,0.03997031528225225,0.0438956037987557
Meta.Cluster_5_t4,cga_term,-3.3611709880983334e-4,2.059577268405907e-4,-1.6319712980226508,0.10465215226468191,-7.428633348415335e-4,7.06291372218668e-5
Meta.Cluster_5_t4,preterm_weeks,8.663835945219022e-4,1.374675908015283e-4,6.302457106219032,2.7252380616742545e-9,5.94898634998413e-4,0.0011378685540453914
Meta.Cluster_5_t8,(Intercept),0.057443760322112285,0.0029596047492868845,19.40926751653353,6.679327144644598e-44,0.05159883228575986,0.06328868835846471
Meta.Cluster_5_t8,cga_term,-4.4386175814665796e-5,6.133603106384173e-4,-0.07236558193415932,0.9424013562100114,-0.001255712410137048,0.0011669400585077165
Meta.Cluster_5_t8,preterm_weeks,6.670309517302019e-4,4.093906331661978e-4,1.629326363848221,0.10521119488235514,-1.414752483594352e-4,0.0014755371518198391
Meta.Cluster_6_i4,(Intercept),0.146609189989435,0.004143002817999723,35.387180851645944,2.8126416982769216e-75,0.13842388447899143,0.1547944954998786
Meta.Cluster_6_i4,cga_term,-0.0018215453966625372,9.570923876859749e-4,-1.9032074856081627,0.05890390396064047,-0.0037124670153719313,6.937622204685693e-5
Meta.Cluster_6_i4,preterm_weeks,2.5885482542274387e-6,5.573545987850797e-4,0.00464434717120833,0.9963004502549624,-0.0010985735482053679,0.0011037506447138226
Meta.Cluster_6_i8,(Intercept),0.11501935757701097,0.0037023445715274714,31.066626931905905,1.0131954738448109e-67,0.10770465788836434,0.1223340572656576
Meta.Cluster_6_i8,cga_term,-0.0021381921823200524,8.552940853924547e-4,-2.4999496884617596,0.013482783940732844,-0.003827991513326236,-4.483928513138687e-4
Meta.Cluster_6_i8,preterm_weeks,-5.716002679846154e-4,0.00049807322463374425,-1.1476229592645517,0.25292731637753735,-0.0015556405135008727,4.124399775316419e-4
Meta.Cluster_6_t4,(Intercept),0.06402682645536531,0.001992959828950725,32.12650125972426,1.1332178440223486e-71,0.06009092698015161,0.06796272593057902
Meta.Cluster_6_t4,cga_term,-0.0011638426243483694,4.130289560015205e-4,-2.8178233207070473,0.005445188181335899,-0.001979534153881272,-3.48151094815467e-4
Meta.Cluster_6_t4,preterm_weeks,0.0017166204760319728,2.7567839470643e-4,6.226895211937093,4.022188347159739e-9,0.0011721827842677292,0.0022610581677962164
Meta.Cluster_6_t8,(Intercept),0.03022624691393386,9.911765831312246e-4,30.49531983337032,1.4785083613712668e-68,0.028268770733671747,0.032183723094195975
Meta.Cluster_6_t8,cga_term,-1.1316142640939424e-4,2.0541539442838703e-4,-0.5508906804394602,0.582477016261306,-5.188366093141943e-4,2.925137564954058e-4
Meta.Cluster_6_t8,preterm_weeks,4.3870802535906175e-4,1.3710560812060213e-4,3.199781769489409,0.0016585951912819054,1.67937945996827e-4,7.094781047212965e-4
Meta.Cluster_7_i4,(Intercept),0.07245653387284276,0.008741363264175187,8.288928360841846,5.595887922538982e-14,0.05518627555098442,0.0897267921947011
Meta.Cluster_7_i4,cga_term,-0.001760015172754809,0.0020193788432369963,-0.8715626484100248,0.38482155892935865,-0.005749689691296757,0.0022296593457871395
Meta.Cluster_7_i4,preterm_weeks,1.8418809373050936e-4,0.0011759680668745618,0.15662678172889227,0.8757468368968058,-0.002139164875298218,0.002507541062759237
Meta.Cluster_7_i8,(Intercept),0.0703004907277101,0.0031221030507855873,22.51703085521825,2.820885470463336e-50,0.0641321706882595,0.0764688107671607
Meta.Cluster_7_i8,cga_term,-8.56187997599856e-4,7.21250067824174e-4,-1.187088966497785,0.23704443966210487,-0.002281157377036425,5.687813818367128e-4
Meta.Cluster_7_i8,preterm_weeks,8.251098554548993e-5,4.2001383288375806e-4,0.19644825737995503,0.8445217374547364,-7.473077936813665e-4,9.123297647723463e-4
Meta.Cluster_7_t4,(Intercept),0.04626984745421485,0.006010692068101845,7.697923455397824,1.3474161739651213e-12,0.034399322312236115,0.05814037259619358
Meta.Cluster_7_t4,cga_term,5.619054172799445e-4,0.0012456798344208401,0.451083337590669,0.6525402387868093,-0.0018981896309793044,0.0030220004655391935
Meta.Cluster_7_t4,preterm_weeks,-0.001552069108627287,8.314356949589864e-4,-1.8667337931694747,0.06376858897575223,-0.003194072759642134,8.993454238756006e-5
Meta.Cluster_7_t8,(Intercept),0.004970346693571305,8.098280816242377e-4,6.137533146050569,6.351925006573417e-9,0.003371015951839147,0.006569677435303463
Meta.Cluster_7_t8,cga_term,-2.044992690653949e-4,1.6783200656386282e-4,-1.218475982336418,0.22483673238721097,-5.359509606464312e-4,1.2695242251564137e-4
Meta.Cluster_7_t8,preterm_weeks,1.4963356178917213e-4,1.1202037406238026e-4,1.3357709527540622,0.18352109385886928,-7.15956496984952e-5,3.708627732768395e-4
Meta.Cluster_8_i4,(Intercept),0.02159755125290015,0.001149707158641406,18.78526291722989,1.837764907694338e-41,0.019326081800806583,0.023869020704993714
Meta.Cluster_8_i4,cga_term,-6.86077696161758e-6,2.655986534267027e-4,-0.025831369523531676,0.9794257228745924,-5.316024237726651e-4,5.1788086984943e-4
Meta.Cluster_8_i4,preterm_weeks,0.0013062532156172875,1.5466911326753475e-4,8.44546909218928,2.254585863444239e-14,0.0010006743877140477,0.0016118320435205274
Meta.Cluster_8_i8,(Intercept),0.2124794104877628,0.00593053513812436,35.828033312178185,5.232862084197815e-76,0.20076248822667545,0.22419633274885017
Meta.Cluster_8_i8,cga_term,8.04870641722629e-5,0.0013700376960746243,0.058748065402047786,0.9532299389683462,-0.002626288092840388,0.0027872622211849137
Meta.Cluster_8_i8,preterm_weeks,-0.004638790915103492,7.97829781367612e-4,-5.814261416955179,3.468172807633621e-8,-0.006215058369581664,-0.003062523460625321
Meta.Cluster_8_t4,(Intercept),0.1900516932739404,0.0066341126229578174,28.647643486824904,6.990448266407406e-65,0.17694997390564005,0.20315341264224074
Meta.Cluster_8_t4,cga_term,0.0032955823696495315,0.0013748800005163192,2.396996369437272,0.017683109019905226,5.8032971181596e-4,0.006010835027483103
Meta.Cluster_8_t4,preterm_weeks,-0.004700338216563473,9.176710396423616e-4,-5.122029587416541,8.597978047859673e-7,-0.006512648184320724,-0.002888028248806222
Meta.Cluster_8_t8,(Intercept),0.052706753998950265,0.0021016028825645455,25.079311813006857,2.584722312710124e-57,0.04855629518767138,0.05685721281022915
Meta.Cluster_8_t8,cga_term,-3.254819579548242e-5,4.3554457641648817e-4,-0.07472988428251787,0.9405229804982734,-8.927058592102902e-4,8.276094676193253e-4
Meta.Cluster_8_t8,preterm_weeks,-3.018720380957753e-4,2.9070656646442843e-4,-1.0384080475619841,0.30064684141478404,-8.759888897088496e-4,2.722448135172991e-4
Meta.Cluster_9_i4,(Intercept),0.14853492090707174,0.003967597083907296,37.43699719649817,1.294802050906765e-78,0.14069616344037855,0.15637367837376492
Meta.Cluster_9_i4,cga_term,-2.8386747297839087e-5,9.165711763252291e-4,-0.030970586934283596,0.9753336253995533,-0.001839250854774089,0.0017824773601784107
Meta.Cluster_9_i4,preterm_weeks,-8.344534702793303e-4,5.337574165372317e-4,-1.563357143949163,0.1200482129326628,-0.001888994757058302,2.2008781649964155e-4
Meta.Cluster_9_i8,(Intercept),0.3648074717092075,0.009885856607011986,36.90195864771612,9.308198295932277e-78,0.34527604483948154,0.3843388985789335
Meta.Cluster_9_i8,cga_term,-0.00343299701680235,0.002283773031294835,-1.5032128717519435,0.13485899662835132,-0.007945033527239817,0.0010790394936351171
Meta.Cluster_9_i8,preterm_weeks,-0.0033975945826254087,0.0013299357699950189,-2.554705767962113,0.011610625579260217,-0.006025140607788887,-7.700485574619305e-4
Meta.Cluster_9_t4,(Intercept),0.04068129644684662,0.003958405472460278,10.277192857042476,2.4217685793892553e-19,0.032863835304169135,0.04849875758952411
Meta.Cluster_9_t4,cga_term,0.0010709237911237061,8.203557623044277e-4,1.3054382504919793,0.19361771517965068,-5.491980836069494e-4,0.0026910456658543616
Meta.Cluster_9_t4,preterm_weeks,-0.0015025283723685832,5.475508589751799e-4,-2.744089152157995,0.006761212160579719,-0.002583887417938441,-4.2116932679872533e-4
Meta.Cluster_9_t8,(Intercept),0.04745081104259489,0.0016576320055401404,28.625660510900314,7.748046057384058e-65,0.04417715100894642,0.05072447107624336
Meta.Cluster_9_t8,cga_term,2.201250107933461e-4,3.435342783820248e-4,0.6407657827629,0.5225915429011319,-4.5832137149706177e-4,8.985713930837539e-4
Meta.Cluster_9_t8,preterm_weeks,-6.56620253955971e-4,2.2929379893316676e-4,-2.863663374286711,0.004749379953063848,-0.0011094529351675904,-2.0378757274435138e-4
