"","var_names","voi_names","var_coeffs","var_exp_coeffs","variable_pvals","adj_variable_pvals"
"61",Discharge_CD8_C12,voi,-0.1245,0.883,0.2327,0.52768
"62",OneYear_CD4_C1,voi,0.2276,1.256,0.01658,0.171566956521739
"63",OneYear_CD4_C2,voi,0.1055,1.111,0.2609,0.564492727272727
"64",OneYear_CD4_C3,voi,0.2577,1.294,0.007093,0.128316
"65",OneYear_CD4_C4,voi,0.2516,1.286,0.001286,0.076517
"66",OneYear_CD4_C5,voi,0.1769,1.194,0.04386,0.254601951219512
"67",OneYear_CD4_C6,voi,0.1269,1.135,0.2108,0.506771717171717
"68",OneYear_CD4_C7,voi,-0.1531,0.8581,0.1302,0.416976
"69",OneYear_CD4_C8,voi,0.2631,1.301,0.0004858,0.072828
"70",OneYear_CD4_C9,voi,0.1779,1.195,0.1092,0.382179710144928
"71",OneYear_CD4_C10,voi,0.01841,1.019,0.8585,0.91853125
"72",OneYear_CD4_C11,voi,0.04802,1.049,0.5885,0.796765168539326
"73",OneYear_CD4_C12,voi,0.07692,1.08,0.4353,0.67592
"74",OneYear_CD4_C13,voi,-0.04557,0.9555,0.6218,0.808679781420765
"75",OneYear_CD4_C14,voi,-0.266,0.7664,0.002751,0.0829538181818182
"76",OneYear_CD4_C15,voi,0.1465,1.158,0.1198,0.401583098591549
"77",OneYear_CD4_C16,voi,0.06904,1.071,0.4497,0.686080769230769
"78",OneYear_CD4_C17,voi,0.2667,1.306,0.002449,0.0829538181818182
"79",OneYear_CD4_C18,voi,0.1383,1.148,0.1469,0.431632098765432
"80",OneYear_CD8_C1,voi,0.06407,1.066,0.4931,0.719986503067485
"81",OneYear_CD8_C2,voi,0.1842,1.202,0.02051,0.19516
"82",OneYear_CD8_C3,voi,0.1675,1.182,0.0397,0.236215
"83",OneYear_CD8_C4,voi,0.2082,1.231,0.007548,0.128316
"84",OneYear_CD8_C5,voi,0.1665,1.181,0.06124,0.27361649122807
"85",OneYear_CD8_C6,voi,0.3056,1.357,0.000612,0.072828
"86",OneYear_CD8_C7,voi,0.2051,1.228,0.01396,0.166124
"87",OneYear_CD8_C8,voi,-0.05161,0.9497,0.5916,0.796765168539326
"88",OneYear_CD8_C9,voi,0.05941,1.061,0.5646,0.79226
"89",OneYear_CD8_C10,voi,-0.01848,0.9817,0.8619,0.91853125
"90",OneYear_CD8_C11,voi,0.08728,1.091,0.3878,0.65926
"91",OneYear_CD8_C12,voi,-0.1438,0.866,0.1351,0.423076315789474
"92",Birth_TPHE_C1,voi,0.2881,1.334,0.002882,0.0829538181818182
"93",Birth_TPHE_C2,voi,-0.2534,0.7762,0.01654,0.171566956521739
"94",Birth_TPHE_C3,voi,0.248,1.281,0.01298,0.166124
"95",Birth_TPHE_C4,voi,0.1738,1.19,0.1599,0.456166666666667
"96",Birth_TPHE_C5,voi,-0.2348,0.7907,0.05192,0.268629565217391
"97",Birth_TPHE_C6,voi,0.02687,1.027,0.8645,0.91853125
"98",Birth_TPHE_C8,voi,0.323,1.381,0.003325,0.0829538181818182
"99",Birth_TPHE_C9,voi,0.2691,1.309,0.00555,0.110075
"100",Birth_TPHE_C10,voi,0.3053,1.357,0.001285,0.076517
"101",Birth_TPHE_C11,voi,0.04536,1.046,0.6894,0.850140932642487
"102",Birth_TPHE_C12,voi,0.09405,1.099,0.4058,0.672976315789474
"103",Birth_TPHE_C13,voi,-0.14,0.8693,0.1778,0.474677777777778
"104",Birth_TPHE_C14,voi,0.1755,1.192,0.08534,0.322395555555556
"105",Birth_TPHE_C15,voi,0.1288,1.137,0.3771,0.647223021582734
"106",Birth_TPHE_C16,voi,0.002322,1.002,0.9809,0.989212711864407
"107",Birth_TPHE_C17,voi,0.02302,1.023,0.8511,0.916569230769231
"108",Birth_TPHE_C18,voi,-0.03074,0.9697,0.7899,0.877184259259259
"109",Birth_TPHE_C20,voi,-0.0642,0.9378,0.6365,0.818848648648649
"110",Birth_TPHE_C21,voi,0.04838,1.05,0.7214,0.858316666666667
"111",Birth_TPHE_C22,voi,0.2372,1.268,0.08728,0.322728
"112",Birth_TPHE_C23,voi,-0.05741,0.9442,0.6046,0.796839779005525
"113",Birth_TPHE_C24,voi,-0.197,0.8212,0.05836,0.27361649122807
"114",Birth_TPHE_C25,voi,-0.1205,0.8864,0.3163,0.5918390625
"115",Birth_TPHE_C26,voi,-0.07687,0.926,0.5828,0.796765168539326
"116",Birth_TPHE_C27,voi,-0.1453,0.8648,0.2863,0.582306666666667
"117",Discharge_TPHE_C1,voi,0.1989,1.22,0.02303,0.195755
"118",Discharge_TPHE_C2,voi,0.07576,1.079,0.4245,0.672976315789474
"119",Discharge_TPHE_C3,voi,0.2616,1.299,0.003834,0.0829538181818182
"120",Discharge_TPHE_C4,voi,0.04054,1.041,0.6866,0.850140932642487
"121",Discharge_TPHE_C5,voi,0.00836,1.008,0.9363,0.964672727272727
"122",Discharge_TPHE_C6,voi,0.1257,1.134,0.1458,0.431632098765432
"123",Discharge_TPHE_C8,voi,0.02679,1.027,0.7936,0.877184259259259
"124",Discharge_TPHE_C9,voi,0.1218,1.129,0.2769,0.57808947368421
"125",Discharge_TPHE_C10,voi,0.1444,1.155,0.161,0.456166666666667
"126",Discharge_TPHE_C11,voi,0.07333,1.076,0.4185,0.672976315789474
"127",Discharge_TPHE_C12,voi,0.2315,1.261,0.009459,0.140702625
"128",Discharge_TPHE_C13,voi,-0.07622,0.9266,0.4225,0.672976315789474
"129",Discharge_TPHE_C14,voi,0.1876,1.206,0.03943,0.236215
"130",Discharge_TPHE_C15,voi,0.2354,1.265,0.01294,0.166124
"131",Discharge_TPHE_C16,voi,0.05339,1.055,0.561,0.79226
"132",Discharge_TPHE_C17,voi,0.2504,1.285,0.06489,0.27361649122807
"133",Discharge_TPHE_C18,voi,0.08179,1.085,0.4374,0.67592
"134",Discharge_TPHE_C20,voi,0.1153,1.122,0.214,0.50932
"135",Discharge_TPHE_C21,voi,0.1179,1.125,0.2926,0.582306666666667
"136",Discharge_TPHE_C22,voi,0.2249,1.252,0.0261,0.208825806451613
"137",Discharge_TPHE_C23,voi,0.03171,1.032,0.7961,0.877184259259259
"138",Discharge_TPHE_C24,voi,-0.06029,0.9415,0.5785,0.796765168539326
"139",Discharge_TPHE_C25,voi,-0.1069,0.8986,0.3026,0.590513114754098
"140",Discharge_TPHE_C26,voi,-0.09689,0.9077,0.4126,0.672976315789474
"141",Discharge_TPHE_C27,voi,0.01577,1.016,0.8808,0.92756814159292
"142",OneYear_TPHE_C1,voi,0.2418,1.274,0.003148,0.0829538181818182
"143",OneYear_TPHE_C2,voi,-0.03771,0.963,0.7253,0.858316666666667
"144",OneYear_TPHE_C3,voi,0.2343,1.264,0.008451,0.1340892
"145",OneYear_TPHE_C4,voi,0.1674,1.182,0.05475,0.27361649122807
"146",OneYear_TPHE_C5,voi,-0.03856,0.9622,0.7024,0.858316666666667
"147",OneYear_TPHE_C6,voi,0.1257,1.134,0.2019,0.506771717171717
"148",OneYear_TPHE_C8,voi,0.04156,1.042,0.7135,0.858316666666667
"149",OneYear_TPHE_C9,voi,0.2515,1.286,0.003498,0.0829538181818182
"150",OneYear_TPHE_C10,voi,0.1558,1.169,0.1686,0.47208
"151",OneYear_TPHE_C11,voi,0.1994,1.221,0.02181,0.19516
"152",OneYear_TPHE_C12,voi,0.1864,1.205,0.02668,0.208825806451613
"153",OneYear_TPHE_C13,voi,-0.146,0.8642,0.1752,0.474677777777778
"154",OneYear_TPHE_C14,voi,0.1164,1.123,0.1884,0.488934782608696
"155",OneYear_TPHE_C15,voi,0.1809,1.198,0.03603,0.231760540540541
"156",OneYear_TPHE_C16,voi,0.1078,1.114,0.1795,0.474677777777778
"157",OneYear_TPHE_C17,voi,-0.1291,0.8789,0.269,0.571625
"158",OneYear_TPHE_C18,voi,-0.02423,0.9761,0.786,0.877184259259259
"159",OneYear_TPHE_C20,voi,0.1874,1.206,0.03157,0.227686666666667
"160",OneYear_TPHE_C21,voi,0.06204,1.064,0.5597,0.79226
"161",OneYear_TPHE_C22,voi,0.09041,1.095,0.353,0.626970149253731
"162",OneYear_TPHE_C23,voi,-0.2967,0.7433,0.02214,0.19516
"163",OneYear_TPHE_C24,voi,-0.03711,0.9636,0.7291,0.858316666666667
"164",OneYear_TPHE_C25,voi,-0.13,0.8781,0.2328,0.52768
"165",OneYear_TPHE_C26,voi,-0.1141,0.8922,0.3027,0.590513114754098
"166",OneYear_TPHE_C27,voi,0.03923,1.04,0.7296,0.858316666666667
"167",Birth_TPHE_CD8_C1,voi,0.06567,1.068,0.6438,0.822112765957447
"168",Birth_TPHE_CD8_C2,voi,0.07901,1.082,0.4675,0.699779874213836
"169",Birth_TPHE_CD8_C3,voi,0.1353,1.145,0.2174,0.512289108910891
"170",Birth_TPHE_CD8_C4,voi,-0.1968,0.8214,0.04922,0.268629565217391
"171",Birth_TPHE_CD8_C5,voi,-0.1046,0.9007,0.4271,0.672976315789474
"172",Birth_TPHE_CD8_C6,voi,0.07615,1.079,0.4402,0.67592
"173",Birth_TPHE_CD8_C7,voi,-0.1114,0.8946,0.3383,0.61698320610687
"174",Birth_TPHE_CD8_C8,voi,0.09381,1.098,0.4213,0.672976315789474
"175",Birth_TPHE_CD8_C9,voi,-0.03345,0.9671,0.7718,0.877184259259259
"176",Birth_TPHE_CD8_C10,voi,0.06811,1.07,0.5935,0.796765168539326
"177",Birth_TPHE_CD8_C11,voi,0.09896,1.104,0.3508,0.626970149253731
"178",Birth_TPHE_CD8_C12,voi,0.122,1.13,0.3639,0.637214598540146
"179",Birth_TPHE_CD8_C13,voi,-0.03409,0.9665,0.767,0.877184259259259
"180",Birth_TPHE_CD8_C14,voi,0.02644,1.027,0.8091,0.8874
"181",Birth_TPHE_CD8_C15,voi,-0.131,0.8772,0.2573,0.561811009174312
"182",Birth_TPHE_CD8_C16,voi,-0.1878,0.8288,0.05798,0.27361649122807
"183",Birth_TPHE_CD8_C17,voi,0.1659,1.18,0.06461,0.27361649122807
"184",Birth_TPHE_CD8_C18,voi,0.1885,1.207,0.07432,0.294802666666667
"185",Birth_TPHE_CD8_C19,voi,0.1846,1.203,0.06412,0.27361649122807
"186",Birth_TPHE_CD8_C20,voi,0.1322,1.141,0.189,0.488934782608696
"187",Birth_TPHE_CD8_C21,voi,-0.2171,0.8049,0.03262,0.22834
"188",Birth_TPHE_CD8_C22,voi,-0.1817,0.8338,0.06553,0.27361649122807
"189",Birth_TPHE_CD8_C23,voi,-0.01581,0.9843,0.9124,0.945687826086957
"190",Birth_TPHE_CD8_C24,voi,0.04434,1.045,0.7328,0.858316666666667
"191",Discharge_TPHE_CD8_C1,voi,0.1267,1.135,0.2312,0.52768
"192",Discharge_TPHE_CD8_C2,voi,0.08473,1.088,0.3668,0.637214598540146
"193",Discharge_TPHE_CD8_C3,voi,0.07733,1.08,0.4574,0.693383439490446
"194",Discharge_TPHE_CD8_C4,voi,0.03953,1.04,0.6494,0.822112765957447
"195",Discharge_TPHE_CD8_C5,voi,-0.08294,0.9204,0.3183,0.5918390625
"196",Discharge_TPHE_CD8_C6,voi,0.1364,1.146,0.1782,0.474677777777778
"197",Discharge_TPHE_CD8_C7,voi,0.1021,1.107,0.2849,0.582306666666667
"198",Discharge_TPHE_CD8_C8,voi,0.1137,1.12,0.2079,0.506771717171717
"199",Discharge_TPHE_CD8_C9,voi,0.01218,1.012,0.9017,0.941248245614035
"200",Discharge_TPHE_CD8_C10,voi,0.1187,1.126,0.2424,0.540282242990654
"201",Discharge_TPHE_CD8_C11,voi,0.07425,1.077,0.4296,0.672976315789474
"202",Discharge_TPHE_CD8_C12,voi,0.2143,1.239,0.04855,0.268629565217391
"203",Discharge_TPHE_CD8_C13,voi,0.03347,1.034,0.7118,0.858316666666667
"204",Discharge_TPHE_CD8_C14,voi,0.106,1.112,0.291,0.582306666666667
"205",Discharge_TPHE_CD8_C15,voi,0.04247,1.043,0.6464,0.822112765957447
"206",Discharge_TPHE_CD8_C16,voi,-0.1605,0.8517,0.06848,0.276241355932203
"207",Discharge_TPHE_CD8_C17,voi,0.1996,1.221,0.01593,0.171566956521739
"208",Discharge_TPHE_CD8_C18,voi,0.1162,1.123,0.2068,0.506771717171717
"209",Discharge_TPHE_CD8_C19,voi,0.1454,1.156,0.1095,0.382179710144928
"210",Discharge_TPHE_CD8_C20,voi,0.1437,1.154,0.1108,0.382179710144928
"211",Discharge_TPHE_CD8_C21,voi,0.006093,1.006,0.948,0.968343347639485
"212",Discharge_TPHE_CD8_C22,voi,-0.1901,0.8269,0.0272,0.208825806451613
"213",Discharge_TPHE_CD8_C23,voi,-0.03249,0.968,0.7937,0.877184259259259
"214",Discharge_TPHE_CD8_C24,voi,-0.05232,0.949,0.6047,0.796839779005525
"215",OneYear_TPHE_CD8_C1,voi,-0.231,0.7937,0.0507,0.268629565217391
"216",OneYear_TPHE_CD8_C2,voi,0.02193,1.022,0.8266,0.898314155251142
"217",OneYear_TPHE_CD8_C3,voi,-0.05316,0.9482,0.5959,0.796765168539326
"218",OneYear_TPHE_CD8_C4,voi,-0.129,0.879,0.1784,0.474677777777778
"219",OneYear_TPHE_CD8_C5,voi,-0.1335,0.875,0.1197,0.401583098591549
"220",OneYear_TPHE_CD8_C6,voi,0.05751,1.059,0.5959,0.796765168539326
"221",OneYear_TPHE_CD8_C7,voi,0.1268,1.135,0.146,0.431632098765432
"222",OneYear_TPHE_CD8_C8,voi,-0.06026,0.9415,0.5177,0.74674303030303
"223",OneYear_TPHE_CD8_C9,voi,-0.04727,0.9538,0.627,0.811010869565217
"224",OneYear_TPHE_CD8_C10,voi,-0.2051,0.8146,0.0341,0.231760540540541
"225",OneYear_TPHE_CD8_C11,voi,-0.08349,0.9199,0.487,0.716938271604938
"226",OneYear_TPHE_CD8_C12,voi,-0.01659,0.9835,0.8735,0.923968888888889
"227",OneYear_TPHE_CD8_C13,voi,0.07695,1.08,0.4125,0.672976315789474
"228",OneYear_TPHE_CD8_C14,voi,0.1039,1.109,0.3098,0.5918390625
"229",OneYear_TPHE_CD8_C15,voi,-0.004682,0.9953,0.9634,0.978635744680851
"230",OneYear_TPHE_CD8_C16,voi,0.09747,1.102,0.2918,0.582306666666667
"231",OneYear_TPHE_CD8_C17,voi,-0.2028,0.8165,0.08269,0.318152258064516
"232",OneYear_TPHE_CD8_C18,voi,0.06704,1.069,0.488,0.716938271604938
"233",OneYear_TPHE_CD8_C19,voi,0.1215,1.129,0.1919,0.491098924731183
"234",OneYear_TPHE_CD8_C20,voi,0.06519,1.067,0.4844,0.716938271604938
"235",OneYear_TPHE_CD8_C21,voi,0.1735,1.19,0.03924,0.236215
"236",OneYear_TPHE_CD8_C22,voi,0.1504,1.162,0.06302,0.27361649122807
"237",OneYear_TPHE_CD8_C23,voi,-0.05283,0.9485,0.5906,0.796765168539326
"238",OneYear_TPHE_CD8_C24,voi,-0.05864,0.943,0.5659,0.79226
