estimate,std.error,statistic,p.value,term,response,voi,produced_warning
5.509,0.05031,109.5,0,log_alpha,NAS_13,OneYear_CD4_C6,FALSE
1.69,0.127,13.32,0,log_beta,NAS_13,OneYear_CD4_C6,FALSE
-0.2264,0.1043,-2.171,0.02991,MODVaginal,NAS_13,OneYear_CD4_C6,FALSE
0.07315,0.05111,1.431,0.1524,voi,NAS_13,OneYear_CD4_C6,FALSE
NA,NA,NA,0.1442618713973297,anova,NAS_13,OneYear_CD4_C6,NA
5.517,0.05054,109.2,0,log_alpha,NAS_13,OneYear_CD4_C7,FALSE
1.682,0.128,13.15,0,log_beta,NAS_13,OneYear_CD4_C7,FALSE
-0.1692,0.101,-1.675,0.09399,MODVaginal,NAS_13,OneYear_CD4_C7,FALSE
-0.0479,0.04448,-1.077,0.2815,voi,NAS_13,OneYear_CD4_C7,FALSE
NA,NA,NA,0.3132163467884357,anova,NAS_13,OneYear_CD4_C7,NA
5.515,0.05126,107.6,0,log_alpha,NAS_13,OneYear_CD4_C8,FALSE
1.67,0.1272,13.12,0,log_beta,NAS_13,OneYear_CD4_C8,FALSE
-0.1754,0.102,-1.719,0.08554,MODVaginal,NAS_13,OneYear_CD4_C8,FALSE
-0.02352,0.04656,-0.505,0.6135,voi,NAS_13,OneYear_CD4_C8,FALSE
NA,NA,NA,0.6140449541539326,anova,NAS_13,OneYear_CD4_C8,NA
5.512,0.04752,116,0,log_alpha,NAS_13,OneYear_CD4_C9,FALSE
1.736,0.1293,13.43,0,log_beta,NAS_13,OneYear_CD4_C9,FALSE
-0.1918,0.09444,-2.031,0.04223,MODVaginal,NAS_13,OneYear_CD4_C9,FALSE
-0.1121,0.0489,-2.292,0.02189,voi,NAS_13,OneYear_CD4_C9,FALSE
NA,NA,NA,0.027657144762489927,anova,NAS_13,OneYear_CD4_C9,NA
5.513,0.05141,107.3,0,log_alpha,NAS_13,OneYear_CD4_C10,FALSE
1.666,0.1271,13.11,0,log_beta,NAS_13,OneYear_CD4_C10,FALSE
-0.1791,0.1036,-1.729,0.08389,MODVaginal,NAS_13,OneYear_CD4_C10,FALSE
0.001853,0.04954,0.0374,0.9702,voi,NAS_13,OneYear_CD4_C10,FALSE
NA,NA,NA,0.9701846093109717,anova,NAS_13,OneYear_CD4_C10,NA
5.512,0.05142,107.2,0,log_alpha,NAS_13,OneYear_CD4_C11,FALSE
1.669,0.1272,13.12,0,log_beta,NAS_13,OneYear_CD4_C11,FALSE
-0.1671,0.1051,-1.59,0.1119,MODVaginal,NAS_13,OneYear_CD4_C11,FALSE
0.02275,0.04597,0.495,0.6206,voi,NAS_13,OneYear_CD4_C11,FALSE
NA,NA,NA,0.6233446902560694,anova,NAS_13,OneYear_CD4_C11,NA
5.516,0.05079,108.6,0,log_alpha,NAS_13,OneYear_CD4_C12,FALSE
1.677,0.127,13.2,0,log_beta,NAS_13,OneYear_CD4_C12,FALSE
-0.2057,0.1041,-1.976,0.04819,MODVaginal,NAS_13,OneYear_CD4_C12,FALSE
-0.04892,0.05103,-0.9585,0.3378,voi,NAS_13,OneYear_CD4_C12,FALSE
NA,NA,NA,0.33496055450002793,anova,NAS_13,OneYear_CD4_C12,NA
5.513,0.05142,107.2,0,log_alpha,NAS_13,OneYear_CD4_C13,FALSE
1.666,0.1271,13.11,0,log_beta,NAS_13,OneYear_CD4_C13,FALSE
-0.1823,0.1032,-1.766,0.07743,MODVaginal,NAS_13,OneYear_CD4_C13,FALSE
0.009073,0.05058,0.1794,0.8576,voi,NAS_13,OneYear_CD4_C13,FALSE
NA,NA,NA,0.8577779777404053,anova,NAS_13,OneYear_CD4_C13,NA
5.516,0.05055,109.1,0,log_alpha,NAS_13,OneYear_CD4_C14,FALSE
1.681,0.1276,13.18,0,log_beta,NAS_13,OneYear_CD4_C14,FALSE
-0.1885,0.1008,-1.869,0.06158,MODVaginal,NAS_13,OneYear_CD4_C14,FALSE
0.04999,0.05072,0.9856,0.3243,voi,NAS_13,OneYear_CD4_C14,FALSE
NA,NA,NA,0.3261124728669048,anova,NAS_13,OneYear_CD4_C14,NA
5.51,0.0513,107.4,0,log_alpha,NAS_13,OneYear_CD4_C15,FALSE
1.674,0.1271,13.17,0,log_beta,NAS_13,OneYear_CD4_C15,FALSE
-0.1673,0.1025,-1.632,0.1026,MODVaginal,NAS_13,OneYear_CD4_C15,FALSE
0.03902,0.04558,0.8562,0.3919,voi,NAS_13,OneYear_CD4_C15,FALSE
NA,NA,NA,0.3915057070785257,anova,NAS_13,OneYear_CD4_C15,NA
5.511,0.05157,106.9,0,log_alpha,NAS_13,OneYear_CD4_C16,FALSE
1.668,0.1271,13.12,0,log_beta,NAS_13,OneYear_CD4_C16,FALSE
-0.1688,0.1043,-1.618,0.1056,MODVaginal,NAS_13,OneYear_CD4_C16,FALSE
0.02329,0.04706,0.4948,0.6207,voi,NAS_13,OneYear_CD4_C16,FALSE
NA,NA,NA,0.6229082321522047,anova,NAS_13,OneYear_CD4_C16,NA
5.515,0.0512,107.7,0,log_alpha,NAS_13,OneYear_CD4_C17,FALSE
1.671,0.1273,13.13,0,log_beta,NAS_13,OneYear_CD4_C17,FALSE
-0.18,0.1017,-1.771,0.07664,MODVaginal,NAS_13,OneYear_CD4_C17,FALSE
-0.02831,0.05085,-0.5567,0.5777,voi,NAS_13,OneYear_CD4_C17,FALSE
NA,NA,NA,0.580747211677453,anova,NAS_13,OneYear_CD4_C17,NA
5.516,0.05044,109.3,0,log_alpha,NAS_13,OneYear_CD4_C18,FALSE
1.684,0.1272,13.24,0,log_beta,NAS_13,OneYear_CD4_C18,FALSE
-0.2034,0.1018,-1.998,0.04568,MODVaginal,NAS_13,OneYear_CD4_C18,FALSE
-0.06013,0.0491,-1.225,0.2207,voi,NAS_13,OneYear_CD4_C18,FALSE
NA,NA,NA,0.2341655234057981,anova,NAS_13,OneYear_CD4_C18,NA
5.494,0.05313,103.4,0,log_alpha,NAS_13,Birth_CD8_C2,FALSE
1.65,0.1308,12.62,0,log_beta,NAS_13,Birth_CD8_C2,FALSE
-0.005833,0.1093,-0.05336,0.9574,MODVaginal,NAS_13,Birth_CD8_C2,FALSE
0.06991,0.04495,1.555,0.1198,voi,NAS_13,Birth_CD8_C2,FALSE
NA,NA,NA,0.13823169060975682,anova,NAS_13,Birth_CD8_C2,NA
5.493,0.05186,105.9,0,log_alpha,NAS_13,Birth_CD8_C3,FALSE
1.674,0.1309,12.79,0,log_beta,NAS_13,Birth_CD8_C3,FALSE
0.006365,0.1059,0.06011,0.9521,MODVaginal,NAS_13,Birth_CD8_C3,FALSE
0.09773,0.04724,2.069,0.03857,voi,NAS_13,Birth_CD8_C3,FALSE
NA,NA,NA,0.042408585582601965,anova,NAS_13,Birth_CD8_C3,NA
5.497,0.05334,103.1,0,log_alpha,NAS_13,Birth_CD8_C4,FALSE
1.642,0.1309,12.54,0,log_beta,NAS_13,Birth_CD8_C4,FALSE
-0.03874,0.1066,-0.3633,0.7164,MODVaginal,NAS_13,Birth_CD8_C4,FALSE
0.0634,0.04887,1.297,0.1945,voi,NAS_13,Birth_CD8_C4,FALSE
NA,NA,NA,0.21755379289150822,anova,NAS_13,Birth_CD8_C4,NA
5.498,0.05262,104.5,0,log_alpha,NAS_13,Birth_CD8_C5,FALSE
1.659,0.1304,12.73,0,log_beta,NAS_13,Birth_CD8_C5,FALSE
-0.02546,0.1057,-0.2409,0.8096,MODVaginal,NAS_13,Birth_CD8_C5,FALSE
0.09373,0.05164,1.815,0.06955,voi,NAS_13,Birth_CD8_C5,FALSE
NA,NA,NA,0.07626055464892678,anova,NAS_13,Birth_CD8_C5,NA
5.498,0.05402,101.8,0,log_alpha,NAS_13,Birth_CD8_C6,FALSE
1.629,0.1305,12.49,0,log_beta,NAS_13,Birth_CD8_C6,FALSE
-0.04153,0.1082,-0.384,0.701,MODVaginal,NAS_13,Birth_CD8_C6,FALSE
0.03919,0.05194,0.7545,0.4506,voi,NAS_13,Birth_CD8_C6,FALSE
NA,NA,NA,0.4549091063048484,anova,NAS_13,Birth_CD8_C6,NA
5.499,0.05232,105.1,0,log_alpha,NAS_13,Birth_CD8_C7,FALSE
1.655,0.132,12.53,0,log_beta,NAS_13,Birth_CD8_C7,FALSE
-0.054,0.1052,-0.5132,0.6078,MODVaginal,NAS_13,Birth_CD8_C7,FALSE
0.07385,0.04961,1.489,0.1366,voi,NAS_13,Birth_CD8_C7,FALSE
NA,NA,NA,0.15465047504990181,anova,NAS_13,Birth_CD8_C7,NA
5.493,0.04956,110.8,0,log_alpha,NAS_13,Birth_CD8_C8,FALSE
1.708,0.1324,12.9,0,log_beta,NAS_13,Birth_CD8_C8,FALSE
-0.01824,0.09966,-0.183,0.8548,MODVaginal,NAS_13,Birth_CD8_C8,FALSE
-0.1236,0.04695,-2.633,0.008463,voi,NAS_13,Birth_CD8_C8,FALSE
NA,NA,NA,0.014317976521424636,anova,NAS_13,Birth_CD8_C8,NA
5.495,0.05344,102.8,0,log_alpha,NAS_13,Birth_CD8_C9,FALSE
1.647,0.1297,12.69,0,log_beta,NAS_13,Birth_CD8_C9,FALSE
-0.02795,0.1069,-0.2614,0.7937,MODVaginal,NAS_13,Birth_CD8_C9,FALSE
0.08126,0.05302,1.533,0.1254,voi,NAS_13,Birth_CD8_C9,FALSE
NA,NA,NA,0.12858397879542893,anova,NAS_13,Birth_CD8_C9,NA
5.497,0.05474,100.4,0,log_alpha,NAS_13,Birth_CD8_C10,FALSE
1.619,0.1298,12.47,0,log_beta,NAS_13,Birth_CD8_C10,FALSE
-0.04123,0.11,-0.3747,0.7078,MODVaginal,NAS_13,Birth_CD8_C10,FALSE
-0.001757,0.05425,-0.0324,0.9742,voi,NAS_13,Birth_CD8_C10,FALSE
NA,NA,NA,0.9741387436208785,anova,NAS_13,Birth_CD8_C10,NA
5.496,0.05478,100.3,0,log_alpha,NAS_13,Birth_CD8_C11,FALSE
1.621,0.1299,12.48,0,log_beta,NAS_13,Birth_CD8_C11,FALSE
-0.03896,0.1099,-0.3546,0.7229,MODVaginal,NAS_13,Birth_CD8_C11,FALSE
-0.01404,0.05714,-0.2457,0.8059,voi,NAS_13,Birth_CD8_C11,FALSE
NA,NA,NA,0.8058665848039013,anova,NAS_13,Birth_CD8_C11,NA
5.498,0.05449,100.9,0,log_alpha,NAS_13,Birth_CD8_C12,FALSE
1.624,0.1298,12.52,0,log_beta,NAS_13,Birth_CD8_C12,FALSE
-0.03932,0.1091,-0.3605,0.7185,MODVaginal,NAS_13,Birth_CD8_C12,FALSE
-0.03773,0.05285,-0.7139,0.4753,voi,NAS_13,Birth_CD8_C12,FALSE
NA,NA,NA,0.47495705335325844,anova,NAS_13,Birth_CD8_C12,NA
5.564,0.05147,108.1,0,log_alpha,NAS_13,Discharge_CD8_C2,FALSE
1.615,0.1218,13.26,0,log_beta,NAS_13,Discharge_CD8_C2,FALSE
-0.2276,0.1036,-2.197,0.02799,MODVaginal,NAS_13,Discharge_CD8_C2,FALSE
0.007302,0.04344,0.1681,0.8665,voi,NAS_13,Discharge_CD8_C2,FALSE
NA,NA,NA,0.8670643910460812,anova,NAS_13,Discharge_CD8_C2,NA
5.566,0.05123,108.6,0,log_alpha,NAS_13,Discharge_CD8_C3,FALSE
1.618,0.122,13.27,0,log_beta,NAS_13,Discharge_CD8_C3,FALSE
-0.2235,0.1021,-2.189,0.02858,MODVaginal,NAS_13,Discharge_CD8_C3,FALSE
-0.02278,0.047,-0.4847,0.6279,voi,NAS_13,Discharge_CD8_C3,FALSE
NA,NA,NA,0.6252871169854493,anova,NAS_13,Discharge_CD8_C3,NA
5.563,0.0511,108.9,0,log_alpha,NAS_13,Discharge_CD8_C4,FALSE
1.62,0.122,13.28,0,log_beta,NAS_13,Discharge_CD8_C4,FALSE
-0.209,0.1043,-2.004,0.04503,MODVaginal,NAS_13,Discharge_CD8_C4,FALSE
0.03241,0.04664,0.695,0.4871,voi,NAS_13,Discharge_CD8_C4,FALSE
NA,NA,NA,0.48546598631682525,anova,NAS_13,Discharge_CD8_C4,NA
5.563,0.0514,108.2,0,log_alpha,NAS_13,Discharge_CD8_C5,FALSE
1.616,0.1218,13.27,0,log_beta,NAS_13,Discharge_CD8_C5,FALSE
-0.2282,0.1026,-2.225,0.02609,MODVaginal,NAS_13,Discharge_CD8_C5,FALSE
0.01989,0.04533,0.4388,0.6608,voi,NAS_13,Discharge_CD8_C5,FALSE
NA,NA,NA,0.6611309963724653,anova,NAS_13,Discharge_CD8_C5,NA
5.565,0.05137,108.3,0,log_alpha,NAS_13,Discharge_CD8_C6,FALSE
1.615,0.1219,13.25,0,log_beta,NAS_13,Discharge_CD8_C6,FALSE
-0.2228,0.1086,-2.051,0.0403,MODVaginal,NAS_13,Discharge_CD8_C6,FALSE
0.003394,0.05665,0.05991,0.9522,voi,NAS_13,Discharge_CD8_C6,FALSE
NA,NA,NA,0.9522037814698983,anova,NAS_13,Discharge_CD8_C6,NA
5.563,0.05107,108.9,0,log_alpha,NAS_13,Discharge_CD8_C7,FALSE
1.621,0.1219,13.3,0,log_beta,NAS_13,Discharge_CD8_C7,FALSE
-0.1947,0.107,-1.82,0.06882,MODVaginal,NAS_13,Discharge_CD8_C7,FALSE
0.04228,0.0486,0.87,0.3843,voi,NAS_13,Discharge_CD8_C7,FALSE
NA,NA,NA,0.3845556238277409,anova,NAS_13,Discharge_CD8_C7,NA
5.561,0.0503,110.5,0,log_alpha,NAS_13,Discharge_CD8_C8,FALSE
1.635,0.1225,13.34,0,log_beta,NAS_13,Discharge_CD8_C8,FALSE
-0.1799,0.1073,-1.677,0.09362,MODVaginal,NAS_13,Discharge_CD8_C8,FALSE
-0.06333,0.05518,-1.148,0.2511,voi,NAS_13,Discharge_CD8_C8,FALSE
NA,NA,NA,0.25209971963045785,anova,NAS_13,Discharge_CD8_C8,NA
5.566,0.05106,109,0,log_alpha,NAS_13,Discharge_CD8_C9,FALSE
1.62,0.122,13.28,0,log_beta,NAS_13,Discharge_CD8_C9,FALSE
-0.2228,0.1018,-2.188,0.02865,MODVaginal,NAS_13,Discharge_CD8_C9,FALSE
0.03257,0.05046,0.6454,0.5187,voi,NAS_13,Discharge_CD8_C9,FALSE
NA,NA,NA,0.5219300758489509,anova,NAS_13,Discharge_CD8_C9,NA
5.565,0.05141,108.2,0,log_alpha,NAS_13,Discharge_CD8_C10,FALSE
1.615,0.1219,13.25,0,log_beta,NAS_13,Discharge_CD8_C10,FALSE
-0.2248,0.1025,-2.193,0.02831,MODVaginal,NAS_13,Discharge_CD8_C10,FALSE
-0.001467,0.05435,-0.027,0.9785,voi,NAS_13,Discharge_CD8_C10,FALSE
NA,NA,NA,0.9784575172077034,anova,NAS_13,Discharge_CD8_C10,NA
5.565,0.05104,109,0,log_alpha,NAS_13,Discharge_CD8_C11,FALSE
1.621,0.1217,13.32,0,log_beta,NAS_13,Discharge_CD8_C11,FALSE
-0.2186,0.1019,-2.145,0.03194,MODVaginal,NAS_13,Discharge_CD8_C11,FALSE
0.03774,0.04742,0.7959,0.4261,voi,NAS_13,Discharge_CD8_C11,FALSE
NA,NA,NA,0.4177193261196517,anova,NAS_13,Discharge_CD8_C11,NA
5.565,0.0513,108.5,0,log_alpha,NAS_13,Discharge_CD8_C12,FALSE
1.616,0.1219,13.26,0,log_beta,NAS_13,Discharge_CD8_C12,FALSE
-0.2257,0.1022,-2.207,0.02731,MODVaginal,NAS_13,Discharge_CD8_C12,FALSE
-0.0194,0.05134,-0.3778,0.7056,voi,NAS_13,Discharge_CD8_C12,FALSE
NA,NA,NA,0.7057241756618047,anova,NAS_13,Discharge_CD8_C12,NA
5.515,0.05166,106.8,0,log_alpha,NAS_13,OneYear_CD8_C1,FALSE
1.667,0.1273,13.1,0,log_beta,NAS_13,OneYear_CD8_C1,FALSE
-0.1772,0.1024,-1.73,0.08361,MODVaginal,NAS_13,OneYear_CD8_C1,FALSE
-0.01119,0.04448,-0.2517,0.8013,voi,NAS_13,OneYear_CD8_C1,FALSE
NA,NA,NA,0.8009490306357623,anova,NAS_13,OneYear_CD8_C1,NA
5.515,0.05152,107,0,log_alpha,NAS_13,OneYear_CD8_C2,FALSE
1.667,0.1273,13.1,0,log_beta,NAS_13,OneYear_CD8_C2,FALSE
-0.1751,0.1034,-1.694,0.09036,MODVaginal,NAS_13,OneYear_CD8_C2,FALSE
-0.01199,0.04625,-0.2593,0.7954,voi,NAS_13,OneYear_CD8_C2,FALSE
NA,NA,NA,0.7957079284642612,anova,NAS_13,OneYear_CD8_C2,NA
5.515,0.05012,110.1,0,log_alpha,NAS_13,OneYear_CD8_C3,FALSE
1.69,0.1279,13.22,0,log_beta,NAS_13,OneYear_CD8_C3,FALSE
-0.1719,0.0997,-1.725,0.08459,MODVaginal,NAS_13,OneYear_CD8_C3,FALSE
-0.06674,0.04879,-1.368,0.1714,voi,NAS_13,OneYear_CD8_C3,FALSE
NA,NA,NA,0.18212871061892288,anova,NAS_13,OneYear_CD8_C3,NA
5.515,0.04981,110.7,0,log_alpha,NAS_13,OneYear_CD8_C4,FALSE
1.694,0.1276,13.28,0,log_beta,NAS_13,OneYear_CD8_C4,FALSE
-0.1746,0.09937,-1.757,0.07885,MODVaginal,NAS_13,OneYear_CD8_C4,FALSE
-0.07347,0.04673,-1.572,0.1159,voi,NAS_13,OneYear_CD8_C4,FALSE
NA,NA,NA,0.14044011060075778,anova,NAS_13,OneYear_CD8_C4,NA
5.513,0.05154,107,0,log_alpha,NAS_13,OneYear_CD8_C5,FALSE
1.666,0.127,13.12,0,log_beta,NAS_13,OneYear_CD8_C5,FALSE
-0.1806,0.1024,-1.763,0.07795,MODVaginal,NAS_13,OneYear_CD8_C5,FALSE
0.007562,0.04735,0.1597,0.8731,voi,NAS_13,OneYear_CD8_C5,FALSE
NA,NA,NA,0.8729908359497175,anova,NAS_13,OneYear_CD8_C5,NA
5.512,0.05006,110.1,0,log_alpha,NAS_13,OneYear_CD8_C6,FALSE
1.692,0.1274,13.28,0,log_beta,NAS_13,OneYear_CD8_C6,FALSE
-0.167,0.09963,-1.676,0.09371,MODVaginal,NAS_13,OneYear_CD8_C6,FALSE
0.07433,0.04901,1.517,0.1293,voi,NAS_13,OneYear_CD8_C6,FALSE
NA,NA,NA,0.13787537021838092,anova,NAS_13,OneYear_CD8_C6,NA
5.514,0.05156,107,0,log_alpha,NAS_13,OneYear_CD8_C7,FALSE
1.666,0.1271,13.11,0,log_beta,NAS_13,OneYear_CD8_C7,FALSE
-0.1789,0.1023,-1.748,0.08045,MODVaginal,NAS_13,OneYear_CD8_C7,FALSE
-0.006559,0.04599,-0.1426,0.8866,voi,NAS_13,OneYear_CD8_C7,FALSE
NA,NA,NA,0.8865594221927899,anova,NAS_13,OneYear_CD8_C7,NA
5.514,0.05071,108.7,0,log_alpha,NAS_13,OneYear_CD8_C8,FALSE
1.677,0.1273,13.17,0,log_beta,NAS_13,OneYear_CD8_C8,FALSE
-0.1686,0.1017,-1.659,0.09718,MODVaginal,NAS_13,OneYear_CD8_C8,FALSE
-0.04671,0.05224,-0.8941,0.3713,voi,NAS_13,OneYear_CD8_C8,FALSE
NA,NA,NA,0.37637969199417654,anova,NAS_13,OneYear_CD8_C8,NA
5.513,0.05079,108.6,0,log_alpha,NAS_13,OneYear_CD8_C9,FALSE
1.678,0.1272,13.2,0,log_beta,NAS_13,OneYear_CD8_C9,FALSE
-0.1728,0.101,-1.71,0.08723,MODVaginal,NAS_13,OneYear_CD8_C9,FALSE
0.05091,0.05156,0.98740000000000006,0.3235,voi,NAS_13,OneYear_CD8_C9,FALSE
NA,NA,NA,0.3341225879992399,anova,NAS_13,OneYear_CD8_C9,NA
5.513,0.05142,107.2,0,log_alpha,NAS_13,OneYear_CD8_C10,FALSE
1.666,0.127,13.11,0,log_beta,NAS_13,OneYear_CD8_C10,FALSE
-0.1793,0.1026,-1.748,0.08053,MODVaginal,NAS_13,OneYear_CD8_C10,FALSE
0.001908,0.04593,0.04154,0.9669,voi,NAS_13,OneYear_CD8_C10,FALSE
NA,NA,NA,0.9668900443554165,anova,NAS_13,OneYear_CD8_C10,NA
5.513,0.05084,108.4,0,log_alpha,NAS_13,OneYear_CD8_C11,FALSE
1.676,0.1268,13.22,0,log_beta,NAS_13,OneYear_CD8_C11,FALSE
-0.1907,0.1016,-1.877,0.06055,MODVaginal,NAS_13,OneYear_CD8_C11,FALSE
-0.04816,0.05258,-0.9159,0.3597,voi,NAS_13,OneYear_CD8_C11,FALSE
NA,NA,NA,0.34964134576916395,anova,NAS_13,OneYear_CD8_C11,NA
5.514,0.05139,107.3,0,log_alpha,NAS_13,OneYear_CD8_C12,FALSE
1.666,0.1271,13.11,0,log_beta,NAS_13,OneYear_CD8_C12,FALSE
-0.1794,0.1022,-1.755,0.07931,MODVaginal,NAS_13,OneYear_CD8_C12,FALSE
0.006292,0.04797,0.1311,0.8957,voi,NAS_13,OneYear_CD8_C12,FALSE
NA,NA,NA,0.8956933363282484,anova,NAS_13,OneYear_CD8_C12,NA
5.499,0.04994,110.1,0,log_alpha,NAS_13,ICS_IST_Birth,FALSE
1.717,0.1307,13.14,0,log_beta,NAS_13,ICS_IST_Birth,FALSE
-0.02278,0.1079,-0.2111,0.8328,MODVaginal,NAS_13,ICS_IST_Birth,FALSE
-0.09969,0.1795,-0.5553,0.5787,voiICS_2,NAS_13,ICS_IST_Birth,FALSE
-0.304,0.1561,-1.948,0.05141,voiICS_3,NAS_13,ICS_IST_Birth,FALSE
0.04698,0.1438,0.3267,0.7439,voiICS_4,NAS_13,ICS_IST_Birth,FALSE
-0.1163,0.1876,-0.6199,0.5353,voiICS_6,NAS_13,ICS_IST_Birth,FALSE
0.2851,0.279,1.022,0.307,voiICS_7,NAS_13,ICS_IST_Birth,FALSE
NA,NA,NA,0.17215186858609244,anova,NAS_13,ICS_IST_Birth,NA
5.557,0.04882,113.8,0,log_alpha,NAS_13,ICS_IST_Disch,FALSE
1.683,0.1219,13.81,0,log_beta,NAS_13,ICS_IST_Disch,FALSE
-0.2354,0.108,-2.181,0.02922,MODVaginal,NAS_13,ICS_IST_Disch,FALSE
0.1383,0.1687,0.8202,0.4121,voiICS_2,NAS_13,ICS_IST_Disch,FALSE
-0.1026,0.2316,-0.4433,0.6575,voiICS_3,NAS_13,ICS_IST_Disch,FALSE
0.444,0.2542,1.747,0.08069,voiICS_4,NAS_13,ICS_IST_Disch,FALSE
-0.06244,0.1765,-0.3537,0.7235,voiICS_5,NAS_13,ICS_IST_Disch,FALSE
-0.05749,0.1608,-0.3575,0.7207,voiICS_6,NAS_13,ICS_IST_Disch,FALSE
5.823e-4,0.2284,0.00255,0.998,voiICS_7,NAS_13,ICS_IST_Disch,FALSE
NA,NA,NA,0.3548198038270236,anova,NAS_13,ICS_IST_Disch,NA
5.517,0.04864,113.4,0,log_alpha,NAS_13,ICS_IST_1YR,FALSE
1.718,0.1283,13.39,0,log_beta,NAS_13,ICS_IST_1YR,FALSE
-0.1337,0.1049,-1.274,0.2027,MODVaginal,NAS_13,ICS_IST_1YR,FALSE
-0.6231,0.3931,-1.585,0.113,voiICS_5,NAS_13,ICS_IST_1YR,FALSE
-0.09217,0.3084,-0.2989,0.765,voiICS_6,NAS_13,ICS_IST_1YR,FALSE
-0.2145,0.2929,-0.7323,0.464,voiICS_7,NAS_13,ICS_IST_1YR,FALSE
-0.07666,0.2696,-0.2844,0.7761,voiICS_8,NAS_13,ICS_IST_1YR,FALSE
NA,NA,NA,0.4333451707722096,anova,NAS_13,ICS_IST_1YR,NA
3.463,0.204,16.97,0,log_alpha,NAS_2,TPHE_IST_Birth,FALSE
0.7154,0.1778,4.024,5.714e-5,log_beta,NAS_2,TPHE_IST_Birth,FALSE
-0.1578,0.406,-0.3887,0.6975,MODVaginal,NAS_2,TPHE_IST_Birth,FALSE
-1.261,1.026,-1.229,0.2189,voiTPHE_2,NAS_2,TPHE_IST_Birth,FALSE
-1.42,1.348,-1.054,0.292,voiTPHE_5,NAS_2,TPHE_IST_Birth,FALSE
-1.92,2.026,-0.9474,0.3434,voiTPHE_6,NAS_2,TPHE_IST_Birth,FALSE
NA,NA,NA,0.20544753889629808,anova,NAS_2,TPHE_IST_Birth,NA
3.718,0.1602,23.21,0,log_alpha,NAS_2,TPHE_IST_Disch,FALSE
0.7254,0.1567,4.63,3.648e-6,log_beta,NAS_2,TPHE_IST_Disch,FALSE
-0.3646,0.3524,-1.034,0.3009,MODVaginal,NAS_2,TPHE_IST_Disch,FALSE
-0.9112,0.607,-1.501,0.1333,voiTPHE_2,NAS_2,TPHE_IST_Disch,FALSE
0.3245,0.3766,0.8616,0.3889,voiTPHE_3,NAS_2,TPHE_IST_Disch,FALSE
0.3796,0.814,0.4664,0.6409,voiTPHE_4,NAS_2,TPHE_IST_Disch,FALSE
-0.4469,0.6007,-0.7439,0.4569,voiTPHE_5,NAS_2,TPHE_IST_Disch,FALSE
NA,NA,NA,0.14814110094224697,anova,NAS_2,TPHE_IST_Disch,NA
3.638,0.1738,20.94,0,log_alpha,NAS_2,TPHE_IST_1YR,FALSE
0.686,0.1732,3.961,7.469e-5,log_beta,NAS_2,TPHE_IST_1YR,FALSE
-0.08771,0.3451,-0.2541,0.7994,MODVaginal,NAS_2,TPHE_IST_1YR,FALSE
3.248,1.144,2.839,0.004519,voiTPHE_6,NAS_2,TPHE_IST_1YR,FALSE
2.602,1.108,2.348,0.01888,voiTPHE_7,NAS_2,TPHE_IST_1YR,FALSE
NA,NA,NA,0.017248854835280825,anova,NAS_2,TPHE_IST_1YR,NA
3.53,0.1867,18.9,0,log_alpha,NAS_2,Birth_TPHE_C1,FALSE
0.686,0.184,3.728,1.93e-4,log_beta,NAS_2,Birth_TPHE_C1,FALSE
-0.3013,0.3881,-0.7763,0.4376,MODVaginal,NAS_2,Birth_TPHE_C1,FALSE
-0.2693,0.268,-1.005,0.315,voi,NAS_2,Birth_TPHE_C1,FALSE
NA,NA,NA,0.26500369307829086,anova,NAS_2,Birth_TPHE_C1,NA
3.548,0.1882,18.85,0,log_alpha,NAS_2,Birth_TPHE_C2,FALSE
0.6668,0.1857,3.591,3.297e-4,log_beta,NAS_2,Birth_TPHE_C2,FALSE
-0.2598,0.3937,-0.6599,0.5093,MODVaginal,NAS_2,Birth_TPHE_C2,FALSE
0.03232,0.2058,0.1571,0.8752,voi,NAS_2,Birth_TPHE_C2,FALSE
NA,NA,NA,0.8751694106362637,anova,NAS_2,Birth_TPHE_C2,NA
3.513,0.1897,18.52,0,log_alpha,NAS_2,Birth_TPHE_C3,FALSE
0.6834,0.1845,3.703,2.128e-4,log_beta,NAS_2,Birth_TPHE_C3,FALSE
-0.2144,0.395,-0.5429,0.5872,MODVaginal,NAS_2,Birth_TPHE_C3,FALSE
-0.2203,0.2092,-1.053,0.2923,voi,NAS_2,Birth_TPHE_C3,FALSE
NA,NA,NA,0.28939524595473465,anova,NAS_2,Birth_TPHE_C3,NA
3.554,0.1878,18.92,0,log_alpha,NAS_2,Birth_TPHE_C4,FALSE
0.6633,0.1863,3.561,3.694e-4,log_beta,NAS_2,Birth_TPHE_C4,FALSE
-0.2537,0.3955,-0.6415,0.5212,MODVaginal,NAS_2,Birth_TPHE_C4,FALSE
0.04102,0.2159,0.19,0.8493,voi,NAS_2,Birth_TPHE_C4,FALSE
NA,NA,NA,0.8483336963341074,anova,NAS_2,Birth_TPHE_C4,NA
3.528,0.1854,19.03,0,log_alpha,NAS_2,Birth_TPHE_C5,FALSE
0.6957,0.1862,3.737,1.863e-4,log_beta,NAS_2,Birth_TPHE_C5,FALSE
-0.4281,0.4108,-1.042,0.2974,MODVaginal,NAS_2,Birth_TPHE_C5,FALSE
