term,estimate,std.error,statistic,p.value,response,voi,produced_warning
anova,NA,NA,NA,0.841174771766611,NAS_9,Birth_TPHE_C13,NA
(Intercept),-2.4782378695333813,0.2304587689689676,-10.753497819243702,2.1240220517516637e-17,NAS_9,Birth_TPHE_C14,TRUE
MODVaginal,0.14618749103381917,0.3167956791305907,0.46145670747471657,0.6456780708740653,NAS_9,Birth_TPHE_C14,TRUE
voi,-0.2177860922645181,0.19669903619026086,-1.1072046741187913,0.2714039554818255,NAS_9,Birth_TPHE_C14,TRUE
anova,NA,NA,NA,0.2259323018994043,NAS_9,Birth_TPHE_C14,NA
(Intercept),-2.4925565536392047,0.23509674069591996,-10.602259079649004,4.218059518632119e-17,NAS_9,Birth_TPHE_C15,TRUE
MODVaginal,0.1775450724746456,0.32238540418238604,0.5507230481631898,0.5833028576380839,NAS_9,Birth_TPHE_C15,TRUE
voi,0.1220580991475479,0.11388934471796856,1.0717253615762574,0.2869498157395721,NAS_9,Birth_TPHE_C15,TRUE
anova,NA,NA,NA,0.31796673127720326,NAS_9,Birth_TPHE_C15,NA
(Intercept),-2.497359753537999,0.23618120403896045,-10.573914057640398,4.7977256850095815e-17,NAS_9,Birth_TPHE_C17,TRUE
MODVaginal,0.22164593546344716,0.3220838809237954,0.688162148405956,0.49326953240958815,NAS_9,Birth_TPHE_C17,TRUE
voi,0.0020082635202222443,0.1591446130816701,0.012619110891247322,0.9899619566028608,NAS_9,Birth_TPHE_C17,TRUE
anova,NA,NA,NA,0.9929034554138872,NAS_9,Birth_TPHE_C17,NA
(Intercept),-2.4928394300675607,0.23536022846379617,-10.591591647995944,4.4274724762909903e-17,NAS_9,Birth_TPHE_C21,TRUE
MODVaginal,0.1845759360327106,0.3221197196082362,0.5730041496906582,0.5681910349826309,NAS_9,Birth_TPHE_C21,TRUE
voi,0.10874789819938074,0.11007966418316413,0.9879017982688661,0.32607195349862617,NAS_9,Birth_TPHE_C21,TRUE
anova,NA,NA,NA,0.36138366670429745,NAS_9,Birth_TPHE_C21,NA
(Intercept),-2.5165202405434375,0.23391729813935316,-10.758162224686151,2.079608185377269e-17,NAS_9,Birth_TPHE_C22,TRUE
MODVaginal,0.20913313933637,0.3129884549905682,0.6681816405741616,0.5058715677237573,NAS_9,Birth_TPHE_C22,TRUE
voi,-0.1755160161364031,0.1675686520262077,-1.047427511137062,0.29794306979884033,NAS_9,Birth_TPHE_C22,TRUE
anova,NA,NA,NA,0.2796421087920415,NAS_9,Birth_TPHE_C22,NA
(Intercept),-2.5131864152215386,0.2379621264202689,-10.561287432702455,5.0810657033324044e-17,NAS_9,Birth_TPHE_C24,TRUE
MODVaginal,0.24528104890765293,0.3208951902089455,0.7643649901637425,0.44681742180469053,NAS_9,Birth_TPHE_C24,TRUE
voi,0.08038227659192468,0.1496292489986971,0.537209650718922,0.5925601072609576,NAS_9,Birth_TPHE_C24,TRUE
anova,NA,NA,NA,0.5926085481979556,NAS_9,Birth_TPHE_C24,NA
(Intercept),-2.502874275968317,0.23867902261053867,-10.48636050455238,7.143760564057918e-17,NAS_9,Birth_TPHE_C25,TRUE
MODVaginal,0.2318174657710418,0.32582826941019893,0.7114713103030266,0.4787870737359414,NAS_9,Birth_TPHE_C25,TRUE
voi,-0.02082253900892018,0.16121499588239624,-0.12916006290202614,0.8975434758569574,NAS_9,Birth_TPHE_C25,TRUE
anova,NA,NA,NA,0.89180762663078,NAS_9,Birth_TPHE_C25,NA
(Intercept),-2.5034685165464925,0.2394707821851696,-10.454171042088541,8.270821477052339e-17,NAS_9,Birth_TPHE_C26,TRUE
MODVaginal,0.232330623396151,0.3268216374871347,0.7108789527599642,0.4791521666410228,NAS_9,Birth_TPHE_C26,TRUE
voi,0.020549722991886413,0.16170770872127607,0.1270794271614255,0.8991849005619988,NAS_9,Birth_TPHE_C26,TRUE
anova,NA,NA,NA,0.8930071749333627,NAS_9,Birth_TPHE_C26,NA
(Intercept),-2.5117756956264192,0.23665277093662557,-10.613759922122611,4.0034044717687907e-17,NAS_9,Birth_TPHE_C27,TRUE
MODVaginal,0.23982518971426428,0.31838056731583725,0.7532657904851174,0.45342161323398344,NAS_9,Birth_TPHE_C27,TRUE
voi,0.0825370857075936,0.1563765189352921,0.5278099696140894,0.5990394740509644,NAS_9,Birth_TPHE_C27,TRUE
anova,NA,NA,NA,0.592565015811824,NAS_9,Birth_TPHE_C27,NA
(Intercept),-2.619235609572769,0.23872196155060968,-10.971908879097763,1.8446352004357745e-18,NAS_9,Discharge_TPHE_C1,TRUE
MODVaginal,0.2218051212764551,0.30219980161568066,0.7339684542828833,0.4648143770094937,NAS_9,Discharge_TPHE_C1,TRUE
voi,-0.5271244364307203,0.3551046430685477,-1.4844200061021637,0.14107910585364578,NAS_9,Discharge_TPHE_C1,TRUE
anova,NA,NA,NA,0.04804645017118679,NAS_9,Discharge_TPHE_C1,NA
(Intercept),-2.5382937265997674,0.22441742821558283,-11.310590923274454,3.618860551486601e-19,NAS_9,Discharge_TPHE_C2,TRUE
MODVaginal,0.2419105286005785,0.30198483092479755,0.801068477048176,0.4251338788336352,NAS_9,Discharge_TPHE_C2,TRUE
voi,-0.029359217299404165,0.15148953018702208,-0.19380360651431564,0.8467523398127897,NAS_9,Discharge_TPHE_C2,TRUE
anova,NA,NA,NA,0.8434639172941707,NAS_9,Discharge_TPHE_C2,NA
(Intercept),-2.5100009670025654,0.21982066683571008,-11.41840302430933,2.1584848132669515e-19,NAS_9,Discharge_TPHE_C3,TRUE
MODVaginal,0.13656109512994613,0.3028296436424879,0.45095022233413284,0.6530751185536574,NAS_9,Discharge_TPHE_C3,TRUE
voi,-0.255374829911808,0.18431069524274854,-1.3855670696454354,0.16919311181950436,NAS_9,Discharge_TPHE_C3,TRUE
anova,NA,NA,NA,0.1353115313562533,NAS_9,Discharge_TPHE_C3,NA
(Intercept),-2.5824459471766845,0.2262940538475734,-11.411903685795307,2.2267288434521696e-19,NAS_9,Discharge_TPHE_C4,TRUE
MODVaginal,0.2532804999436486,0.29786954565386875,0.8503067991984865,0.3973383954555796,NAS_9,Discharge_TPHE_C4,TRUE
voi,-0.2634201585247442,0.18662025647789124,-1.4115303638324568,0.16142522895217987,NAS_9,Discharge_TPHE_C4,TRUE
anova,NA,NA,NA,0.12082296300692229,NAS_9,Discharge_TPHE_C4,NA
(Intercept),-2.550961416012515,0.2273609043701909,-11.219877151170277,5.593580963127653e-19,NAS_9,Discharge_TPHE_C5,TRUE
MODVaginal,0.2511810313575046,0.30370638430714497,0.8270521936196101,0.4103245228369542,NAS_9,Discharge_TPHE_C5,TRUE
voi,0.07659625015375415,0.1446410476057406,0.5295609470593613,0.597678278887938,NAS_9,Discharge_TPHE_C5,TRUE
anova,NA,NA,NA,0.5935546723466498,NAS_9,Discharge_TPHE_C5,NA
(Intercept),-2.534172069989773,0.22313714670596568,-11.357015662341176,2.8965921817617467e-19,NAS_9,Discharge_TPHE_C6,TRUE
MODVaginal,0.23088711600905568,0.3003053602829618,0.7688411415350795,0.44393575877384217,NAS_9,Discharge_TPHE_C6,TRUE
voi,-0.09659592684925584,0.16387494584198845,-0.5894490237842434,0.5569893670419763,NAS_9,Discharge_TPHE_C6,TRUE
anova,NA,NA,NA,0.5389550499074944,NAS_9,Discharge_TPHE_C6,NA
(Intercept),-2.6112413082054493,0.22959840426045527,-11.37308125732124,2.681916382124363e-19,NAS_9,Discharge_TPHE_C8,TRUE
MODVaginal,0.2746703810220597,0.29639853977814284,0.9266927604557469,0.35648474267811947,NAS_9,Discharge_TPHE_C8,TRUE
voi,-0.3098414113923497,0.18600312220794898,-1.6657860777517013,0.09912113745879388,NAS_9,Discharge_TPHE_C8,TRUE
anova,NA,NA,NA,0.06853303587449586,NAS_9,Discharge_TPHE_C8,NA
(Intercept),-2.6964810124786966,0.24280888226507968,-11.105363969077912,9.700280540133116e-19,NAS_9,Discharge_TPHE_C9,TRUE
MODVaginal,0.20379907572747863,0.2823237472586159,0.7218630303202704,0.47218979002837114,NAS_9,Discharge_TPHE_C9,TRUE
voi,-0.7981067420870348,0.402326933595261,-1.9837268535691086,0.050234957443446394,NAS_9,Discharge_TPHE_C9,TRUE
anova,NA,NA,NA,0.0042577370492896845,NAS_9,Discharge_TPHE_C9,NA
(Intercept),-2.553502710180778,0.2252448872348583,-11.336562358986166,3.1950305573251474e-19,NAS_9,Discharge_TPHE_C10,TRUE
MODVaginal,0.25202705732336544,0.3000046408385578,0.8400771955357496,0.4030196341996527,NAS_9,Discharge_TPHE_C10,TRUE
voi,-0.13184829796068415,0.25969896197433523,-0.5076966690907069,0.6128680514282383,NAS_9,Discharge_TPHE_C10,TRUE
anova,NA,NA,NA,0.5409517163083155,NAS_9,Discharge_TPHE_C10,NA
(Intercept),-2.528392561568767,0.22226029965773988,-11.375817298286087,2.6469804320672413e-19,NAS_9,Discharge_TPHE_C11,TRUE
MODVaginal,0.1831204450214596,0.3022839973384119,0.6057894120556215,0.546130255905658,NAS_9,Discharge_TPHE_C11,TRUE
voi,-0.22877928454783703,0.1989525255030964,-1.1499189767474272,0.25312570745386215,NAS_9,Discharge_TPHE_C11,TRUE
anova,NA,NA,NA,0.20097441461138427,NAS_9,Discharge_TPHE_C11,NA
(Intercept),-2.575525613114201,0.23318663141348173,-11.044911097614905,1.2976602861016743e-18,NAS_9,Discharge_TPHE_C12,TRUE
MODVaginal,0.2884156854853041,0.3107951073847069,0.9279930044982941,0.35581344076832155,NAS_9,Discharge_TPHE_C12,TRUE
voi,0.12136318027311886,0.1360040530847131,0.8923497316475204,0.3745086392263206,NAS_9,Discharge_TPHE_C12,TRUE
anova,NA,NA,NA,0.3821713028121797,NAS_9,Discharge_TPHE_C12,NA
(Intercept),-2.5492923287036575,0.2233212356273606,-11.415360127047974,2.190170451576364e-19,NAS_9,Discharge_TPHE_C13,TRUE
MODVaginal,0.2276709151562295,0.2992745326224955,0.7607426972191226,0.4487352940174131,NAS_9,Discharge_TPHE_C13,TRUE
voi,0.16880216300649084,0.1436709749639287,1.1749218173599212,0.24302548166847532,NAS_9,Discharge_TPHE_C13,TRUE
anova,NA,NA,NA,0.23902881145612295,NAS_9,Discharge_TPHE_C13,NA
(Intercept),-2.520522359079274,0.22324412373642333,-11.290430927781859,3.9863795012316463e-19,NAS_9,Discharge_TPHE_C14,TRUE
MODVaginal,0.20133640675332865,0.3044133588637062,0.661391495776873,0.5099965914172488,NAS_9,Discharge_TPHE_C14,TRUE
voi,-0.10648288251339162,0.16794504389098183,-0.634034086665355,0.5276150191102575,NAS_9,Discharge_TPHE_C14,TRUE
anova,NA,NA,NA,0.5062420026590878,NAS_9,Discharge_TPHE_C14,NA
(Intercept),-2.5690506947631513,0.22624849557484303,-11.35499570167665,2.924776565711998e-19,NAS_9,Discharge_TPHE_C15,TRUE
MODVaginal,0.2500524147137289,0.3003307830624532,0.8325900267830054,0.40720898503350367,NAS_9,Discharge_TPHE_C15,TRUE
voi,0.17445460244044653,0.1308595930436481,1.3331433973071989,0.18574128986535424,NAS_9,Discharge_TPHE_C15,TRUE
anova,NA,NA,NA,0.19295802297351206,NAS_9,Discharge_TPHE_C15,NA
(Intercept),-2.544266316748488,0.2282104632282626,-11.148771536402519,7.872389322400837e-19,NAS_9,Discharge_TPHE_C17,TRUE
MODVaginal,0.24808710054927718,0.3066865204302645,0.8089273053188789,0.42062161897320427,NAS_9,Discharge_TPHE_C17,TRUE
voi,0.026889272020176977,0.14725573791448407,0.1826025416801918,0.8555073581809989,NAS_9,Discharge_TPHE_C17,TRUE
anova,NA,NA,NA,0.8511000436904421,NAS_9,Discharge_TPHE_C17,NA
(Intercept),-2.569117826915811,0.22623119990083942,-11.356160547448336,2.90849013416373e-19,NAS_9,Discharge_TPHE_C21,TRUE
MODVaginal,0.2555606776013033,0.3008096035597168,0.8495761923058727,0.39774251977958186,NAS_9,Discharge_TPHE_C21,TRUE
voi,0.16233077784763564,0.12964888206111422,1.252080043167019,0.2136804775400187,NAS_9,Discharge_TPHE_C21,TRUE
anova,NA,NA,NA,0.22135990676495346,NAS_9,Discharge_TPHE_C21,NA
(Intercept),-2.563380744495378,0.22334943995378054,-11.476996517322087,1.6305745574213868e-19,NAS_9,Discharge_TPHE_C22,TRUE
MODVaginal,0.2600714981134555,0.29700808144907903,0.8756377834723794,0.38348296924376557,NAS_9,Discharge_TPHE_C22,TRUE
voi,-0.15121873054704107,0.1528815703815481,-0.9891233467163043,0.3251693013387026,NAS_9,Discharge_TPHE_C22,TRUE
anova,NA,NA,NA,0.31059812811735604,NAS_9,Discharge_TPHE_C22,NA
(Intercept),-2.5125137117489507,0.2246681324004936,-11.183222493122173,6.670816496848231e-19,NAS_9,Discharge_TPHE_C24,TRUE
MODVaginal,0.18292907592575727,0.3091888053497333,0.5916419765548768,0.5555258360515747,NAS_9,Discharge_TPHE_C24,TRUE
voi,-0.1165368035701888,0.1579296046376091,-0.7379034718512612,0.4624310037897773,NAS_9,Discharge_TPHE_C24,TRUE
anova,NA,NA,NA,0.4543311668822099,NAS_9,Discharge_TPHE_C24,NA
(Intercept),-2.506829921388557,0.22132468737065217,-11.326481248747331,3.3532872477575505e-19,NAS_9,Discharge_TPHE_C25,TRUE
MODVaginal,0.12366022942165791,0.3112347816431085,0.39732136867484985,0.6920409191576172,NAS_9,Discharge_TPHE_C25,TRUE
voi,0.23600982263773887,0.16975851642914755,1.390267938258301,0.16776593277791185,NAS_9,Discharge_TPHE_C25,TRUE
anova,NA,NA,NA,0.1431957831582496,NAS_9,Discharge_TPHE_C25,NA
(Intercept),-2.5321418983267594,0.22853460047121898,-11.079906032196863,1.0964560866173777e-18,NAS_9,Discharge_TPHE_C26,TRUE
MODVaginal,0.22835065072033492,0.31302662730110287,0.7294927357751025,0.46753366351210346,NAS_9,Discharge_TPHE_C26,TRUE
voi,-0.019941359558963992,0.15424762867745154,-0.1292814659774351,0.8974141290889598,NAS_9,Discharge_TPHE_C26,TRUE
anova,NA,NA,NA,0.9001046452778696,NAS_9,Discharge_TPHE_C26,NA
(Intercept),-2.5478432982454877,0.22602317130762584,-11.272487168042517,4.344885462460433e-19,NAS_9,Discharge_TPHE_C27,TRUE
MODVaginal,0.25489977902890376,0.30394610569245867,0.838634791678557,0.4038246659450162,NAS_9,Discharge_TPHE_C27,TRUE
voi,0.05548314908167762,0.14640645207624256,0.3789665571076351,0.7055765302394691,NAS_9,Discharge_TPHE_C27,TRUE
anova,NA,NA,NA,0.7014264591709833,NAS_9,Discharge_TPHE_C27,NA
(Intercept),-2.660528617137006,0.28321390188399204,-9.394060812123524,1.0631945386473413e-14,NAS_9,OneYear_TPHE_C1,TRUE
MODVaginal,0.29770528297180926,0.3566316942628079,0.8347695613178598,0.4062437997066669,NAS_9,OneYear_TPHE_C1,TRUE
voi,-0.24828497706664296,0.30226124895713363,-0.8214251013759771,0.4137574230520973,NAS_9,OneYear_TPHE_C1,TRUE
anova,NA,NA,NA,0.3191632927661901,NAS_9,OneYear_TPHE_C1,NA
(Intercept),-2.6569909086427206,0.2838872200455443,-9.359318493507587,1.2475632235204756e-14,NAS_9,OneYear_TPHE_C2,TRUE
MODVaginal,0.34434646497001975,0.3604386876861979,0.9553537861890447,0.34217310071761675,NAS_9,OneYear_TPHE_C2,TRUE
voi,-0.0737860186753961,0.17528191212585353,-0.42095626285966836,0.6748750598379354,NAS_9,OneYear_TPHE_C2,TRUE
anova,NA,NA,NA,0.6637586223131972,NAS_9,OneYear_TPHE_C2,NA
(Intercept),-2.645450363947312,0.2806500005332956,-9.426154850954518,9.172095924388501e-15,NAS_9,OneYear_TPHE_C3,TRUE
MODVaginal,0.32208732293618836,0.35566884737121207,0.9055820472239037,0.3677784371605509,NAS_9,OneYear_TPHE_C3,TRUE
voi,-0.02916976902831972,0.18714733723500973,-0.15586526348323015,0.8765176908333701,NAS_9,OneYear_TPHE_C3,TRUE
anova,NA,NA,NA,0.8726655726353886,NAS_9,OneYear_TPHE_C3,NA
(Intercept),-2.652539762802809,0.28236374676950177,-9.394052151348316,1.0632369191037979e-14,NAS_9,OneYear_TPHE_C4,TRUE
MODVaginal,0.3303889907726607,0.3568036592269023,0.9259686167135306,0.35714688811042983,NAS_9,OneYear_TPHE_C4,TRUE
voi,-0.06795566447000341,0.19360235421351868,-0.35100639527893857,0.7264729391721234,NAS_9,OneYear_TPHE_C4,TRUE
anova,NA,NA,NA,0.7110143959788159,NAS_9,OneYear_TPHE_C4,NA
(Intercept),-2.6593125336812764,0.28643913132034277,-9.284040631680318,1.7643480179754992e-14,NAS_9,OneYear_TPHE_C5,TRUE
MODVaginal,0.3319921134183591,0.3605222785138539,0.9208643493181561,0.35979008492109577,NAS_9,OneYear_TPHE_C5,TRUE
voi,-0.18163872167214387,0.19803958358239634,-0.9171839204386696,0.3617037018612711,NAS_9,OneYear_TPHE_C5,TRUE
anova,NA,NA,NA,0.3295491138241277,NAS_9,OneYear_TPHE_C5,NA
(Intercept),-2.6440039099544626,0.2720741363859289,-9.717953882261058,2.3982873831495854e-15,NAS_9,OneYear_TPHE_C6,TRUE
MODVaginal,0.28122733553670115,0.34580460414344444,0.8132550352627586,0.4183986520724543,NAS_9,OneYear_TPHE_C6,TRUE
voi,0.1983561927636218,0.15903964267519252,1.2472122637292744,0.21582750693381225,NAS_9,OneYear_TPHE_C6,TRUE
anova,NA,NA,NA,0.2169337589764193,NAS_9,OneYear_TPHE_C6,NA
(Intercept),-2.6732031502650426,0.280360988045989,-9.534861354628068,5.5628511293845085e-15,NAS_9,OneYear_TPHE_C8,TRUE
MODVaginal,0.3403434620827533,0.35072109434789756,0.9704105842722702,0.33466133524521235,NAS_9,OneYear_TPHE_C8,TRUE
voi,-0.19557271997709721,0.20255775558775874,-0.965515832309688,0.3370913459461672,NAS_9,OneYear_TPHE_C8,TRUE
anova,NA,NA,NA,0.29928507225312273,NAS_9,OneYear_TPHE_C8,NA
(Intercept),-2.659811573675465,0.28331440550196785,-9.38819743021147,1.0922768237137441e-14,NAS_9,OneYear_TPHE_C9,TRUE
MODVaginal,0.28615667177494725,0.357119295220431,0.8012915448836718,0.4252508619145028,NAS_9,OneYear_TPHE_C9,TRUE
voi,-0.2625988849333009,0.2536313593587288,-1.035356533187557,0.303509611204905,NAS_9,OneYear_TPHE_C9,TRUE
anova,NA,NA,NA,0.23681350536131923,NAS_9,OneYear_TPHE_C9,NA
(Intercept),-2.6431140876537502,0.2815998445937344,-9.386063729782895,1.1030564654845042e-14,NAS_9,OneYear_TPHE_C10,TRUE
MODVaginal,0.3172337931973031,0.35717989607226874,0.8881625105045574,0.37701999933355,NAS_9,OneYear_TPHE_C10,TRUE
voi,0.07943409933876237,0.1509837382133904,0.5261102969016139,0.6002145708498905,NAS_9,OneYear_TPHE_C10,TRUE
anova,NA,NA,NA,0.6153208421497133,NAS_9,OneYear_TPHE_C10,NA
(Intercept),-2.652747928618774,0.2789637150753892,-9.509293808701523,6.256938760853487e-15,NAS_9,OneYear_TPHE_C11,TRUE
MODVaginal,0.33314552684002435,0.3528795901916605,0.9440770622610452,0.3478703641238494,NAS_9,OneYear_TPHE_C11,TRUE
voi,0.09312563116122215,0.16486373904634466,0.5648642430403917,0.5736896657451611,NAS_9,OneYear_TPHE_C11,TRUE
anova,NA,NA,NA,0.5758993434938114,NAS_9,OneYear_TPHE_C11,NA
(Intercept),-2.6250887019334392,0.2742149451153579,-9.573105874404861,4.665852370207889e-15,NAS_9,OneYear_TPHE_C12,TRUE
MODVaginal,0.20020674064676655,0.35698646932859623,0.5608244509191236,0.5764281082237238,NAS_9,OneYear_TPHE_C12,TRUE
voi,0.2862054094469026,0.12804751743844894,2.2351500065940635,0.028093509181398576,NAS_9,OneYear_TPHE_C12,TRUE
anova,NA,NA,NA,0.03862733553122087,NAS_9,OneYear_TPHE_C12,NA
(Intercept),-2.650845867804582,0.2804273678122726,-9.452878613399625,8.110857420178475e-15,NAS_9,OneYear_TPHE_C13,TRUE
MODVaginal,0.325268592782285,0.354693441546484,0.9170414636484255,0.3617779017592929,NAS_9,OneYear_TPHE_C13,TRUE
voi,0.10064107047874399,0.17247585537546783,0.5835081684891803,0.5611335619864575,NAS_9,OneYear_TPHE_C13,TRUE
anova,NA,NA,NA,0.5533695417741707,NAS_9,OneYear_TPHE_C13,NA
(Intercept),-2.6476382469746325,0.2816655974673019,-9.39993478359384,1.034837045949763e-14,NAS_9,OneYear_TPHE_C14,TRUE
MODVaginal,0.32530971418171867,0.3564284354355185,0.9126929331107492,0.3640475451352184,NAS_9,OneYear_TPHE_C14,TRUE
voi,0.03407137734065516,0.17599638386099703,0.19359134882887669,0.8469688568341605,NAS_9,OneYear_TPHE_C14,TRUE
anova,NA,NA,NA,0.8435188143378476,NAS_9,OneYear_TPHE_C14,NA
(Intercept),-2.6782367186565605,0.26238014479825017,-10.207467187412048,2.5475289415769275e-16,NAS_9,OneYear_TPHE_C15,TRUE
MODVaginal,0.2030499810034738,0.3334124435035412,0.6090054074460997,0.5441841866437614,NAS_9,OneYear_TPHE_C15,TRUE
voi,0.4040402734307198,0.13664076185133825,2.9569527274028635,0.004044996382322284,NAS_9,OneYear_TPHE_C15,TRUE
anova,NA,NA,NA,0.0043927403335214735,NAS_9,OneYear_TPHE_C15,NA
(Intercept),-2.639899505743914,0.28089811733153325,-9.39806763684408,1.0437679072827709e-14,NAS_9,OneYear_TPHE_C16,TRUE
MODVaginal,0.30170208060669673,0.3580066046414986,0.8427276946714874,0.4018026956151888,NAS_9,OneYear_TPHE_C16,TRUE
voi,0.09461711622353093,0.11353694060295892,0.833359748122939,0.40703365796758684,NAS_9,OneYear_TPHE_C16,TRUE
anova,NA,NA,NA,0.45217894881964654,NAS_9,OneYear_TPHE_C16,NA
(Intercept),-2.7106083578597584,0.28144093804370046,-9.631180085957755,3.572808871781724e-15,NAS_9,OneYear_TPHE_C17,TRUE
MODVaginal,0.27776575753759636,0.3477251450368398,0.7988083735162966,0.4266814416327773,NAS_9,OneYear_TPHE_C17,TRUE
voi,0.3825176722049791,0.1543059991327726,2.478955285956457,0.015201400162288225,NAS_9,OneYear_TPHE_C17,TRUE
anova,NA,NA,NA,0.014957048370294313,NAS_9,OneYear_TPHE_C17,NA
(Intercept),-2.7171617502657734,0.26929661280266837,-10.089847480765826,4.3612609808409595e-16,NAS_9,OneYear_TPHE_C21,TRUE
MODVaginal,0.27359371093836626,0.33661980476399006,0.8127677191488704,0.41867646803445113,NAS_9,OneYear_TPHE_C21,TRUE
voi,0.40446915186032056,0.12894376693812043,3.1367871550892694,0.0023636641418835085,NAS_9,OneYear_TPHE_C21,TRUE
anova,NA,NA,NA,0.0033449177299681673,NAS_9,OneYear_TPHE_C21,NA
(Intercept),-2.673412689390023,0.27541962835957906,-9.706689045051288,2.5256130500343354e-15,NAS_9,OneYear_TPHE_C22,TRUE
MODVaginal,0.35766365286195545,0.34667664130115244,1.031692390694586,0.30521316826556716,NAS_9,OneYear_TPHE_C22,TRUE
voi,-0.17218191726913362,0.17372605115863696,-0.9911116733546581,0.32451166899505524,NAS_9,OneYear_TPHE_C22,TRUE
anova,NA,NA,NA,0.3081225619999353,NAS_9,OneYear_TPHE_C22,NA
(Intercept),-2.6544604558814244,0.2815908824537854,-9.426656263691612,9.150957583848637e-15,NAS_9,OneYear_TPHE_C23,TRUE
MODVaginal,0.33548919844322944,0.35623969437054215,0.9417513088652913,0.3490529857834552,NAS_9,OneYear_TPHE_C23,TRUE
voi,0.05887020226299232,0.16022117636927244,0.3674308452667345,0.7142329025797964,NAS_9,OneYear_TPHE_C23,TRUE
anova,NA,NA,NA,0.7134220304777955,NAS_9,OneYear_TPHE_C23,NA
(Intercept),-2.6533338024812094,0.2833315321460802,-9.364767071224541,1.2166622280099142e-14,NAS_9,OneYear_TPHE_C24,TRUE
MODVaginal,0.2986631617344191,0.3578668776225204,0.834564974882784,0.40635836294536,NAS_9,OneYear_TPHE_C24,TRUE
voi,-0.2016699115823235,0.18477582589118358,-1.0914301728034976,0.27824180738855264,NAS_9,OneYear_TPHE_C24,TRUE
anova,NA,NA,NA,0.25797201349113197,NAS_9,OneYear_TPHE_C24,NA
(Intercept),-2.6419352954750424,0.2809025394794351,-9.405167003370785,1.0102159949504993e-14,NAS_9,OneYear_TPHE_C25,TRUE
MODVaginal,0.3143445281094781,0.3575473469698091,0.8791689569885719,0.3818479139773139,NAS_9,OneYear_TPHE_C25,TRUE
voi,0.045930508473049365,0.18046986412389768,0.25450514242930206,0.7997348292040785,NAS_9,OneYear_TPHE_C25,TRUE
anova,NA,NA,NA,0.7959613799023585,NAS_9,OneYear_TPHE_C25,NA
(Intercept),-2.633816210981335,0.28347181654951975,-9.291280674885833,1.7064955318268065e-14,NAS_9,OneYear_TPHE_C26,TRUE
MODVaginal,0.2980623485826433,0.36571883780149195,0.8150040899572917,0.4174024369905137,NAS_9,OneYear_TPHE_C26,TRUE
voi,-0.057806125025895556,0.17936642966833702,-0.3222795097877777,0.7480513136534075,NAS_9,OneYear_TPHE_C26,TRUE
anova,NA,NA,NA,0.7458693855673357,NAS_9,OneYear_TPHE_C26,NA
(Intercept),-2.649251684171582,0.27903035268323717,-9.494492834545081,6.697719652656039e-15,NAS_9,OneYear_TPHE_C27,TRUE
MODVaginal,0.33012999006511246,0.35340340639962586,0.9341449009458725,0.3529388958448887,NAS_9,OneYear_TPHE_C27,TRUE
voi,0.06517167092503652,0.16700141523846565,0.39024621936272935,0.697354219780681,NAS_9,OneYear_TPHE_C27,TRUE
anova,NA,NA,NA,0.6941326199550929,NAS_9,OneYear_TPHE_C27,NA
(Intercept),-2.509948617718221,0.23489132439059277,-10.685573953104003,2.8899090456756364e-17,NAS_9,Birth_TPHE_CD8_C1,TRUE
MODVaginal,0.21894706106562442,0.3160330918017528,0.6927978959968206,0.49037034483638486,NAS_9,Birth_TPHE_CD8_C1,TRUE
voi,-0.16889730084226923,0.23320768707152886,-0.7242355642868045,0.4709576638456606,NAS_9,Birth_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.40399337626264287,NAS_9,Birth_TPHE_CD8_C1,NA
(Intercept),-2.486049601997202,0.23136137503980156,-10.74530959011426,2.204304568499986e-17,NAS_9,Birth_TPHE_CD8_C2,TRUE
MODVaginal,0.17013175444041845,0.31450256007208327,0.5409550701317809,0.589987471012043,NAS_9,Birth_TPHE_CD8_C2,TRUE
voi,0.2055229188885955,0.1373768290947233,1.496052283656107,0.13843293505601942,NAS_9,Birth_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.150954569000229,NAS_9,Birth_TPHE_CD8_C2,NA
(Intercept),-2.501017238660474,0.23755472021481905,-10.528173198995255,5.906508054413526e-17,NAS_9,Birth_TPHE_CD8_C3,TRUE
MODVaginal,0.22699243635252542,0.3208861006472291,0.7073925479934481,0.48130410529110956,NAS_9,Birth_TPHE_CD8_C3,TRUE
voi,-0.017995403021282937,0.16588015702039074,-0.1084843621113215,0.9138733180652208,NAS_9,Birth_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,0.9092405220047595,NAS_9,Birth_TPHE_CD8_C3,NA
(Intercept),-2.497625819020337,0.2351234121359845,-10.622616422289013,3.8456036124868115e-17,NAS_9,Birth_TPHE_CD8_C5,TRUE
MODVaginal,0.2223871595727001,0.3177461131710552,0.6998894726148243,0.48595339690584594,NAS_9,Birth_TPHE_CD8_C5,TRUE
voi,-0.0023353483172791727,0.1609551107123543,-0.014509314472484906,0.9884584682790549,NAS_9,Birth_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.9880630547782254,NAS_9,Birth_TPHE_CD8_C5,NA
(Intercept),-2.4970340116529908,0.23621937999536177,-10.5708262027528,4.865517371515885e-17,NAS_9,Birth_TPHE_CD8_C6,TRUE
