term,estimate,std.error,statistic,p.value,response,voi,produced_warning
anova,NA,NA,NA,0.44562194371493247,NAS_1,TPHE_IST_1YR,NA
(Intercept),-2.981759609032298,0.18669597371184182,-15.971204679724542,6.791082665148445e-27,NAS_1,Birth_TPHE_C1,TRUE
MODVaginal,-0.17130195580473026,0.2226149089164494,-0.769499026990247,0.4438081103787326,NAS_1,Birth_TPHE_C1,TRUE
gaBirth,-0.1365243654961265,0.02237346395261057,-6.102066527798287,3.307344373790093e-8,NAS_1,Birth_TPHE_C1,TRUE
voi,-0.014672265209065647,0.16667166438554865,-0.0880309515307019,0.930066708309425,NAS_1,Birth_TPHE_C1,TRUE
anova,NA,NA,NA,0.9481856349727373,NAS_1,Birth_TPHE_C1,NA
(Intercept),-2.9872989423003418,0.18489091274941247,-16.1570890525545,3.296480243450632e-27,NAS_1,Birth_TPHE_C2,TRUE
MODVaginal,-0.1738643997379349,0.22072453801456587,-0.7876985554114576,0.43314410107252843,NAS_1,Birth_TPHE_C2,TRUE
gaBirth,-0.140418971347031,0.02187522532981116,-6.41908685418982,8.364671401095101e-9,NAS_1,Birth_TPHE_C2,TRUE
voi,-0.06267242534295264,0.11936222126789654,-0.5250608163724657,0.6009577128416816,NAS_1,Birth_TPHE_C2,TRUE
anova,NA,NA,NA,0.5818984084187745,NAS_1,Birth_TPHE_C2,NA
(Intercept),-2.9995113724973734,0.17886299797260571,-16.76988201302973,3.1386577602857814e-28,NAS_1,Birth_TPHE_C3,TRUE
MODVaginal,-0.13431787165760828,0.21515397032989372,-0.6242872090701364,0.5341720609797347,NAS_1,Birth_TPHE_C3,TRUE
gaBirth,-0.13357807459021273,0.020346254780417173,-6.565241418227925,4.407819863326815e-9,NAS_1,Birth_TPHE_C3,TRUE
voi,0.11891855875157772,0.08409572026956973,1.4140857390885413,0.16112234044261234,NAS_1,Birth_TPHE_C3,TRUE
anova,NA,NA,NA,0.17009994173168208,NAS_1,Birth_TPHE_C3,NA
(Intercept),-2.986998056749467,0.18577618360342502,-16.078476792944507,4.4726422466593346e-27,NAS_1,Birth_TPHE_C4,TRUE
MODVaginal,-0.16873522616658468,0.2211869243189285,-0.7628625728494062,0.44773441795943947,NAS_1,Birth_TPHE_C4,TRUE
gaBirth,-0.13333701777702156,0.02171296178178933,-6.140894969421048,2.7981271442667566e-8,NAS_1,Birth_TPHE_C4,TRUE
voi,-0.10093746538561912,0.14252745778760104,-0.708196630687396,0.48083146069281524,NAS_1,Birth_TPHE_C4,TRUE
anova,NA,NA,NA,0.46591788544232826,NAS_1,Birth_TPHE_C4,NA
(Intercept),-2.971529944810343,0.19026272531067995,-15.618035219237676,2.713751060180746e-26,NAS_1,Birth_TPHE_C5,TRUE
MODVaginal,-0.1900168117809714,0.23338238126881686,-0.8141866183210477,0.41789620749347767,NAS_1,Birth_TPHE_C5,TRUE
