estimate,std.error,statistic,p.value,term,response,voi,produced_warning
-0.1193,0.3166,-0.377,0.7062,MODVaginal,REC_7,Discharge_CD4_C12,FALSE
0.02078,0.0314,0.6618,0.5081,gaBirth,REC_7,Discharge_CD4_C12,FALSE
-0.0928,0.154,-0.6025,0.5468,voi,REC_7,Discharge_CD4_C12,FALSE
NA,NA,NA,0.5466678173415604,anova,REC_7,Discharge_CD4_C12,NA
4.863,0.1445,33.66,0,log_alpha,REC_7,Discharge_CD4_C13,FALSE
0.6609,0.1369,4.827,1.384e-6,log_beta,REC_7,Discharge_CD4_C13,FALSE
-0.1047,0.2829,-0.37,0.7113,MODVaginal,REC_7,Discharge_CD4_C13,FALSE
0.06122,0.03082,1.986,0.04699,gaBirth,REC_7,Discharge_CD4_C13,FALSE
-0.5856,0.1817,-3.223,0.001267,voi,REC_7,Discharge_CD4_C13,FALSE
NA,NA,NA,0.001352796269794454,anova,REC_7,Discharge_CD4_C13,NA
4.94,0.1581,31.25,0,log_alpha,REC_7,Discharge_CD4_C14,FALSE
0.5388,0.1351,3.988,6.655e-5,log_beta,REC_7,Discharge_CD4_C14,FALSE
-0.1281,0.3166,-0.4047,0.6857,MODVaginal,REC_7,Discharge_CD4_C14,FALSE
0.02105,0.03158,0.6665,0.5051,gaBirth,REC_7,Discharge_CD4_C14,FALSE
0.08117,0.1584,0.5124,0.6084,voi,REC_7,Discharge_CD4_C14,FALSE
NA,NA,NA,0.6068674170708428,anova,REC_7,Discharge_CD4_C14,NA
4.948,0.1567,31.57,0,log_alpha,REC_7,Discharge_CD4_C15,FALSE
0.5401,0.1354,3.99,6.598e-5,log_beta,REC_7,Discharge_CD4_C15,FALSE
-0.1497,0.3189,-0.4696,0.6387,MODVaginal,REC_7,Discharge_CD4_C15,FALSE
0.0195,0.03142,0.6206,0.5349,gaBirth,REC_7,Discharge_CD4_C15,FALSE
-0.02937,0.1427,-0.2058,0.8369,voi,REC_7,Discharge_CD4_C15,FALSE
NA,NA,NA,0.836358931274806,anova,REC_7,Discharge_CD4_C15,NA
4.902,0.1567,31.29,0,log_alpha,REC_7,Discharge_CD4_C16,FALSE
0.5727,0.1345,4.259,2.057e-5,log_beta,REC_7,Discharge_CD4_C16,FALSE
-0.2247,0.3083,-0.7287,0.4662,MODVaginal,REC_7,Discharge_CD4_C16,FALSE
0.01334,0.03031,0.44,0.6599,gaBirth,REC_7,Discharge_CD4_C16,FALSE
-0.3409,0.1806,-1.888,0.05906,voi,REC_7,Discharge_CD4_C16,FALSE
NA,NA,NA,0.05364335498787842,anova,REC_7,Discharge_CD4_C16,NA
4.947,0.1568,31.55,0,log_alpha,REC_7,Discharge_CD4_C17,FALSE
0.5392,0.1353,3.986,6.712e-5,log_beta,REC_7,Discharge_CD4_C17,FALSE
-0.14,0.3159,-0.4432,0.6576,MODVaginal,REC_7,Discharge_CD4_C17,FALSE
0.01968,0.03148,0.6251,0.5319,gaBirth,REC_7,Discharge_CD4_C17,FALSE
-0.007181,0.1525,-0.0471,0.9624,voi,REC_7,Discharge_CD4_C17,FALSE
NA,NA,NA,0.9624196592603161,anova,REC_7,Discharge_CD4_C17,NA
4.947,0.1568,31.55,0,log_alpha,REC_7,Discharge_CD4_C18,FALSE
0.5392,0.1353,3.986,6.717e-5,log_beta,REC_7,Discharge_CD4_C18,FALSE
-0.1398,0.3166,-0.4414,0.6589,MODVaginal,REC_7,Discharge_CD4_C18,FALSE
0.01971,0.03158,0.6241,0.5326,gaBirth,REC_7,Discharge_CD4_C18,FALSE
0.001463,0.162,0.00903,0.9928,voi,REC_7,Discharge_CD4_C18,FALSE
NA,NA,NA,0.9927956411673172,anova,REC_7,Discharge_CD4_C18,NA
5.046,0.1513,33.34,0,log_alpha,REC_7,OneYear_CD4_C2,FALSE
0.6919,0.157,4.408,1.044e-5,log_beta,REC_7,OneYear_CD4_C2,FALSE
-0.3725,0.31,-1.202,0.2295,MODVaginal,REC_7,OneYear_CD4_C2,FALSE
0.04037,0.02967,1.361,0.1736,gaBirth,REC_7,OneYear_CD4_C2,FALSE
-0.03008,0.1596,-0.1884,0.8505,voi,REC_7,OneYear_CD4_C2,FALSE
NA,NA,NA,0.851060091317389,anova,REC_7,OneYear_CD4_C2,NA
5.039,0.1517,33.21,0,log_alpha,REC_7,OneYear_CD4_C3,FALSE
0.6936,0.1565,4.431,9.36e-6,log_beta,REC_7,OneYear_CD4_C3,FALSE
-0.3863,0.3061,-1.262,0.2069,MODVaginal,REC_7,OneYear_CD4_C3,FALSE
0.03812,0.02963,1.286,0.1983,gaBirth,REC_7,OneYear_CD4_C3,FALSE
0.07987,0.1453,0.5495,0.5827,voi,REC_7,OneYear_CD4_C3,FALSE
NA,NA,NA,0.5874285300799504,anova,REC_7,OneYear_CD4_C3,NA
5.045,0.1517,33.26,0,log_alpha,REC_7,OneYear_CD4_C4,FALSE
0.6903,0.1568,4.402,1.072e-5,log_beta,REC_7,OneYear_CD4_C4,FALSE
-0.3524,0.3046,-1.157,0.2473,MODVaginal,REC_7,OneYear_CD4_C4,FALSE
0.03907,0.02996,1.304,0.1922,gaBirth,REC_7,OneYear_CD4_C4,FALSE
0.02706,0.154,0.1756,0.8606,voi,REC_7,OneYear_CD4_C4,FALSE
NA,NA,NA,0.8613259641154445,anova,REC_7,OneYear_CD4_C4,NA
5.044,0.1525,33.06,0,log_alpha,REC_7,OneYear_CD4_C5,FALSE
0.6896,0.1571,4.391,1.13e-5,log_beta,REC_7,OneYear_CD4_C5,FALSE
-0.3552,0.308,-1.153,0.2489,MODVaginal,REC_7,OneYear_CD4_C5,FALSE
0.03967,0.02961,1.34,0.1804,gaBirth,REC_7,OneYear_CD4_C5,FALSE
0.0105,0.1418,0.07407,0.941,voi,REC_7,OneYear_CD4_C5,FALSE
NA,NA,NA,0.9408842718685878,anova,REC_7,OneYear_CD4_C5,NA
5.052,0.1491,33.88,0,log_alpha,REC_7,OneYear_CD4_C6,FALSE
0.7058,0.1581,4.465,7.995e-6,log_beta,REC_7,OneYear_CD4_C6,FALSE
-0.4116,0.3067,-1.342,0.1796,MODVaginal,REC_7,OneYear_CD4_C6,FALSE
0.03146,0.03127,1.006,0.3144,gaBirth,REC_7,OneYear_CD4_C6,FALSE
-0.1291,0.1652,-0.7815,0.4345,voi,REC_7,OneYear_CD4_C6,FALSE
NA,NA,NA,0.4440683495657215,anova,REC_7,OneYear_CD4_C6,NA
5.044,0.1515,33.29,0,log_alpha,REC_7,OneYear_CD4_C7,FALSE
0.6911,0.1567,4.41,1.036e-5,log_beta,REC_7,OneYear_CD4_C7,FALSE
-0.3437,0.3064,-1.122,0.262,MODVaginal,REC_7,OneYear_CD4_C7,FALSE
0.03811,0.03003,1.269,0.2045,gaBirth,REC_7,OneYear_CD4_C7,FALSE
0.04386,0.1397,0.3139,0.7536,voi,REC_7,OneYear_CD4_C7,FALSE
NA,NA,NA,0.7539999830963786,anova,REC_7,OneYear_CD4_C7,NA
5.044,0.1519,33.21,0,log_alpha,REC_7,OneYear_CD4_C8,FALSE
0.6898,0.1568,4.398,1.093e-5,log_beta,REC_7,OneYear_CD4_C8,FALSE
-0.3494,0.3084,-1.133,0.2572,MODVaginal,REC_7,OneYear_CD4_C8,FALSE
0.03855,0.03065,1.258,0.2084,gaBirth,REC_7,OneYear_CD4_C8,FALSE
0.02496,0.1551,0.161,0.8721,voi,REC_7,OneYear_CD4_C8,FALSE
NA,NA,NA,0.8723354287227647,anova,REC_7,OneYear_CD4_C8,NA
5.044,0.1523,33.12,0,log_alpha,REC_7,OneYear_CD4_C9,FALSE
0.6901,0.1569,4.398,1.095e-5,log_beta,REC_7,OneYear_CD4_C9,FALSE
-0.3616,0.3055,-1.184,0.2365,MODVaginal,REC_7,OneYear_CD4_C9,FALSE
0.03958,0.02972,1.332,0.1829,gaBirth,REC_7,OneYear_CD4_C9,FALSE
0.007368,0.1498,0.04918,0.9608,voi,REC_7,OneYear_CD4_C9,FALSE
NA,NA,NA,0.9608008095619535,anova,REC_7,OneYear_CD4_C9,NA
5.046,0.1507,33.48,0,log_alpha,REC_7,OneYear_CD4_C10,FALSE
0.6948,0.1572,4.42,9.89e-6,log_beta,REC_7,OneYear_CD4_C10,FALSE
-0.3956,0.3124,-1.266,0.2054,MODVaginal,REC_7,OneYear_CD4_C10,FALSE
0.0354,0.03125,1.133,0.2573,gaBirth,REC_7,OneYear_CD4_C10,FALSE
-0.06291,0.1503,-0.4185,0.6756,voi,REC_7,OneYear_CD4_C10,FALSE
NA,NA,NA,0.6748529036178276,anova,REC_7,OneYear_CD4_C10,NA
5.047,0.1511,33.39,0,log_alpha,REC_7,OneYear_CD4_C11,FALSE
0.6935,0.1573,4.408,1.042e-5,log_beta,REC_7,OneYear_CD4_C11,FALSE
-0.383,0.3116,-1.229,0.219,MODVaginal,REC_7,OneYear_CD4_C11,FALSE
0.03796,0.03012,1.26,0.2075,gaBirth,REC_7,OneYear_CD4_C11,FALSE
-0.04341,0.1469,-0.2954,0.7677,voi,REC_7,OneYear_CD4_C11,FALSE
NA,NA,NA,0.7675903250143612,anova,REC_7,OneYear_CD4_C11,NA
5.042,0.153,32.96,0,log_alpha,REC_7,OneYear_CD4_C12,FALSE
0.6888,0.1569,4.389,1.14e-5,log_beta,REC_7,OneYear_CD4_C12,FALSE
-0.358,0.3034,-1.18,0.238,MODVaginal,REC_7,OneYear_CD4_C12,FALSE
0.03965,0.02961,1.339,0.1804,gaBirth,REC_7,OneYear_CD4_C12,FALSE
0.02336,0.1406,0.1661,0.8681,voi,REC_7,OneYear_CD4_C12,FALSE
NA,NA,NA,0.867664807473872,anova,REC_7,OneYear_CD4_C12,NA
5.039,0.1474,34.19,0,log_alpha,REC_7,OneYear_CD4_C13,FALSE
0.7228,0.1573,4.595,4.337e-6,log_beta,REC_7,OneYear_CD4_C13,FALSE
-0.3837,0.2921,-1.314,0.189,MODVaginal,REC_7,OneYear_CD4_C13,FALSE
0.03324,0.02914,1.141,0.254,gaBirth,REC_7,OneYear_CD4_C13,FALSE
-0.2022,0.1496,-1.352,0.1764,voi,REC_7,OneYear_CD4_C13,FALSE
NA,NA,NA,0.17328710510612266,anova,REC_7,OneYear_CD4_C13,NA
5.046,0.1517,33.27,0,log_alpha,REC_7,OneYear_CD4_C14,FALSE
0.6918,0.1573,4.397,1.096e-5,log_beta,REC_7,OneYear_CD4_C14,FALSE
-0.3622,0.3022,-1.199,0.2307,MODVaginal,REC_7,OneYear_CD4_C14,FALSE
0.03983,0.02953,1.349,0.1775,gaBirth,REC_7,OneYear_CD4_C14,FALSE
0.01864,0.14,0.1332,0.894,voi,REC_7,OneYear_CD4_C14,FALSE
NA,NA,NA,0.894298464686985,anova,REC_7,OneYear_CD4_C14,NA
5.047,0.1513,33.36,0,log_alpha,REC_7,OneYear_CD4_C15,FALSE
0.693,0.1573,4.406,1.051e-5,log_beta,REC_7,OneYear_CD4_C15,FALSE
-0.3824,0.3139,-1.218,0.2231,MODVaginal,REC_7,OneYear_CD4_C15,FALSE
0.03847,0.02991,1.286,0.1984,gaBirth,REC_7,OneYear_CD4_C15,FALSE
-0.03736,0.1428,-0.2616,0.7937,voi,REC_7,OneYear_CD4_C15,FALSE
NA,NA,NA,0.7936411654810107,anova,REC_7,OneYear_CD4_C15,NA
5.044,0.1517,33.24,0,log_alpha,REC_7,OneYear_CD4_C16,FALSE
0.6899,0.1568,4.4,1.082e-5,log_beta,REC_7,OneYear_CD4_C16,FALSE
-0.3523,0.3136,-1.123,0.2612,MODVaginal,REC_7,OneYear_CD4_C16,FALSE
0.04012,0.0299,1.342,0.1797,gaBirth,REC_7,OneYear_CD4_C16,FALSE
0.01284,0.1501,0.08556,0.9318,voi,REC_7,OneYear_CD4_C16,FALSE
NA,NA,NA,0.9317916697985145,anova,REC_7,OneYear_CD4_C16,NA
5.047,0.1511,33.4,0,log_alpha,REC_7,OneYear_CD4_C17,FALSE
0.6937,0.1575,4.403,1.065e-5,log_beta,REC_7,OneYear_CD4_C17,FALSE
-0.3643,0.3013,-1.209,0.2266,MODVaginal,REC_7,OneYear_CD4_C17,FALSE
0.04036,0.02956,1.365,0.1722,gaBirth,REC_7,OneYear_CD4_C17,FALSE
-0.03672,0.1411,-0.2602,0.7947,voi,REC_7,OneYear_CD4_C17,FALSE
NA,NA,NA,0.795596997988018,anova,REC_7,OneYear_CD4_C17,NA
5.042,0.1527,33.02,0,log_alpha,REC_7,OneYear_CD4_C18,FALSE
0.6889,0.1567,4.395,1.108e-5,log_beta,REC_7,OneYear_CD4_C18,FALSE
-0.3654,0.3049,-1.199,0.2307,MODVaginal,REC_7,OneYear_CD4_C18,FALSE
0.03943,0.02962,1.331,0.1832,gaBirth,REC_7,OneYear_CD4_C18,FALSE
0.02847,0.139,0.2048,0.8377,voi,REC_7,OneYear_CD4_C18,FALSE
NA,NA,NA,0.8370493430142061,anova,REC_7,OneYear_CD4_C18,NA
5.019,0.1691,29.68,0,log_alpha,REC_7,Birth_CD8_C2,FALSE
0.5508,0.1509,3.65,2.623e-4,log_beta,REC_7,Birth_CD8_C2,FALSE
-0.04086,0.3488,-0.1171,0.9067,MODVaginal,REC_7,Birth_CD8_C2,FALSE
0.05776,0.04584,1.26,0.2077,gaBirth,REC_7,Birth_CD8_C2,FALSE
0.09434,0.152,0.6207,0.5348,voi,REC_7,Birth_CD8_C2,FALSE
NA,NA,NA,0.5445759885981937,anova,REC_7,Birth_CD8_C2,NA
5.022,0.1681,29.88,0,log_alpha,REC_7,Birth_CD8_C3,FALSE
0.5548,0.1506,3.683,2.309e-4,log_beta,REC_7,Birth_CD8_C3,FALSE
-0.03487,0.3425,-0.1018,0.9189,MODVaginal,REC_7,Birth_CD8_C3,FALSE
0.06499,0.04692,1.385,0.166,gaBirth,REC_7,Birth_CD8_C3,FALSE
0.1461,0.173,0.8443,0.3985,voi,REC_7,Birth_CD8_C3,FALSE
NA,NA,NA,0.3956324790662351,anova,REC_7,Birth_CD8_C3,NA
5.037,0.1594,31.6,0,log_alpha,REC_7,Birth_CD8_C4,FALSE
0.5994,0.1533,3.91,9.238e-5,log_beta,REC_7,Birth_CD8_C4,FALSE
-0.09594,0.3207,-0.2992,0.7648,MODVaginal,REC_7,Birth_CD8_C4,FALSE
0.06325,0.04256,1.486,0.1373,gaBirth,REC_7,Birth_CD8_C4,FALSE
0.2496,0.1453,1.718,0.08571,voi,REC_7,Birth_CD8_C4,FALSE
NA,NA,NA,0.10742201449660493,anova,REC_7,Birth_CD8_C4,NA
5.03,0.1698,29.62,0,log_alpha,REC_7,Birth_CD8_C5,FALSE
0.5481,0.1516,3.616,2.997e-4,log_beta,REC_7,Birth_CD8_C5,FALSE
-0.08519,0.3397,-0.2508,0.802,MODVaginal,REC_7,Birth_CD8_C5,FALSE
0.05148,0.04446,1.158,0.2469,gaBirth,REC_7,Birth_CD8_C5,FALSE
0.03703,0.181,0.2046,0.8379,voi,REC_7,Birth_CD8_C5,FALSE
NA,NA,NA,0.838649195131419,anova,REC_7,Birth_CD8_C5,NA
5.002,0.1731,28.89,0,log_alpha,REC_7,Birth_CD8_C6,FALSE
0.5473,0.1501,3.646,2.662e-4,log_beta,REC_7,Birth_CD8_C6,FALSE
-0.1182,0.3427,-0.3451,0.73,MODVaginal,REC_7,Birth_CD8_C6,FALSE
0.06468,0.048280000000000003,1.34,0.1803,gaBirth,REC_7,Birth_CD8_C6,FALSE
0.1394,0.1702,0.8193,0.4126,voi,REC_7,Birth_CD8_C6,FALSE
NA,NA,NA,0.4082004116041511,anova,REC_7,Birth_CD8_C6,NA
5.022,0.1676,29.97,0,log_alpha,REC_7,Birth_CD8_C7,FALSE
0.5611,0.1511,3.713,2.045e-4,log_beta,REC_7,Birth_CD8_C7,FALSE
-0.172,0.3461,-0.497,0.6192,MODVaginal,REC_7,Birth_CD8_C7,FALSE
0.06295,0.04634,1.359,0.1743,gaBirth,REC_7,Birth_CD8_C7,FALSE
0.161,0.1625,0.9907,0.3218,voi,REC_7,Birth_CD8_C7,FALSE
NA,NA,NA,0.3352176485762295,anova,REC_7,Birth_CD8_C7,NA
4.997,0.1696,29.47,0,log_alpha,REC_7,Birth_CD8_C8,FALSE
0.5654,0.1511,3.742,1.826e-4,log_beta,REC_7,Birth_CD8_C8,FALSE
0.04278,0.3502,0.1221,0.9028,MODVaginal,REC_7,Birth_CD8_C8,FALSE
0.08764,0.05354,1.637,0.1016,gaBirth,REC_7,Birth_CD8_C8,FALSE
-0.2384,0.197,-1.21,0.2263,voi,REC_7,Birth_CD8_C8,FALSE
NA,NA,NA,0.2115192691979514,anova,REC_7,Birth_CD8_C8,NA
5.026,0.1697,29.62,0,log_alpha,REC_7,Birth_CD8_C9,FALSE
0.5457,0.1509,3.617,2.98e-4,log_beta,REC_7,Birth_CD8_C9,FALSE
-0.0869,0.3407,-0.255,0.7987,MODVaginal,REC_7,Birth_CD8_C9,FALSE
0.0522,0.04657,1.121,0.2624,gaBirth,REC_7,Birth_CD8_C9,FALSE
0.01763,0.1858,0.09488,0.9244,voi,REC_7,Birth_CD8_C9,FALSE
NA,NA,NA,0.924375403413048,anova,REC_7,Birth_CD8_C9,NA
4.966,0.1649,30.12,0,log_alpha,REC_7,Birth_CD8_C10,FALSE
0.5945,0.1513,3.929,8.522e-5,log_beta,REC_7,Birth_CD8_C10,FALSE
0.07995,0.3309,0.2416,0.8091,MODVaginal,REC_7,Birth_CD8_C10,FALSE
0.04941,0.04319,1.144,0.2526,gaBirth,REC_7,Birth_CD8_C10,FALSE
-0.453,0.2081,-2.176,0.02953,voi,REC_7,Birth_CD8_C10,FALSE
NA,NA,NA,0.04436677976530812,anova,REC_7,Birth_CD8_C10,NA
5.011,0.1744,28.73,0,log_alpha,REC_7,Birth_CD8_C11,FALSE
0.5408,0.1511,3.579,3.45e-4,log_beta,REC_7,Birth_CD8_C11,FALSE
-0.03774,0.3586,-0.1053,0.9162,MODVaginal,REC_7,Birth_CD8_C11,FALSE
0.04734,0.04558,1.039,0.299,gaBirth,REC_7,Birth_CD8_C11,FALSE
-0.1265,0.2551,-0.4958,0.62,voi,REC_7,Birth_CD8_C11,FALSE
NA,NA,NA,0.6164240868130629,anova,REC_7,Birth_CD8_C11,NA
5.024,0.17,29.55,0,log_alpha,REC_7,Birth_CD8_C12,FALSE
0.545,0.151,3.61,3.06e-4,log_beta,REC_7,Birth_CD8_C12,FALSE
-0.07627,0.3426,-0.2226,0.8238,MODVaginal,REC_7,Birth_CD8_C12,FALSE
0.04939,0.04527,1.091,0.2753,gaBirth,REC_7,Birth_CD8_C12,FALSE
0.05799,0.2005,0.2893,0.7724,voi,REC_7,Birth_CD8_C12,FALSE
NA,NA,NA,0.7722634991716699,anova,REC_7,Birth_CD8_C12,NA
4.955,0.1522,32.55,0,log_alpha,REC_7,Discharge_CD8_C2,FALSE
0.5683,0.1367,4.156,3.233e-5,log_beta,REC_7,Discharge_CD8_C2,FALSE
-0.06446,0.3099,-0.208,0.8352,MODVaginal,REC_7,Discharge_CD8_C2,FALSE
0.006177,0.03207,0.1926,0.8473,gaBirth,REC_7,Discharge_CD8_C2,FALSE
-0.1867,0.1371,-1.361,0.1735,voi,REC_7,Discharge_CD8_C2,FALSE
NA,NA,NA,0.19524028198898347,anova,REC_7,Discharge_CD8_C2,NA
4.947,0.1567,31.57,0,log_alpha,REC_7,Discharge_CD8_C4,FALSE
0.5395,0.1353,3.989,6.634e-5,log_beta,REC_7,Discharge_CD8_C4,FALSE
-0.1271,0.3257,-0.3904,0.6963,MODVaginal,REC_7,Discharge_CD8_C4,FALSE
0.01979,0.03155,0.6272,0.5306,gaBirth,REC_7,Discharge_CD8_C4,FALSE
0.02467,0.1551,0.1591,0.8736,voi,REC_7,Discharge_CD8_C4,FALSE
NA,NA,NA,0.8737523262183516,anova,REC_7,Discharge_CD8_C4,NA
4.946,0.1555,31.8,0,log_alpha,REC_7,Discharge_CD8_C5,FALSE
0.5466,0.1358,4.027,5.656e-5,log_beta,REC_7,Discharge_CD8_C5,FALSE
-0.1222,0.3135,-0.3898,0.6967,MODVaginal,REC_7,Discharge_CD8_C5,FALSE
0.01621,0.03153,0.5142,0.6071,gaBirth,REC_7,Discharge_CD8_C5,FALSE
-0.09658,0.1514,-0.638,0.5234,voi,REC_7,Discharge_CD8_C5,FALSE
NA,NA,NA,0.5370552110027733,anova,REC_7,Discharge_CD8_C5,NA
4.922,0.1553,31.69,0,log_alpha,REC_7,Discharge_CD8_C6,FALSE
0.5593,0.1349,4.147,3.369e-5,log_beta,REC_7,Discharge_CD8_C6,FALSE
-0.2046,0.3137,-0.6522,0.5143,MODVaginal,REC_7,Discharge_CD8_C6,FALSE
0.01462,0.03113,0.4696,0.6387,gaBirth,REC_7,Discharge_CD8_C6,FALSE
0.2151,0.1558,1.38,0.1674,voi,REC_7,Discharge_CD8_C6,FALSE
NA,NA,NA,0.16858139205781786,anova,REC_7,Discharge_CD8_C6,NA
4.945,0.1573,31.43,0,log_alpha,REC_7,Discharge_CD8_C7,FALSE
0.5389,0.1352,3.985,6.757e-5,log_beta,REC_7,Discharge_CD8_C7,FALSE
-0.1364,0.3168,-0.4305,0.6668,MODVaginal,REC_7,Discharge_CD8_C7,FALSE
0.01961,0.03154,0.6217,0.5342,gaBirth,REC_7,Discharge_CD8_C7,FALSE
0.02129,0.151,0.141,0.8878,voi,REC_7,Discharge_CD8_C7,FALSE
NA,NA,NA,0.8877693773346089,anova,REC_7,Discharge_CD8_C7,NA
4.904,0.15,32.69,0,log_alpha,REC_7,Discharge_CD8_C8,FALSE
0.5995,0.1361,4.404,1.064e-5,log_beta,REC_7,Discharge_CD8_C8,FALSE
0.04538,0.3069,0.1479,0.8824,MODVaginal,REC_7,Discharge_CD8_C8,FALSE
0.05669,0.03438,1.649,0.09914,gaBirth,REC_7,Discharge_CD8_C8,FALSE
-0.4249,0.1835,-2.315,0.02061,voi,REC_7,Discharge_CD8_C8,FALSE
NA,NA,NA,0.02325819530713813,anova,REC_7,Discharge_CD8_C8,NA
4.942,0.1556,31.76,0,log_alpha,REC_7,Discharge_CD8_C9,FALSE
0.5489,0.1352,4.061,4.888e-5,log_beta,REC_7,Discharge_CD8_C9,FALSE
-0.125,0.3139,-0.3983,0.6904,MODVaginal,REC_7,Discharge_CD8_C9,FALSE
0.02089,0.03115,0.6708,0.5024,gaBirth,REC_7,Discharge_CD8_C9,FALSE
0.1305,0.1471,0.8871,0.375,voi,REC_7,Discharge_CD8_C9,FALSE
NA,NA,NA,0.3812298497528327,anova,REC_7,Discharge_CD8_C9,NA
4.922,0.1581,31.13,0,log_alpha,REC_7,Discharge_CD8_C10,FALSE
0.5538,0.135,4.103,4.075e-5,log_beta,REC_7,Discharge_CD8_C10,FALSE
-0.1185,0.3126,-0.3789,0.7047,MODVaginal,REC_7,Discharge_CD8_C10,FALSE
0.03215,0.03252,0.9887,0.3228,gaBirth,REC_7,Discharge_CD8_C10,FALSE
-0.2573,0.1822,-1.412,0.1579,voi,REC_7,Discharge_CD8_C10,FALSE
NA,NA,NA,0.1487859344547554,anova,REC_7,Discharge_CD8_C10,NA
4.949,0.1559,31.76,0,log_alpha,REC_7,Discharge_CD8_C11,FALSE
0.5464,0.1354,4.036,5.447e-5,log_beta,REC_7,Discharge_CD8_C11,FALSE
-0.1534,0.3128,-0.4904,0.6238,MODVaginal,REC_7,Discharge_CD8_C11,FALSE
0.01866,0.03114,0.5993,0.5489,gaBirth,REC_7,Discharge_CD8_C11,FALSE
-0.1102,0.1532,-0.7198,0.4716,voi,REC_7,Discharge_CD8_C11,FALSE
NA,NA,NA,0.4718016441705545,anova,REC_7,Discharge_CD8_C11,NA
4.947,0.1568,31.54,0,log_alpha,REC_7,Discharge_CD8_C12,FALSE
0.5392,0.1353,3.986,6.728e-5,log_beta,REC_7,Discharge_CD8_C12,FALSE
-0.1389,0.3159,-0.4398,0.6601,MODVaginal,REC_7,Discharge_CD8_C12,FALSE
0.01994,0.03185,0.6261,0.5313,gaBirth,REC_7,Discharge_CD8_C12,FALSE
0.008359,0.1567,0.05334,0.9575,voi,REC_7,Discharge_CD8_C12,FALSE
NA,NA,NA,0.9574396802074152,anova,REC_7,Discharge_CD8_C12,NA
5.047,0.1504,33.55,0,log_alpha,REC_7,OneYear_CD8_C2,FALSE
0.695,0.1573,4.418,9.943e-6,log_beta,REC_7,OneYear_CD8_C2,FALSE
-0.3778,0.3028,-1.248,0.2121,MODVaginal,REC_7,OneYear_CD8_C2,FALSE
0.04059,0.02918,1.391,0.1643,gaBirth,REC_7,OneYear_CD8_C2,FALSE
-0.06194,0.1449,-0.4273,0.6691,voi,REC_7,OneYear_CD8_C2,FALSE
NA,NA,NA,0.6684417164848542,anova,REC_7,OneYear_CD8_C2,NA
5.047,0.1509,33.44,0,log_alpha,REC_7,OneYear_CD8_C3,FALSE
0.6932,0.1575,4.403,1.07e-5,log_beta,REC_7,OneYear_CD8_C3,FALSE
-0.3565,0.3012,-1.184,0.2366,MODVaginal,REC_7,OneYear_CD8_C3,FALSE
0.04137,0.03005,1.376,0.1687,gaBirth,REC_7,OneYear_CD8_C3,FALSE
-0.0349,0.1439,-0.2426,0.8083,voi,REC_7,OneYear_CD8_C3,FALSE
NA,NA,NA,0.8085098897122434,anova,REC_7,OneYear_CD8_C3,NA
5.049,0.1503,33.6,0,log_alpha,REC_7,OneYear_CD8_C4,FALSE
0.6973,0.158,4.413,1.019e-5,log_beta,REC_7,OneYear_CD8_C4,FALSE
-0.3619,0.2991,-1.21,0.2263,MODVaginal,REC_7,OneYear_CD8_C4,FALSE
0.04259,0.02982,1.428,0.1532,gaBirth,REC_7,OneYear_CD8_C4,FALSE
-0.06065,0.1417,-0.428,0.6686,voi,REC_7,OneYear_CD8_C4,FALSE
NA,NA,NA,0.6700073541536808,anova,REC_7,OneYear_CD8_C4,NA
5.047,0.1509,33.44,0,log_alpha,REC_7,OneYear_CD8_C5,FALSE
0.6933,0.1573,4.407,1.048e-5,log_beta,REC_7,OneYear_CD8_C5,FALSE
-0.3864,0.3126,-1.236,0.2163,MODVaginal,REC_7,OneYear_CD8_C5,FALSE
0.04048,0.02941,1.376,0.1688,gaBirth,REC_7,OneYear_CD8_C5,FALSE
-0.04761,0.1508,-0.3156,0.7523,voi,REC_7,OneYear_CD8_C5,FALSE
NA,NA,NA,0.7523049278153067,anova,REC_7,OneYear_CD8_C5,NA
5.014,0.1447,34.65,0,log_alpha,REC_7,OneYear_CD8_C6,FALSE
0.7517,0.1564,4.808,1.526e-6,log_beta,REC_7,OneYear_CD8_C6,FALSE
-0.2933,0.2884,-1.017,0.309,MODVaginal,REC_7,OneYear_CD8_C6,FALSE
0.04989,0.02683,1.859,0.06299,gaBirth,REC_7,OneYear_CD8_C6,FALSE
0.2936,0.1429,2.054,0.03997,voi,REC_7,OneYear_CD8_C6,FALSE
NA,NA,NA,0.03878781221633276,anova,REC_7,OneYear_CD8_C6,NA
5.05,0.1497,33.73,0,log_alpha,REC_7,OneYear_CD8_C8,FALSE
0.7008,0.1581,4.434,9.255e-6,log_beta,REC_7,OneYear_CD8_C8,FALSE
-0.3178,0.3056,-1.04,0.2984,MODVaginal,REC_7,OneYear_CD8_C8,FALSE
0.04338,0.03005,1.444,0.1488,gaBirth,REC_7,OneYear_CD8_C8,FALSE
-0.08484,0.1469,-0.5776,0.5636,voi,REC_7,OneYear_CD8_C8,FALSE
NA,NA,NA,0.5664651227740672,anova,REC_7,OneYear_CD8_C8,NA
5.046,0.1511,33.38,0,log_alpha,REC_7,OneYear_CD8_C9,FALSE
0.693,0.1569,4.418,9.963e-6,log_beta,REC_7,OneYear_CD8_C9,FALSE
