term,estimate,std.error,statistic,p.value,response,voi,produced_warning
voi,-0.22986397747409099,0.20960701355449213,-1.0966425864100802,0.27279766343175027,REC_4,Discharge_TPHE_C15,TRUE
anova,NA,NA,NA,0.25378098457610926,REC_4,Discharge_TPHE_C15,NA
(Intercept),-3.486202530120422,0.30166098965400556,-11.55668995888057,6.8290696048716895e-31,REC_4,Discharge_TPHE_C17,TRUE
MODVaginal,0.5351228308337922,0.4092894775393233,1.3074434115701867,0.19106216186149497,REC_4,Discharge_TPHE_C17,TRUE
voi,-0.7299579396884109,0.2643642615437304,-2.7611823755067717,0.005759250592366268,REC_4,Discharge_TPHE_C17,TRUE
anova,NA,NA,NA,0.001608114261062111,REC_4,Discharge_TPHE_C17,NA
(Intercept),-3.5064559588782296,0.2960162308366083,-11.84548546195659,2.2709944503703442e-32,REC_4,Discharge_TPHE_C21,TRUE
MODVaginal,0.6564969667509354,0.4039365497856746,1.625247745219558,0.1041097807622884,REC_4,Discharge_TPHE_C21,TRUE
voi,-0.34483466573646776,0.21046024428225044,-1.6384788819023055,0.10132183585552339,REC_4,Discharge_TPHE_C21,TRUE
anova,NA,NA,NA,0.0859570762755054,REC_4,Discharge_TPHE_C21,NA
(Intercept),-3.535432243981414,0.2975708695683646,-11.880975611321308,1.4862251697411143e-32,REC_4,Discharge_TPHE_C22,TRUE
MODVaginal,0.7169629959538096,0.4036736101183312,1.7760957813012401,0.07571713146782515,REC_4,Discharge_TPHE_C22,TRUE
voi,-0.052026548268142035,0.20203195479494707,-0.2575164325908074,0.7967801315746922,REC_4,Discharge_TPHE_C22,TRUE
anova,NA,NA,NA,0.7891555272586845,REC_4,Discharge_TPHE_C22,NA
(Intercept),-3.4964604736900604,0.2996687167493166,-11.667752682422877,1.8627912230331737e-31,REC_4,Discharge_TPHE_C24,TRUE
MODVaginal,0.6346134003153333,0.41404969186409246,1.5326986416974284,0.1253501240159148,REC_4,Discharge_TPHE_C24,TRUE
voi,-0.17127102589808063,0.21416590146868142,-0.7997119276390806,0.42387772065724844,REC_4,Discharge_TPHE_C24,TRUE
anova,NA,NA,NA,0.4189273006730553,REC_4,Discharge_TPHE_C24,NA
(Intercept),-3.6519958818832494,0.30654049699226915,-11.9135837441255,1.0056036471327231e-32,REC_4,Discharge_TPHE_C25,TRUE
MODVaginal,0.9361692993110335,0.42548153035670294,2.200258372028969,0.027788568951073494,REC_4,Discharge_TPHE_C25,TRUE
voi,-0.47383215244626303,0.21704239985445944,-2.1831317418347624,0.029026109638904316,REC_4,Discharge_TPHE_C25,TRUE
anova,NA,NA,NA,0.019951125140617674,REC_4,Discharge_TPHE_C25,NA
(Intercept),-3.5552249531579023,0.30222328615747357,-11.763570565192818,6.013624319841399e-32,REC_4,Discharge_TPHE_C26,TRUE
MODVaginal,0.7570400003305501,0.4164939760431341,1.8176493391879152,0.06911774541608665,REC_4,Discharge_TPHE_C26,TRUE
voi,0.09065094637644112,0.20852467707648567,0.43472526919771165,0.6637618543088495,REC_4,Discharge_TPHE_C26,TRUE
anova,NA,NA,NA,0.6408262095632846,REC_4,Discharge_TPHE_C26,NA
(Intercept),-3.5473243058293673,0.2991513075788323,-11.857960222669517,1.9568427320020414e-32,REC_4,Discharge_TPHE_C27,TRUE
MODVaginal,0.7423171663194702,0.40837159461029876,1.817749265905356,0.06910246410838226,REC_4,Discharge_TPHE_C27,TRUE
voi,0.1016696692078731,0.20444227191774203,0.49730257961905355,0.6189756929252144,REC_4,Discharge_TPHE_C27,TRUE
anova,NA,NA,NA,0.6016271040897452,REC_4,Discharge_TPHE_C27,NA
(Intercept),-3.4139737678351225,0.33917039995466197,-10.065659527752066,7.836034623660111e-24,REC_4,OneYear_TPHE_C1,TRUE
MODVaginal,0.5466763739877851,0.4433665863586542,1.233012118656953,0.21757124285702453,REC_4,OneYear_TPHE_C1,TRUE
voi,0.4023803721179087,0.25938217154087434,1.5513031205172876,0.1208290593723898,REC_4,OneYear_TPHE_C1,TRUE
anova,NA,NA,NA,0.073341126017818,REC_4,OneYear_TPHE_C1,NA
(Intercept),-3.3994123114585344,0.3381991204713561,-10.05151138986019,9.046909643924957e-24,REC_4,OneYear_TPHE_C2,TRUE
MODVaginal,0.5148180655914509,0.4425583992102535,1.163277132487249,0.24471708053217545,REC_4,OneYear_TPHE_C2,TRUE
voi,-0.07864345637041796,0.2195483292052403,-0.35820567004588644,0.7201894043217498,REC_4,OneYear_TPHE_C2,TRUE
anova,NA,NA,NA,0.7041440414448334,REC_4,OneYear_TPHE_C2,NA
(Intercept),-3.427684695505158,0.3397121886737341,-10.089966771245791,6.119022845588426e-24,REC_4,OneYear_TPHE_C3,TRUE
MODVaginal,0.5589175765328538,0.4422344962390103,1.2638488885109065,0.20628426995690216,REC_4,OneYear_TPHE_C3,TRUE
voi,0.3403558394339749,0.22189824314564874,1.5338374680622118,0.12506964279817043,REC_4,OneYear_TPHE_C3,TRUE
anova,NA,NA,NA,0.1042848294511685,REC_4,OneYear_TPHE_C3,NA
(Intercept),-3.3453567085289095,0.33637099594393394,-9.945437474896055,2.6401142909205228e-23,REC_4,OneYear_TPHE_C4,TRUE
MODVaginal,0.41624619441798383,0.44008822578217727,0.9458244279955036,0.34423814391095403,REC_4,OneYear_TPHE_C4,TRUE
voi,0.3566943833903336,0.22305159711099604,1.5991563746249868,0.1097858610036927,REC_4,OneYear_TPHE_C4,TRUE
anova,NA,NA,NA,0.09255894764967178,REC_4,OneYear_TPHE_C4,NA
(Intercept),-3.3884808637418766,0.33677724813183985,-10.061489849858775,8.175168366315679e-24,REC_4,OneYear_TPHE_C5,TRUE
MODVaginal,0.49135653424147097,0.43707504673023967,1.1241926024313476,0.26093132704628286,REC_4,OneYear_TPHE_C5,TRUE
voi,-0.18012398872096042,0.22308923925501914,-0.807407785881846,0.4194315826983875,REC_4,OneYear_TPHE_C5,TRUE
anova,NA,NA,NA,0.39829640565174546,REC_4,OneYear_TPHE_C5,NA
(Intercept),-3.381480530622948,0.336202637044911,-10.057864389003111,8.481827032427638e-24,REC_4,OneYear_TPHE_C6,TRUE
MODVaginal,0.47755024405470586,0.4371715853121997,1.0923634108416957,0.27467339876111857,REC_4,OneYear_TPHE_C6,TRUE
voi,0.13737571063425041,0.21803388640977667,0.630065871394248,0.5286514877150221,REC_4,OneYear_TPHE_C6,TRUE
anova,NA,NA,NA,0.5181491654492871,REC_4,OneYear_TPHE_C6,NA
(Intercept),-3.348046189993687,0.34526261386148066,-9.697100281285952,3.1018890825464153e-22,REC_4,OneYear_TPHE_C8,TRUE
MODVaginal,0.4041192604442235,0.44854983436792034,0.9009461814063386,0.3676169352696026,REC_4,OneYear_TPHE_C8,TRUE
voi,0.5583874648265681,0.23273689434308642,2.399221947180526,0.016429952657345866,REC_4,OneYear_TPHE_C8,TRUE
anova,NA,NA,NA,0.011029274264683284,REC_4,OneYear_TPHE_C8,NA
(Intercept),-3.431618000457198,0.3413952344632598,-10.051745466958184,9.02544237634491e-24,REC_4,OneYear_TPHE_C9,TRUE
MODVaginal,0.5677114063110287,0.4453637547907611,1.2747139842525992,0.20241049529586966,REC_4,OneYear_TPHE_C9,TRUE
voi,0.4548962323649553,0.2309379349364159,1.96977699869968,0.04886393381383573,REC_4,OneYear_TPHE_C9,TRUE
anova,NA,NA,NA,0.034142984914142124,REC_4,OneYear_TPHE_C9,NA
(Intercept),-3.3693420929521634,0.33553247512035184,-10.041776408508944,9.98593677167424e-24,REC_4,OneYear_TPHE_C10,TRUE
MODVaginal,0.46268688347906306,0.43720017812985545,1.058295276681332,0.28992084565543735,REC_4,OneYear_TPHE_C10,TRUE
voi,0.19055570613691084,0.2236869121985235,0.851885808892527,0.39427747397889507,REC_4,OneYear_TPHE_C10,TRUE
anova,NA,NA,NA,0.36873227573771267,REC_4,OneYear_TPHE_C10,NA
(Intercept),-3.4160840031316986,0.3406903075142456,-10.026948016385404,1.1604825534465362e-23,REC_4,OneYear_TPHE_C11,TRUE
MODVaginal,0.5333743691638964,0.4413655238618489,1.2084640515122043,0.22686881530002645,REC_4,OneYear_TPHE_C11,TRUE
voi,0.25584473398949337,0.2140754223438113,1.1951149328043802,0.23204212844000693,REC_4,OneYear_TPHE_C11,TRUE
anova,NA,NA,NA,0.21655786101853197,REC_4,OneYear_TPHE_C11,NA
(Intercept),-3.3876267627205907,0.3357549358015563,-10.089581422334785,6.14309064319357e-24,REC_4,OneYear_TPHE_C12,TRUE
MODVaginal,0.4922991767215777,0.4365914749764362,1.1275968609972244,0.25949021298175917,REC_4,OneYear_TPHE_C12,TRUE
voi,-0.042698705838216396,0.21885281707015708,-0.19510238163636973,0.8453127981303764,REC_4,OneYear_TPHE_C12,TRUE
anova,NA,NA,NA,0.8381728332083541,REC_4,OneYear_TPHE_C12,NA
(Intercept),-3.370941488044707,0.33571679650791836,-10.041027208375613,1.0062080974207096e-23,REC_4,OneYear_TPHE_C13,TRUE
MODVaginal,0.4620750101649184,0.43820896464747855,1.0544627048801687,0.2916711269217519,REC_4,OneYear_TPHE_C13,TRUE
voi,-0.1699457489792946,0.21991019276319126,-0.7727961439345354,0.4396430358670206,REC_4,OneYear_TPHE_C13,TRUE
anova,NA,NA,NA,0.42698784157472885,REC_4,OneYear_TPHE_C13,NA
(Intercept),-3.331079032312879,0.3483958349473635,-9.561190743902397,1.1640953982952836e-21,REC_4,OneYear_TPHE_C14,TRUE
MODVaginal,0.31303240248571307,0.4513960031120608,0.6934762388846442,0.4880107323131134,REC_4,OneYear_TPHE_C14,TRUE
voi,-0.658483387267542,0.26637195645988604,-2.472044715287833,0.013434271157027281,REC_4,OneYear_TPHE_C14,TRUE
anova,NA,NA,NA,0.006449796755338271,REC_4,OneYear_TPHE_C14,NA
(Intercept),-3.384344182817798,0.3354852445965938,-10.087907701834466,6.248719142670399e-24,REC_4,OneYear_TPHE_C15,TRUE
MODVaginal,0.4861878907305314,0.43622341244858565,1.1145387360148504,0.26504813617109835,REC_4,OneYear_TPHE_C15,TRUE
voi,-0.0866958656677856,0.21593958385463277,-0.4014820447470526,0.6880652550167414,REC_4,OneYear_TPHE_C15,TRUE
anova,NA,NA,NA,0.6798318449956027,REC_4,OneYear_TPHE_C15,NA
(Intercept),-3.3957115188277633,0.33628986965700197,-10.097573032132104,5.662622508597543e-24,REC_4,OneYear_TPHE_C16,TRUE
MODVaginal,0.5051651865904508,0.43700474128650907,1.155971866811519,0.2476926645771546,REC_4,OneYear_TPHE_C16,TRUE
voi,-0.1531221355435854,0.23917039000983523,-0.6402219586516904,0.5220283088719366,REC_4,OneYear_TPHE_C16,TRUE
anova,NA,NA,NA,0.47683233646574724,REC_4,OneYear_TPHE_C16,NA
(Intercept),-3.4087779485221636,0.3396935200176083,-10.034863038734054,1.0710794429506265e-23,REC_4,OneYear_TPHE_C17,TRUE
MODVaginal,0.5085376098045752,0.44067519300947255,1.1539964533325657,0.2485016229887051,REC_4,OneYear_TPHE_C17,TRUE
voi,-0.37195078497745215,0.22847818212949847,-1.6279488111763567,0.10353574026807337,REC_4,OneYear_TPHE_C17,TRUE
anova,NA,NA,NA,0.08600773299977184,REC_4,OneYear_TPHE_C17,NA
(Intercept),-3.3787289205644093,0.33534924709963554,-10.07525423058593,7.107673996189499e-24,REC_4,OneYear_TPHE_C21,TRUE
MODVaginal,0.47435177259167527,0.43695831952267933,1.0855767046839695,0.277666310779372,REC_4,OneYear_TPHE_C21,TRUE
voi,-0.11821680233632675,0.2232103869087526,-0.529620525162448,0.5963750605975804,REC_4,OneYear_TPHE_C21,TRUE
anova,NA,NA,NA,0.5844521675595518,REC_4,OneYear_TPHE_C21,NA
(Intercept),-3.3824222380524938,0.3397498661841,-9.95562493090038,2.383208064549856e-23,REC_4,OneYear_TPHE_C22,TRUE
MODVaginal,0.47061697779244116,0.43984950751011404,1.0699499937069263,0.2846418181402327,REC_4,OneYear_TPHE_C22,TRUE
voi,-0.3179865949496942,0.22188477034287674,-1.4331159117334287,0.1518247149134264,REC_4,OneYear_TPHE_C22,TRUE
anova,NA,NA,NA,0.13701390415022616,REC_4,OneYear_TPHE_C22,NA
(Intercept),-3.3837863478071477,0.33563356157862806,-10.081787804210505,6.650487740291955e-24,REC_4,OneYear_TPHE_C23,TRUE
MODVaginal,0.4846021280758703,0.43643748530970883,1.1103586295571803,0.2668445179138481,REC_4,OneYear_TPHE_C23,TRUE
voi,-0.07139619765812155,0.22243775588473558,-0.320971578651954,0.7482319292153503,REC_4,OneYear_TPHE_C23,TRUE
anova,NA,NA,NA,0.7396001418083195,REC_4,OneYear_TPHE_C23,NA
(Intercept),-3.4170893690502804,0.33861656628526404,-10.091323665988593,6.035016111659638e-24,REC_4,OneYear_TPHE_C24,TRUE
MODVaginal,0.536431232652986,0.4403469247100996,1.218201382934928,0.2231474542677146,REC_4,OneYear_TPHE_C24,TRUE
voi,0.2748219076115274,0.21858473417890947,1.2572785956158694,0.20865277185576644,REC_4,OneYear_TPHE_C24,TRUE
anova,NA,NA,NA,0.19158237368106087,REC_4,OneYear_TPHE_C24,NA
(Intercept),-3.4308048962135027,0.3375759572252842,-10.163060558024059,2.8983263955631912e-24,REC_4,OneYear_TPHE_C25,TRUE
MODVaginal,0.5693946443516317,0.44249392377427404,1.2867852274556713,0.1981691572863035,REC_4,OneYear_TPHE_C25,TRUE
voi,-0.3222495120106274,0.2203906803765153,-1.4621739515486614,0.1436935477838778,REC_4,OneYear_TPHE_C25,TRUE
anova,NA,NA,NA,0.12688914682448485,REC_4,OneYear_TPHE_C25,NA
(Intercept),-3.4112302104383936,0.3377742318966994,-10.099142824730457,5.572714382346193e-24,REC_4,OneYear_TPHE_C26,TRUE
MODVaginal,0.5372226988220403,0.4427508839123462,1.2133746500399922,0.22498661378007365,REC_4,OneYear_TPHE_C26,TRUE
voi,0.14430941557594681,0.2180744359797422,0.6617438441494,0.5081354007197503,REC_4,OneYear_TPHE_C26,TRUE
anova,NA,NA,NA,0.48917892580940847,REC_4,OneYear_TPHE_C26,NA
(Intercept),-3.416009260395379,0.34009896826767694,-10.04416237366174,9.74722396351838e-24,REC_4,OneYear_TPHE_C27,TRUE
MODVaginal,0.5329989553766136,0.4412260422865268,1.2079952321365715,0.22704909630738626,REC_4,OneYear_TPHE_C27,TRUE
voi,0.3509095853272823,0.2182742232869313,1.6076547200261746,0.10791082064121427,REC_4,OneYear_TPHE_C27,TRUE
anova,NA,NA,NA,0.09452538556260451,REC_4,OneYear_TPHE_C27,NA
(Intercept),-3.4203554831792946,0.3266290154582986,-10.471682922535638,1.165522297745174e-25,REC_4,Birth_TPHE_CD8_C1,TRUE
MODVaginal,0.6565810897703483,0.44604606786570467,1.4720028648880086,0.14102010394169387,REC_4,Birth_TPHE_CD8_C1,TRUE
voi,0.8033123000609321,0.40734699955206294,1.9720589594235147,0.04860287629751088,REC_4,Birth_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.004974489464765997,REC_4,Birth_TPHE_CD8_C1,NA
(Intercept),-3.415770041148356,0.31924825178855143,-10.699416588851777,1.0242102823469312e-26,REC_4,Birth_TPHE_CD8_C2,TRUE
MODVaginal,0.5533270234486071,0.4334983517760352,1.276422438935779,0.20180622830430675,REC_4,Birth_TPHE_CD8_C2,TRUE
voi,0.3687140223967441,0.2150416912265763,1.714616455505145,0.08641556974542594,REC_4,Birth_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.07600393157491214,REC_4,Birth_TPHE_CD8_C2,NA
(Intercept),-3.389093977754952,0.3290200668330585,-10.300569233895828,7.004557531452438e-25,REC_4,Birth_TPHE_CD8_C3,TRUE
MODVaginal,0.46966340629879244,0.4472788903315997,1.0500459924468994,0.29369696757807845,REC_4,Birth_TPHE_CD8_C3,TRUE
voi,0.7757822351879511,0.2369143418382972,3.2745262661956156,0.001058392992448174,REC_4,Birth_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,3.4114677910323426e-4,REC_4,Birth_TPHE_CD8_C3,NA
(Intercept),-3.509404287472969,0.3273743520006199,-10.719851039113546,8.213550873896135e-27,REC_4,Birth_TPHE_CD8_C5,TRUE
MODVaginal,0.675158002124709,0.436707360669083,1.5460192864399944,0.12209991004558943,REC_4,Birth_TPHE_CD8_C5,TRUE
voi,-0.482866801019306,0.27125473176511145,-1.7801230521480325,0.0750558247351741,REC_4,Birth_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.045165503372179706,REC_4,Birth_TPHE_CD8_C5,NA
(Intercept),-3.4486931206169245,0.3172599276827326,-10.870244930729793,1.5977135152492315e-27,REC_4,Birth_TPHE_CD8_C6,TRUE
MODVaginal,0.6400045975498017,0.43214696252516466,1.48098830502027,0.13860968994609926,REC_4,Birth_TPHE_CD8_C6,TRUE
voi,-0.047149914542530515,0.222530957975904,-0.2118802479052644,0.8322004606390007,REC_4,Birth_TPHE_CD8_C6,TRUE
anova,NA,NA,NA,0.8182158641855686,REC_4,Birth_TPHE_CD8_C6,NA
(Intercept),-3.449475107415165,0.31743451309572773,-10.86672987689564,1.6604605970723523e-27,REC_4,Birth_TPHE_CD8_C8,TRUE
MODVaginal,0.63368412302418,0.42924771816472085,1.4762667248029682,0.13987230324617067,REC_4,Birth_TPHE_CD8_C8,TRUE
voi,0.14594889810885214,0.21142720669737297,0.6903032981831736,0.49000347420743906,REC_4,Birth_TPHE_CD8_C8,TRUE
anova,NA,NA,NA,0.47797140600283256,REC_4,Birth_TPHE_CD8_C8,NA
(Intercept),-3.4278203913616228,0.31720705310987984,-10.806255276342274,3.2152882536925924e-27,REC_4,Birth_TPHE_CD8_C9,TRUE
MODVaginal,0.5908991278003597,0.4312229097746026,1.3702869546268281,0.17059734366859325,REC_4,Birth_TPHE_CD8_C9,TRUE
voi,0.14997080009183925,0.21134086080728318,0.7096157341224901,0.47794245985827366,REC_4,Birth_TPHE_CD8_C9,TRUE
anova,NA,NA,NA,0.47296268208619024,REC_4,Birth_TPHE_CD8_C9,NA
(Intercept),-3.456837415024029,0.31867145294576127,-10.847653227389628,2.04611383122488e-27,REC_4,Birth_TPHE_CD8_C10,TRUE
MODVaginal,0.6489187259706686,0.4313608731530484,1.504352309998292,0.1324906767315477,REC_4,Birth_TPHE_CD8_C10,TRUE
voi,0.10514745190189395,0.214010521235675,0.491319077654609,0.6232007887111657,REC_4,Birth_TPHE_CD8_C10,TRUE
anova,NA,NA,NA,0.6072980230994205,REC_4,Birth_TPHE_CD8_C10,NA
(Intercept),-3.5144316250277763,0.3265657334614317,-10.761789327301972,5.214765284625125e-27,REC_4,Birth_TPHE_CD8_C12,TRUE
MODVaginal,0.7297450158676257,0.4407461218079764,1.655703770856003,0.09778182330023365,REC_4,Birth_TPHE_CD8_C12,TRUE
voi,0.39920142320273533,0.21907452817427983,1.8222174276927328,0.0684220012441233,REC_4,Birth_TPHE_CD8_C12,TRUE
anova,NA,NA,NA,0.056626364371357846,REC_4,Birth_TPHE_CD8_C12,NA
(Intercept),-3.419314404374876,0.317281727402894,-10.7769030141245,4.4253500144452634e-27,REC_4,Birth_TPHE_CD8_C13,TRUE
MODVaginal,0.5827122494942599,0.43055810127339716,1.3533881902834002,0.17593164828378616,REC_4,Birth_TPHE_CD8_C13,TRUE
voi,0.26199223271677435,0.2692657060056342,0.9729877473193423,0.3305593917746034,REC_4,Birth_TPHE_CD8_C13,TRUE
anova,NA,NA,NA,0.24121509239670022,REC_4,Birth_TPHE_CD8_C13,NA
(Intercept),-3.4369476567831363,0.3206507093018557,-10.718665379740814,8.31951107923609e-27,REC_4,Birth_TPHE_CD8_C14,TRUE
MODVaginal,0.5774627246381879,0.4335784841861005,1.3318528148881332,0.182908558803666,REC_4,Birth_TPHE_CD8_C14,TRUE
voi,0.3269523497066052,0.21915554207008076,1.4918735187725873,0.1357323060199021,REC_4,Birth_TPHE_CD8_C14,TRUE
anova,NA,NA,NA,0.12272115537763008,REC_4,Birth_TPHE_CD8_C14,NA
(Intercept),-3.4628794654239212,0.3196784870818683,-10.832381925459664,2.4178271272860415e-27,REC_4,Birth_TPHE_CD8_C15,TRUE
MODVaginal,0.6537157346511895,0.43145748394745714,1.515133608693641,0.12973857200915687,REC_4,Birth_TPHE_CD8_C15,TRUE
voi,-0.2752981603706639,0.21866967665553555,-1.2589681595602928,0.2080418327728094,REC_4,Birth_TPHE_CD8_C15,TRUE
anova,NA,NA,NA,0.18916584345088294,REC_4,Birth_TPHE_CD8_C15,NA
(Intercept),-3.214639380896435,0.3695109852619147,-8.699712617793628,3.3272570145426225e-18,REC_4,Birth_TPHE_CD8_C17,TRUE
MODVaginal,0.7148519974357614,0.45639902407777416,1.566287305018305,0.11728137165436936,REC_4,Birth_TPHE_CD8_C17,TRUE
voi,2.277169463162971,1.1138575130196182,2.0443992490472733,0.04091412144367319,REC_4,Birth_TPHE_CD8_C17,TRUE
anova,NA,NA,NA,2.546840139349515e-4,REC_4,Birth_TPHE_CD8_C17,NA
(Intercept),-3.446915755875536,0.32118831431548733,-10.731759538704145,7.220796998711726e-27,REC_4,Birth_TPHE_CD8_C18,TRUE
MODVaginal,0.6088683687678808,0.4322840909937199,1.408491271025577,0.15898564990168615,REC_4,Birth_TPHE_CD8_C18,TRUE
voi,0.3380504824717953,0.21417368261493447,1.5783941254798353,0.11447509395056542,REC_4,Birth_TPHE_CD8_C18,TRUE
anova,NA,NA,NA,0.10420956129166359,REC_4,Birth_TPHE_CD8_C18,NA
(Intercept),-3.0188841582617343,0.4282648333457892,-7.049105887767884,1.8007108721656808e-12,REC_4,Birth_TPHE_CD8_C19,TRUE
MODVaginal,0.7848305004659281,0.45731561116911057,1.7161681807877447,0.08613126516888296,REC_4,Birth_TPHE_CD8_C19,TRUE
voi,3.8052196036721524,1.8169658725071598,2.094271368136089,0.036235813375945634,REC_4,Birth_TPHE_CD8_C19,TRUE
anova,NA,NA,NA,1.7266717213227972e-4,REC_4,Birth_TPHE_CD8_C19,NA
(Intercept),-3.4441441836277917,0.31643756321387423,-10.884119282956174,1.372185680099183e-27,REC_4,Birth_TPHE_CD8_C20,TRUE
MODVaginal,0.628194056976888,0.4283191729820126,1.4666493974652617,0.14247145495908753,REC_4,Birth_TPHE_CD8_C20,TRUE
voi,0.045452307920725715,0.21169653364015856,0.21470501731495273,0.8299973105545053,REC_4,Birth_TPHE_CD8_C20,TRUE
anova,NA,NA,NA,0.8253111890093,REC_4,Birth_TPHE_CD8_C20,NA
(Intercept),-3.436522583079828,0.3164225641639868,-10.860548431997541,1.776788931611167e-27,REC_4,Birth_TPHE_CD8_C21,TRUE
MODVaginal,0.6154041782167968,0.42929261428973076,1.4335307846723375,0.15170620779300525,REC_4,Birth_TPHE_CD8_C21,TRUE
voi,-0.07365381124278715,0.22476654295095266,-0.32769027932622286,0.7431458539146234,REC_4,Birth_TPHE_CD8_C21,TRUE
anova,NA,NA,NA,0.7379754842727877,REC_4,Birth_TPHE_CD8_C21,NA
(Intercept),-3.315863557198565,0.3318658217022366,-9.99157894654693,1.6591752305312795e-23,REC_4,Birth_TPHE_CD8_C22,TRUE
MODVaginal,0.5668474165404057,0.43234804026265294,1.3110905191013331,0.1898271835033893,REC_4,Birth_TPHE_CD8_C22,TRUE
voi,1.2124248385759384,0.9464156671590569,1.2810701266340885,0.2001690355860841,REC_4,Birth_TPHE_CD8_C22,TRUE
anova,NA,NA,NA,0.04201852634182435,REC_4,Birth_TPHE_CD8_C22,NA
(Intercept),-3.444023021531394,0.31578301105332784,-10.906296098841697,1.0754953089417324e-27,REC_4,Birth_TPHE_CD8_C23,TRUE
MODVaginal,0.6299824220532083,0.42832236434300053,1.4708137480038712,0.14134149341826127,REC_4,Birth_TPHE_CD8_C23,TRUE
voi,0.2089527512621098,0.2142750482044356,0.9751613779255908,0.32948021676370004,REC_4,Birth_TPHE_CD8_C23,TRUE
anova,NA,NA,NA,0.3177200851963097,REC_4,Birth_TPHE_CD8_C23,NA
(Intercept),-3.426431008218668,0.31797429033238,-10.775811480346427,4.478157764254147e-27,REC_4,Birth_TPHE_CD8_C24,TRUE
MODVaginal,0.573716593089944,0.43230935333400816,1.3270973405164397,0.18447648497022962,REC_4,Birth_TPHE_CD8_C24,TRUE
voi,-0.321926008104591,0.2213157760373005,-1.454600362742933,0.14577993054096805,REC_4,Birth_TPHE_CD8_C24,TRUE
anova,NA,NA,NA,0.129403195800291,REC_4,Birth_TPHE_CD8_C24,NA
(Intercept),-3.532923839182278,0.29667264447144565,-11.908492087218097,1.0689283165555691e-32,REC_4,Discharge_TPHE_CD8_C1,TRUE
MODVaginal,0.7003333314859831,0.40501017972796644,1.729174639403821,0.08377784379477726,REC_4,Discharge_TPHE_CD8_C1,TRUE
voi,-0.2921961778522184,0.3267442332955953,-0.8942657530787319,0.3711797188937552,REC_4,Discharge_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.23006301643598803,REC_4,Discharge_TPHE_CD8_C1,NA
(Intercept),-3.5332471558872274,0.2976368462138171,-11.871000519031856,1.674529060629672e-32,REC_4,Discharge_TPHE_CD8_C2,TRUE
MODVaginal,0.7135589419929237,0.40443919166326187,1.7643170016694043,0.07767862310536974,REC_4,Discharge_TPHE_CD8_C2,TRUE
voi,-0.0035126289896139614,0.20660244495772215,-0.017001875221431983,0.9864351197784866,REC_4,Discharge_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.9814504626803445,REC_4,Discharge_TPHE_CD8_C2,NA
(Intercept),-3.526957175427809,0.3003878985016953,-11.741342420982729,7.823467177236639e-32,REC_4,Discharge_TPHE_CD8_C3,TRUE
MODVaginal,0.6863567692288615,0.407105823786968,1.685941907792557,0.09180698903070827,REC_4,Discharge_TPHE_CD8_C3,TRUE
voi,0.4049199099918951,0.2047913176894503,1.9772318209599287,0.04801543226694911,REC_4,Discharge_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,0.03910274689799789,REC_4,Discharge_TPHE_CD8_C3,NA
(Intercept),-3.5085299510673913,0.29866806760731324,-11.747255001764644,7.295022895890283e-32,REC_4,Discharge_TPHE_CD8_C4,TRUE
MODVaginal,0.6714167882809007,0.4057435665836961,1.654781107028106,0.09796890770821542,REC_4,Discharge_TPHE_CD8_C4,TRUE
voi,0.23021022020856405,0.28673723920810357,0.8028612566834605,0.42205493151016443,REC_4,Discharge_TPHE_CD8_C4,TRUE
anova,NA,NA,NA,0.30683104056760746,REC_4,Discharge_TPHE_CD8_C4,NA
(Intercept),-3.4885645169526835,0.3012694264057621,-11.57955043288774,5.23197092574707e-31,REC_4,Discharge_TPHE_CD8_C5,TRUE
MODVaginal,0.6814655307763627,0.4059635796706561,1.6786371115586567,0.09322278921118632,REC_4,Discharge_TPHE_CD8_C5,TRUE
voi,0.5514103978497573,0.6059154113705235,0.9100451771023929,0.3627986849499825,REC_4,Discharge_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.10083022085041128,REC_4,Discharge_TPHE_CD8_C5,NA
(Intercept),-3.529995707083006,0.29725596940253013,-11.87527272935216,1.5911428669613568e-32,REC_4,Discharge_TPHE_CD8_C8,TRUE
MODVaginal,0.7053384017954255,0.4036870681765759,1.7472405172189092,0.0805956262401167,REC_4,Discharge_TPHE_CD8_C8,TRUE
voi,0.10159367756659549,0.19969688728796053,0.5087394147516111,0.6109348910579007,REC_4,Discharge_TPHE_CD8_C8,TRUE
anova,NA,NA,NA,0.6061526134124261,REC_4,Discharge_TPHE_CD8_C8,NA
(Intercept),-3.5438864212247663,0.29836773881019857,-11.87757910877606,1.5478540079530345e-32,REC_4,Discharge_TPHE_CD8_C9,TRUE
MODVaginal,0.7255966821591191,0.40514959827501157,1.7909352131865899,0.0733036921144962,REC_4,Discharge_TPHE_CD8_C9,TRUE
