estimate,std.error,statistic,p.value,term,response,voi,produced_warning
0.1968,0.2899,0.6788,0.4972,MODVaginal,REC_2,Birth_TPHE_C10,FALSE
-0.2931,0.1831,-1.601,0.1094,voi,REC_2,Birth_TPHE_C10,FALSE
NA,NA,NA,0.11473947015371833,anova,REC_2,Birth_TPHE_C10,NA
2.306,0.1455,15.85,0,log_alpha,REC_2,Birth_TPHE_C11,FALSE
0.698,0.1483,4.706,2.524e-6,log_beta,REC_2,Birth_TPHE_C11,FALSE
0.2277,0.2921,0.7794,0.4357,MODVaginal,REC_2,Birth_TPHE_C11,FALSE
0.2238,0.1303,1.717,0.08589,voi,REC_2,Birth_TPHE_C11,FALSE
NA,NA,NA,0.08784511912597881,anova,REC_2,Birth_TPHE_C11,NA
2.332,0.1481,15.75,0,log_alpha,REC_2,Birth_TPHE_C12,FALSE
0.6661,0.1478,4.506,6.595e-6,log_beta,REC_2,Birth_TPHE_C12,FALSE
0.2291,0.3019,0.7587,0.448,MODVaginal,REC_2,Birth_TPHE_C12,FALSE
0.05928,0.1316,0.4505,0.6524,voi,REC_2,Birth_TPHE_C12,FALSE
NA,NA,NA,0.6528226329702842,anova,REC_2,Birth_TPHE_C12,NA
2.335,0.1481,15.76,0,log_alpha,REC_2,Birth_TPHE_C13,FALSE
0.6652,0.1478,4.501,6.762e-6,log_beta,REC_2,Birth_TPHE_C13,FALSE
0.2371,0.3012,0.7873,0.4311,MODVaginal,REC_2,Birth_TPHE_C13,FALSE
-0.04048,0.146,-0.2774,0.7815,voi,REC_2,Birth_TPHE_C13,FALSE
NA,NA,NA,0.7805883293451223,anova,REC_2,Birth_TPHE_C13,NA
2.331,0.1458,15.99,0,log_alpha,REC_2,Birth_TPHE_C14,FALSE
0.6781,0.1489,4.555,5.231e-6,log_beta,REC_2,Birth_TPHE_C14,FALSE
0.1964,0.3005,0.6537,0.5133,MODVaginal,REC_2,Birth_TPHE_C14,FALSE
0.1022,0.1329,0.7692,0.4418,voi,REC_2,Birth_TPHE_C14,FALSE
NA,NA,NA,0.4522469010830569,anova,REC_2,Birth_TPHE_C14,NA
2.333,0.1481,15.76,0,log_alpha,REC_2,Birth_TPHE_C15,FALSE
0.6665,0.1479,4.507,6.58e-6,log_beta,REC_2,Birth_TPHE_C15,FALSE
0.2188,0.3086,0.7088,0.4784,MODVaginal,REC_2,Birth_TPHE_C15,FALSE
0.04577,0.1307,0.3501,0.7263,voi,REC_2,Birth_TPHE_C15,FALSE
NA,NA,NA,0.7256167625728115,anova,REC_2,Birth_TPHE_C15,NA
2.333,0.1475,15.82,0,log_alpha,REC_2,Birth_TPHE_C17,FALSE
0.6681,0.1479,4.516,6.301e-6,log_beta,REC_2,Birth_TPHE_C17,FALSE
0.2029,0.3125,0.6495,0.516,MODVaginal,REC_2,Birth_TPHE_C17,FALSE
0.06274,0.1384,0.4534,0.6502,voi,REC_2,Birth_TPHE_C17,FALSE
NA,NA,NA,0.6519820521954358,anova,REC_2,Birth_TPHE_C17,NA
2.329,0.1481,15.73,0,log_alpha,REC_2,Birth_TPHE_C21,FALSE
0.668,0.1478,4.52,6.185e-6,log_beta,REC_2,Birth_TPHE_C21,FALSE
0.1973,0.311,0.6343,0.5259,MODVaginal,REC_2,Birth_TPHE_C21,FALSE
0.0716,0.1322,0.5416,0.5881,voi,REC_2,Birth_TPHE_C21,FALSE
NA,NA,NA,0.5832072033040144,anova,REC_2,Birth_TPHE_C21,NA
2.266,0.1527,14.84,0,log_alpha,REC_2,Birth_TPHE_C22,FALSE
0.6923,0.1463,4.734,2.206e-6,log_beta,REC_2,Birth_TPHE_C22,FALSE
0.2627,0.2971,0.8844,0.3765,MODVaginal,REC_2,Birth_TPHE_C22,FALSE
-0.2584,0.1655,-1.561,0.1186,voi,REC_2,Birth_TPHE_C22,FALSE
NA,NA,NA,0.12060763347218562,anova,REC_2,Birth_TPHE_C22,NA
2.307,0.1468,15.71,0,log_alpha,REC_2,Birth_TPHE_C24,FALSE
0.6881,0.1474,4.667,3.058e-6,log_beta,REC_2,Birth_TPHE_C24,FALSE
0.3297,0.3025,1.09,0.2758,MODVaginal,REC_2,Birth_TPHE_C24,FALSE
0.1914,0.1336,1.433,0.152,voi,REC_2,Birth_TPHE_C24,FALSE
NA,NA,NA,0.15298580038766652,anova,REC_2,Birth_TPHE_C24,NA
2.335,0.1504,15.52,0,log_alpha,REC_2,Birth_TPHE_C25,FALSE
0.6645,0.1478,4.495,6.945e-6,log_beta,REC_2,Birth_TPHE_C25,FALSE
0.2525,0.3028,0.8339,0.4043,MODVaginal,REC_2,Birth_TPHE_C25,FALSE
-0.02193,0.1491,-0.1471,0.8831,voi,REC_2,Birth_TPHE_C25,FALSE
NA,NA,NA,0.8828309432918763,anova,REC_2,Birth_TPHE_C25,NA
2.316,0.1526,15.17,0,log_alpha,REC_2,Birth_TPHE_C26,FALSE
0.6657,0.1472,4.523,6.094e-6,log_beta,REC_2,Birth_TPHE_C26,FALSE
0.2633,0.3018,0.8725,0.3829,MODVaginal,REC_2,Birth_TPHE_C26,FALSE
0.09279,0.1546,0.6002,0.5484,voi,REC_2,Birth_TPHE_C26,FALSE
NA,NA,NA,0.5456554102017095,anova,REC_2,Birth_TPHE_C26,NA
2.293,0.1516,15.13,0,log_alpha,REC_2,Birth_TPHE_C27,FALSE
0.6772,0.1465,4.622,3.797e-6,log_beta,REC_2,Birth_TPHE_C27,FALSE
0.3278,0.3077,1.065,0.2867,MODVaginal,REC_2,Birth_TPHE_C27,FALSE
0.1817,0.15,1.211,0.2258,voi,REC_2,Birth_TPHE_C27,FALSE
NA,NA,NA,0.22602967768055937,anova,REC_2,Birth_TPHE_C27,NA
2.558,0.1318,19.41,0,log_alpha,REC_2,Discharge_TPHE_C1,FALSE
0.67490000000000006,0.132,5.112,3.195e-7,log_beta,REC_2,Discharge_TPHE_C1,FALSE
0.1202,0.2657,0.4524,0.651,MODVaginal,REC_2,Discharge_TPHE_C1,FALSE
-0.08029,0.1947,-0.4124,0.6801,voi,REC_2,Discharge_TPHE_C1,FALSE
NA,NA,NA,0.670235876933518,anova,REC_2,Discharge_TPHE_C1,NA
2.563,0.1307,19.61,0,log_alpha,REC_2,Discharge_TPHE_C2,FALSE
0.67490000000000006,0.1322,5.105,3.313e-7,log_beta,REC_2,Discharge_TPHE_C2,FALSE
0.1302,0.2643,0.4927,0.6222,MODVaginal,REC_2,Discharge_TPHE_C2,FALSE
0.03314,0.1281,0.2588,0.7958,voi,REC_2,Discharge_TPHE_C2,FALSE
NA,NA,NA,0.7956403307364281,anova,REC_2,Discharge_TPHE_C2,NA
2.558,0.1282,19.95,0,log_alpha,REC_2,Discharge_TPHE_C3,FALSE
0.6908,0.133,5.195,2.048e-7,log_beta,REC_2,Discharge_TPHE_C3,FALSE
0.1989,0.2684,0.741,0.4587,MODVaginal,REC_2,Discharge_TPHE_C3,FALSE
0.1278,0.1332,0.9596,0.3372,voi,REC_2,Discharge_TPHE_C3,FALSE
NA,NA,NA,0.3476619398223858,anova,REC_2,Discharge_TPHE_C3,NA
2.567,0.1297,19.78,0,log_alpha,REC_2,Discharge_TPHE_C4,FALSE
0.6788,0.1321,5.139,2.764e-7,log_beta,REC_2,Discharge_TPHE_C4,FALSE
0.134,0.2626,0.5104,0.6098,MODVaginal,REC_2,Discharge_TPHE_C4,FALSE
-0.07354,0.1258,-0.5845,0.5589,voi,REC_2,Discharge_TPHE_C4,FALSE
NA,NA,NA,0.5579810696216077,anova,REC_2,Discharge_TPHE_C4,NA
2.582,0.1281,20.15,0,log_alpha,REC_2,Discharge_TPHE_C6,FALSE
0.6933,0.1335,5.192,2.081e-7,log_beta,REC_2,Discharge_TPHE_C6,FALSE
0.1237,0.2577,0.4801,0.6312,MODVaginal,REC_2,Discharge_TPHE_C6,FALSE
-0.1309,0.1282,-1.021,0.3072,voi,REC_2,Discharge_TPHE_C6,FALSE
NA,NA,NA,0.312018430402182,anova,REC_2,Discharge_TPHE_C6,NA
2.557,0.1308,19.54,0,log_alpha,REC_2,Discharge_TPHE_C8,FALSE
0.6776,0.1318,5.141,2.739e-7,log_beta,REC_2,Discharge_TPHE_C8,FALSE
0.1501,0.2642,0.5683,0.5698,MODVaginal,REC_2,Discharge_TPHE_C8,FALSE
-0.1025,0.1439,-0.7121,0.4764,voi,REC_2,Discharge_TPHE_C8,FALSE
NA,NA,NA,0.47569175844756617,anova,REC_2,Discharge_TPHE_C8,NA
2.564,0.1303,19.67,0,log_alpha,REC_2,Discharge_TPHE_C9,FALSE
0.6755,0.1321,5.112,3.187e-7,log_beta,REC_2,Discharge_TPHE_C9,FALSE
0.1238,0.2656,0.4663,0.641,MODVaginal,REC_2,Discharge_TPHE_C9,FALSE
-0.04543,0.1475,-0.308,0.7581,voi,REC_2,Discharge_TPHE_C9,FALSE
NA,NA,NA,0.7556127483276135,anova,REC_2,Discharge_TPHE_C9,NA
2.561,0.1309,19.56,0,log_alpha,REC_2,Discharge_TPHE_C10,FALSE
0.6752,0.1321,5.112,3.189e-7,log_beta,REC_2,Discharge_TPHE_C10,FALSE
0.1353,0.2636,0.5132,0.6078,MODVaginal,REC_2,Discharge_TPHE_C10,FALSE
-0.04807,0.1496,-0.3213,0.748,voi,REC_2,Discharge_TPHE_C10,FALSE
NA,NA,NA,0.7475385835811149,anova,REC_2,Discharge_TPHE_C10,NA
2.572,0.1298,19.81,0,log_alpha,REC_2,Discharge_TPHE_C11,FALSE
0.6803,0.1328,5.123,3.013e-7,log_beta,REC_2,Discharge_TPHE_C11,FALSE
0.1225,0.2626,0.4666,0.6408,MODVaginal,REC_2,Discharge_TPHE_C11,FALSE
-0.05721,0.1338,-0.4277,0.6689,voi,REC_2,Discharge_TPHE_C11,FALSE
NA,NA,NA,0.6643769230821592,anova,REC_2,Discharge_TPHE_C11,NA
2.564,0.1302,19.69,0,log_alpha,REC_2,Discharge_TPHE_C12,FALSE
0.6761,0.1322,5.114,3.155e-7,log_beta,REC_2,Discharge_TPHE_C12,FALSE
0.1435,0.266,0.5395,0.5895,MODVaginal,REC_2,Discharge_TPHE_C12,FALSE
0.02772,0.1207,0.2297,0.8183,voi,REC_2,Discharge_TPHE_C12,FALSE
NA,NA,NA,0.8185550337604933,anova,REC_2,Discharge_TPHE_C12,NA
2.561,0.1304,19.63,0,log_alpha,REC_2,Discharge_TPHE_C13,FALSE
0.6772,0.1322,5.123,3.012e-7,log_beta,REC_2,Discharge_TPHE_C13,FALSE
0.1215,0.2649,0.4587,0.6465,MODVaginal,REC_2,Discharge_TPHE_C13,FALSE
-0.05425,0.1306,-0.4155,0.6778,voi,REC_2,Discharge_TPHE_C13,FALSE
NA,NA,NA,0.6782171169059201,anova,REC_2,Discharge_TPHE_C13,NA
2.55,0.1303,19.57,0,log_alpha,REC_2,Discharge_TPHE_C14,FALSE
0.6848,0.1321,5.184,2.173e-7,log_beta,REC_2,Discharge_TPHE_C14,FALSE
0.1479,0.2617,0.5651,0.572,MODVaginal,REC_2,Discharge_TPHE_C14,FALSE
0.1198,0.1325,0.9045,0.3657,voi,REC_2,Discharge_TPHE_C14,FALSE
NA,NA,NA,0.3649941357369454,anova,REC_2,Discharge_TPHE_C14,NA
2.573,0.1288,19.97,0,log_alpha,REC_2,Discharge_TPHE_C15,FALSE
0.6868,0.1324,5.189,2.115e-7,log_beta,REC_2,Discharge_TPHE_C15,FALSE
0.1413,0.2605,0.5423,0.5876,MODVaginal,REC_2,Discharge_TPHE_C15,FALSE
-0.1301,0.1278,-1.018,0.3087,voi,REC_2,Discharge_TPHE_C15,FALSE
NA,NA,NA,0.3083402579838739,anova,REC_2,Discharge_TPHE_C15,NA
2.516,0.1269,19.83,0,log_alpha,REC_2,Discharge_TPHE_C17,FALSE
0.7311,0.1334,5.482,4.197e-8,log_beta,REC_2,Discharge_TPHE_C17,FALSE
0.1889,0.252,0.7499,0.4533,MODVaginal,REC_2,Discharge_TPHE_C17,FALSE
0.2711,0.1173,2.31,0.02089,voi,REC_2,Discharge_TPHE_C17,FALSE
NA,NA,NA,0.02765195098035267,anova,REC_2,Discharge_TPHE_C17,NA
2.558,0.1304,19.61,0,log_alpha,REC_2,Discharge_TPHE_C21,FALSE
0.679,0.1322,5.135,2.824e-7,log_beta,REC_2,Discharge_TPHE_C21,FALSE
0.1335,0.2632,0.5073,0.612,MODVaginal,REC_2,Discharge_TPHE_C21,FALSE
0.07622,0.1318,0.5782,0.5631,voi,REC_2,Discharge_TPHE_C21,FALSE
NA,NA,NA,0.5609990575239459,anova,REC_2,Discharge_TPHE_C21,NA
2.571,0.1297,19.83,0,log_alpha,REC_2,Discharge_TPHE_C22,FALSE
0.6798,0.1324,5.132,2.864e-7,log_beta,REC_2,Discharge_TPHE_C22,FALSE
0.1212,0.2631,0.4605,0.6451,MODVaginal,REC_2,Discharge_TPHE_C22,FALSE
0.06921,0.1258,0.5502,0.5822,voi,REC_2,Discharge_TPHE_C22,FALSE
NA,NA,NA,0.5833826152810786,anova,REC_2,Discharge_TPHE_C22,NA
2.559,0.1324,19.33,0,log_alpha,REC_2,Discharge_TPHE_C24,FALSE
0.6741,0.1321,5.103,3.351e-7,log_beta,REC_2,Discharge_TPHE_C24,FALSE
0.1518,0.2698,0.5628,0.5736,MODVaginal,REC_2,Discharge_TPHE_C24,FALSE
0.03853,0.1259,0.3061,0.7595,voi,REC_2,Discharge_TPHE_C24,FALSE
NA,NA,NA,0.7585397829084692,anova,REC_2,Discharge_TPHE_C24,NA
2.566,0.1308,19.62,0,log_alpha,REC_2,Discharge_TPHE_C25,FALSE
0.6755,0.1322,5.11,3.228e-7,log_beta,REC_2,Discharge_TPHE_C25,FALSE
0.1344,0.2671,0.503,0.615,MODVaginal,REC_2,Discharge_TPHE_C25,FALSE
0.001741,0.1269,0.01372,0.9891,voi,REC_2,Discharge_TPHE_C25,FALSE
NA,NA,NA,0.9890525998150669,anova,REC_2,Discharge_TPHE_C25,NA
2.563,0.1312,19.54,0,log_alpha,REC_2,Discharge_TPHE_C26,FALSE
0.6751,0.1321,5.109,3.238e-7,log_beta,REC_2,Discharge_TPHE_C26,FALSE
0.1392,0.2651,0.5251,0.5995,MODVaginal,REC_2,Discharge_TPHE_C26,FALSE
0.01796,0.1278,0.1405,0.8882,voi,REC_2,Discharge_TPHE_C26,FALSE
NA,NA,NA,0.8882034091870263,anova,REC_2,Discharge_TPHE_C26,NA
2.568,0.1303,19.71,0,log_alpha,REC_2,Discharge_TPHE_C27,FALSE
0.6764,0.1323,5.115,3.143e-7,log_beta,REC_2,Discharge_TPHE_C27,FALSE
0.1218,0.269,0.4527,0.6507,MODVaginal,REC_2,Discharge_TPHE_C27,FALSE
-0.03105,0.1319,-0.2354,0.8139,voi,REC_2,Discharge_TPHE_C27,FALSE
NA,NA,NA,0.8135519486599444,anova,REC_2,Discharge_TPHE_C27,NA
2.523,0.1619,15.59,0,log_alpha,REC_2,OneYear_TPHE_C1,FALSE
0.5744,0.1423,4.037,5.416e-5,log_beta,REC_2,OneYear_TPHE_C1,FALSE
0.1557,0.3163,0.4922,0.6226,MODVaginal,REC_2,OneYear_TPHE_C1,FALSE
-0.05966,0.2271,-0.2627,0.7928,voi,REC_2,OneYear_TPHE_C1,FALSE
NA,NA,NA,0.7860232296731366,anova,REC_2,OneYear_TPHE_C1,NA
2.528,0.1592,15.88,0,log_alpha,REC_2,OneYear_TPHE_C2,FALSE
0.5787,0.1425,4.061,4.884e-5,log_beta,REC_2,OneYear_TPHE_C2,FALSE
0.1727,0.3169,0.5449,0.5858,MODVaginal,REC_2,OneYear_TPHE_C2,FALSE
-0.0861,0.1558,-0.5528,0.5804,voi,REC_2,OneYear_TPHE_C2,FALSE
NA,NA,NA,0.5817133588853811,anova,REC_2,OneYear_TPHE_C2,NA
2.572,0.1546,16.64,0,log_alpha,REC_2,OneYear_TPHE_C3,FALSE
0.6149,0.1442,4.264,2.008e-5,log_beta,REC_2,OneYear_TPHE_C3,FALSE
0.1894,0.3034,0.6244,0.5324,MODVaginal,REC_2,OneYear_TPHE_C3,FALSE
0.2839,0.1701,1.669,0.09518,voi,REC_2,OneYear_TPHE_C3,FALSE
NA,NA,NA,0.11847337328389007,anova,REC_2,OneYear_TPHE_C3,NA
2.533,0.1579,16.04,0,log_alpha,REC_2,OneYear_TPHE_C4,FALSE
0.5871,0.1424,4.124,3.719e-5,log_beta,REC_2,OneYear_TPHE_C4,FALSE
0.2832,0.335,0.8453,0.398,MODVaginal,REC_2,OneYear_TPHE_C4,FALSE
-0.1625,0.1589,-1.023,0.3065,voi,REC_2,OneYear_TPHE_C4,FALSE
NA,NA,NA,0.29902699177855996,anova,REC_2,OneYear_TPHE_C4,NA
2.525,0.1608,15.7,0,log_alpha,REC_2,OneYear_TPHE_C5,FALSE
0.5763,0.1425,4.045,5.225e-5,log_beta,REC_2,OneYear_TPHE_C5,FALSE
0.1583,0.3165,0.5002,0.6169,MODVaginal,REC_2,OneYear_TPHE_C5,FALSE
0.02947,0.1432,0.2057,0.837,voi,REC_2,OneYear_TPHE_C5,FALSE
NA,NA,NA,0.8373096357458827,anova,REC_2,OneYear_TPHE_C5,NA
2.528,0.1579,16.01,0,log_alpha,REC_2,OneYear_TPHE_C6,FALSE
0.5866,0.1426,4.114,3.887e-5,log_beta,REC_2,OneYear_TPHE_C6,FALSE
0.1608,0.3122,0.5148,0.6067,MODVaginal,REC_2,OneYear_TPHE_C6,FALSE
0.1469,0.15310000000000001,0.9596,0.3372,voi,REC_2,OneYear_TPHE_C6,FALSE
NA,NA,NA,0.3402851366101386,anova,REC_2,OneYear_TPHE_C6,NA
2.529,0.1595,15.86,0,log_alpha,REC_2,OneYear_TPHE_C8,FALSE
0.5756,0.1425,4.038,5.38e-5,log_beta,REC_2,OneYear_TPHE_C8,FALSE
0.1596,0.3358,0.4752,0.6346,MODVaginal,REC_2,OneYear_TPHE_C8,FALSE
-0.01025,0.1621,-0.06325,0.9496,voi,REC_2,OneYear_TPHE_C8,FALSE
NA,NA,NA,0.9493750095293251,anova,REC_2,OneYear_TPHE_C8,NA
2.529,0.1595,15.86,0,log_alpha,REC_2,OneYear_TPHE_C9,FALSE
0.5762,0.1427,4.037,5.403e-5,log_beta,REC_2,OneYear_TPHE_C9,FALSE
0.1511,0.3162,0.4778,0.6328,MODVaginal,REC_2,OneYear_TPHE_C9,FALSE
0.007311,0.1719,0.04252,0.9661,voi,REC_2,OneYear_TPHE_C9,FALSE
NA,NA,NA,0.9661898240649093,anova,REC_2,OneYear_TPHE_C9,NA
2.53,0.1595,15.86,0,log_alpha,REC_2,OneYear_TPHE_C10,FALSE
0.5758,0.1424,4.042,5.297e-5,log_beta,REC_2,OneYear_TPHE_C10,FALSE
0.1621,0.3269,0.496,0.6199,MODVaginal,REC_2,OneYear_TPHE_C10,FALSE
-0.01794,0.1572,-0.1141,0.9091,voi,REC_2,OneYear_TPHE_C10,FALSE
NA,NA,NA,0.9087672162464558,anova,REC_2,OneYear_TPHE_C10,NA
2.516,0.1566,16.06,0,log_alpha,REC_2,OneYear_TPHE_C11,FALSE
0.5994,0.1425,4.207,2.585e-5,log_beta,REC_2,OneYear_TPHE_C11,FALSE
0.2317,0.3148,0.7359,0.4618,MODVaginal,REC_2,OneYear_TPHE_C11,FALSE
0.2115,0.1494,1.416,0.1568,voi,REC_2,OneYear_TPHE_C11,FALSE
NA,NA,NA,0.16322029633179724,anova,REC_2,OneYear_TPHE_C11,NA
2.573,0.1623,15.85,0,log_alpha,REC_2,OneYear_TPHE_C12,FALSE
0.5888,0.1432,4.112,3.9279999999999997e-05,log_beta,REC_2,OneYear_TPHE_C12,FALSE
0.2298,0.3181,0.7224,0.4701,MODVaginal,REC_2,OneYear_TPHE_C12,FALSE
0.2178,0.2132,1.021,0.3071,voi,REC_2,OneYear_TPHE_C12,FALSE
NA,NA,NA,0.345429787695798,anova,REC_2,OneYear_TPHE_C12,NA
2.527,0.16,15.8,0,log_alpha,REC_2,OneYear_TPHE_C13,FALSE
0.5759,0.142,4.055,5.006e-5,log_beta,REC_2,OneYear_TPHE_C13,FALSE
0.2562,0.3593,0.713,0.4758,MODVaginal,REC_2,OneYear_TPHE_C13,FALSE
0.1059,0.1741,0.6082,0.543,voi,REC_2,OneYear_TPHE_C13,FALSE
NA,NA,NA,0.5395205298127284,anova,REC_2,OneYear_TPHE_C13,NA
2.515,0.1619,15.53,0,log_alpha,REC_2,OneYear_TPHE_C14,FALSE
0.5753,0.1415,4.064,4.815e-5,log_beta,REC_2,OneYear_TPHE_C14,FALSE
0.1574,0.3175,0.4957,0.6201,MODVaginal,REC_2,OneYear_TPHE_C14,FALSE
0.1364,0.167,0.8166,0.4142,voi,REC_2,OneYear_TPHE_C14,FALSE
NA,NA,NA,0.4087684591852484,anova,REC_2,OneYear_TPHE_C14,NA
2.543,0.1603,15.87,0,log_alpha,REC_2,OneYear_TPHE_C15,FALSE
0.5802,0.1427,4.067,4.77e-5,log_beta,REC_2,OneYear_TPHE_C15,FALSE
0.1743,0.3164,0.5508,0.5818,MODVaginal,REC_2,OneYear_TPHE_C15,FALSE
0.09557,0.1673,0.5714,0.5678,voi,REC_2,OneYear_TPHE_C15,FALSE
NA,NA,NA,0.569843674172472,anova,REC_2,OneYear_TPHE_C15,NA
2.518,0.1586,15.87,0,log_alpha,REC_2,OneYear_TPHE_C17,FALSE
0.5883,0.1422,4.136,3.534e-5,log_beta,REC_2,OneYear_TPHE_C17,FALSE
0.229,0.3204,0.7146,0.4749,MODVaginal,REC_2,OneYear_TPHE_C17,FALSE
0.1929,0.1618,1.192,0.2331,voi,REC_2,OneYear_TPHE_C17,FALSE
NA,NA,NA,0.23087781520036865,anova,REC_2,OneYear_TPHE_C17,NA
2.53,0.1581,16,0,log_alpha,REC_2,OneYear_TPHE_C20,FALSE
0.5836,0.143,4.08,4.509e-5,log_beta,REC_2,OneYear_TPHE_C20,FALSE
0.1562,0.3125,0.4998,0.6172,MODVaginal,REC_2,OneYear_TPHE_C20,FALSE
0.09798,0.1495,0.6553,0.5123,voi,REC_2,OneYear_TPHE_C20,FALSE
NA,NA,NA,0.5174905911117045,anova,REC_2,OneYear_TPHE_C20,NA
2.545,0.1571,16.2,0,log_alpha,REC_2,OneYear_TPHE_C21,FALSE
0.5926,0.1433,4.134,3.557e-5,log_beta,REC_2,OneYear_TPHE_C21,FALSE
0.1938,0.3131,0.6189,0.536,MODVaginal,REC_2,OneYear_TPHE_C21,FALSE
0.1919,0.1704,1.126,0.2601,voi,REC_2,OneYear_TPHE_C21,FALSE
NA,NA,NA,0.2724411261429345,anova,REC_2,OneYear_TPHE_C21,NA
2.527,0.1604,15.76,0,log_alpha,REC_2,OneYear_TPHE_C22,FALSE
0.5751,0.1426,4.034,5.486e-5,log_beta,REC_2,OneYear_TPHE_C22,FALSE
0.1534,0.3156,0.4862,0.6269,MODVaginal,REC_2,OneYear_TPHE_C22,FALSE
0.01822,0.1501,0.1214,0.9034,voi,REC_2,OneYear_TPHE_C22,FALSE
NA,NA,NA,0.9032881714891737,anova,REC_2,OneYear_TPHE_C22,NA
2.529,0.1595,15.86,0,log_alpha,REC_2,OneYear_TPHE_C23,FALSE
0.5759,0.1425,4.042,5.296e-5,log_beta,REC_2,OneYear_TPHE_C23,FALSE
0.1523,0.3152,0.4833,0.6289,MODVaginal,REC_2,OneYear_TPHE_C23,FALSE
1.364e-4,0.159,8.576e-4,0.9993,voi,REC_2,OneYear_TPHE_C23,FALSE
NA,NA,NA,0.9993157615232855,anova,REC_2,OneYear_TPHE_C23,NA
2.529,0.1594,15.86,0,log_alpha,REC_2,OneYear_TPHE_C24,FALSE
0.5759,0.1425,4.043,5.285e-5,log_beta,REC_2,OneYear_TPHE_C24,FALSE
0.1511,0.3168,0.4769,0.6335,MODVaginal,REC_2,OneYear_TPHE_C24,FALSE
0.005446,0.1452,0.0375,0.9701,voi,REC_2,OneYear_TPHE_C24,FALSE
NA,NA,NA,0.9701013611414534,anova,REC_2,OneYear_TPHE_C24,NA
2.532,0.1587,15.96,0,log_alpha,REC_2,OneYear_TPHE_C25,FALSE
0.5797,0.1429,4.058,4.957e-5,log_beta,REC_2,OneYear_TPHE_C25,FALSE
0.1681,0.3159,0.5322,0.5946,MODVaginal,REC_2,OneYear_TPHE_C25,FALSE
0.05861,0.1535,0.3819,0.7026,voi,REC_2,OneYear_TPHE_C25,FALSE
NA,NA,NA,0.702211326534902,anova,REC_2,OneYear_TPHE_C25,NA
2.532,0.1577,16.05,0,log_alpha,REC_2,OneYear_TPHE_C26,FALSE
0.585,0.1429,4.093,4.251e-5,log_beta,REC_2,OneYear_TPHE_C26,FALSE
0.1701,0.3126,0.5442,0.5863,MODVaginal,REC_2,OneYear_TPHE_C26,FALSE
-0.1145,0.1485,-0.7713,0.4405,voi,REC_2,OneYear_TPHE_C26,FALSE
NA,NA,NA,0.4409790898481778,anova,REC_2,OneYear_TPHE_C26,NA
2.509,0.1577,15.91,0,log_alpha,REC_2,OneYear_TPHE_C27,FALSE
0.5928,0.1425,4.161,3.175e-5,log_beta,REC_2,OneYear_TPHE_C27,FALSE
0.07744,0.316,0.2451,0.8064,MODVaginal,REC_2,OneYear_TPHE_C27,FALSE
-0.204,0.1657,-1.232,0.2181,voi,REC_2,OneYear_TPHE_C27,FALSE
NA,NA,NA,0.2255825839897866,anova,REC_2,OneYear_TPHE_C27,NA
2.257,0.1437,15.71,0,log_alpha,REC_2,Birth_TPHE_CD8_C2,FALSE
0.7218,0.1496,4.825,1.401e-6,log_beta,REC_2,Birth_TPHE_CD8_C2,FALSE
0.2459,0.2811,0.8747,0.3817,MODVaginal,REC_2,Birth_TPHE_CD8_C2,FALSE
-0.3417,0.1772,-1.929,0.05379,voi,REC_2,Birth_TPHE_CD8_C2,FALSE
NA,NA,NA,0.08018691057069027,anova,REC_2,Birth_TPHE_CD8_C2,NA
2.268,0.1538,14.75,0,log_alpha,REC_2,Birth_TPHE_CD8_C3,FALSE
0.6946,0.1483,4.684,2.812e-6,log_beta,REC_2,Birth_TPHE_CD8_C3,FALSE
0.2216,0.2898,0.7648,0.4444,MODVaginal,REC_2,Birth_TPHE_CD8_C3,FALSE
-0.2525,0.1958,-1.289,0.1973,voi,REC_2,Birth_TPHE_CD8_C3,FALSE
NA,NA,NA,0.20445209192252445,anova,REC_2,Birth_TPHE_CD8_C3,NA
2.318,0.1503,15.42,0,log_alpha,REC_2,Birth_TPHE_CD8_C5,FALSE
0.6688,0.1476,4.531,5.863e-6,log_beta,REC_2,Birth_TPHE_CD8_C5,FALSE
0.2555,0.2993,0.8538,0.3932,MODVaginal,REC_2,Birth_TPHE_CD8_C5,FALSE
0.09145,0.1308,0.699,0.4846,voi,REC_2,Birth_TPHE_CD8_C5,FALSE
NA,NA,NA,0.4850791675276205,anova,REC_2,Birth_TPHE_CD8_C5,NA
2.333,0.1471,15.86,0,log_alpha,REC_2,Birth_TPHE_CD8_C8,FALSE
0.6722,0.1478,4.547,5.435e-6,log_beta,REC_2,Birth_TPHE_CD8_C8,FALSE
0.2495,0.2966,0.8411,0.4003,MODVaginal,REC_2,Birth_TPHE_CD8_C8,FALSE
-0.123,0.1519,-0.8101,0.4179,voi,REC_2,Birth_TPHE_CD8_C8,FALSE
NA,NA,NA,0.40551242805967846,anova,REC_2,Birth_TPHE_CD8_C8,NA
2.325,0.1474,15.78,0,log_alpha,REC_2,Birth_TPHE_CD8_C9,FALSE
0.6746,0.1484,4.546,5.471e-6,log_beta,REC_2,Birth_TPHE_CD8_C9,FALSE
