term,estimate,std.error,statistic,p.value,response,voi,produced_warning
(Intercept),-2.6905588114722354,0.263838182646448,-10.197761311438665,2.686531430302924e-17,REC_8,Discharge_TPHE_C10,TRUE
MODVaginal,0.5425763331441228,0.3320362984246987,1.6340874046551623,0.10529347620921807,REC_8,Discharge_TPHE_C10,TRUE
voi,0.08756312585248122,0.10273183653839443,0.8523465441967043,0.39599934298376804,REC_8,Discharge_TPHE_C10,TRUE
anova,NA,NA,NA,0.44595454595155587,REC_8,Discharge_TPHE_C10,NA
(Intercept),-2.77604607143884,0.25656398253099205,-10.820092688199145,1.1136271888378304e-18,REC_8,Discharge_TPHE_C11,TRUE
MODVaginal,0.6469122658244313,0.31553673650442476,2.050196351116028,0.04288524911678073,REC_8,Discharge_TPHE_C11,TRUE
voi,0.26453038007135843,0.11382584534492829,2.32399222926698,0.02208955001947745,REC_8,Discharge_TPHE_C11,TRUE
anova,NA,NA,NA,0.03435917501752003,REC_8,Discharge_TPHE_C11,NA
(Intercept),-2.6879966325298157,0.2646765640499865,-10.155778779197707,3.330992544408408e-17,REC_8,Discharge_TPHE_C12,TRUE
MODVaginal,0.5455795336354908,0.3345055842104964,1.6310027676314385,0.10594384895385107,REC_8,Discharge_TPHE_C12,TRUE
voi,-0.058117910302127894,0.17532462733906423,-0.3314874309684535,0.7409498459714676,REC_8,Discharge_TPHE_C12,TRUE
anova,NA,NA,NA,0.7384436540622792,REC_8,Discharge_TPHE_C12,NA
(Intercept),-2.715443961323503,0.26283106158763914,-10.33151844732803,1.3543836761634036e-17,REC_8,Discharge_TPHE_C13,TRUE
MODVaginal,0.5708018049913824,0.3269242546498378,1.7459757019336393,0.08379682047048055,REC_8,Discharge_TPHE_C13,TRUE
voi,-0.184279123704914,0.15948717370064863,-1.1554479236731534,0.2505803889513658,REC_8,Discharge_TPHE_C13,TRUE
anova,NA,NA,NA,0.23602867207759823,REC_8,Discharge_TPHE_C13,NA
(Intercept),-2.6689395559549784,0.26629957434023,-10.02232002273156,6.598830278784614e-17,REC_8,Discharge_TPHE_C14,TRUE
MODVaginal,0.4119774115242653,0.34042308425048107,1.2101923476527081,0.22897505885938593,REC_8,Discharge_TPHE_C14,TRUE
voi,-0.4117792313868012,0.2399482149968417,-1.7161170854812202,0.08914688500473433,REC_8,Discharge_TPHE_C14,TRUE
anova,NA,NA,NA,0.05228596837606954,REC_8,Discharge_TPHE_C14,NA
(Intercept),-2.700932146386544,0.2593238909266303,-10.415284672520631,8.821210210139278e-18,REC_8,Discharge_TPHE_C15,TRUE
MODVaginal,0.5515407458851929,0.3242982756039924,1.7007205630618005,0.09201288442482937,REC_8,Discharge_TPHE_C15,TRUE
voi,-0.1849066375188862,0.1721915249650949,-1.0738428477032698,0.28540242251520076,REC_8,Discharge_TPHE_C15,TRUE
anova,NA,NA,NA,0.25443163357818227,REC_8,Discharge_TPHE_C15,NA
(Intercept),-2.6984916791806217,0.2587698613927596,-10.42815289484143,8.258998431720555e-18,REC_8,Discharge_TPHE_C17,TRUE
MODVaginal,0.4514739979349392,0.3223750867628361,1.4004618113281135,0.16438036397192127,REC_8,Discharge_TPHE_C17,TRUE
voi,-0.4619697608836653,0.22805862961269294,-2.025662267936182,0.04538539926207227,REC_8,Discharge_TPHE_C17,TRUE
anova,NA,NA,NA,0.019457145385416385,REC_8,Discharge_TPHE_C17,NA
(Intercept),-2.690160872342113,0.2590591160785611,-10.384351313567777,1.0334430120361336e-17,REC_8,Discharge_TPHE_C21,TRUE
MODVaginal,0.5235779006434466,0.32598097652427804,1.6061609061547557,0.11130014345602274,REC_8,Discharge_TPHE_C21,TRUE
voi,-0.21571358707519503,0.17645308660166348,-1.2224982358181171,0.22430932003896484,REC_8,Discharge_TPHE_C21,TRUE
anova,NA,NA,NA,0.1936428986287403,REC_8,Discharge_TPHE_C21,NA
(Intercept),-2.7021673113178992,0.2662254054204302,-10.14992279587504,3.432414563305053e-17,REC_8,Discharge_TPHE_C22,TRUE
MODVaginal,0.5670208439886844,0.33228593134945816,1.7064244690888233,0.09094248783987785,REC_8,Discharge_TPHE_C22,TRUE
voi,-0.05981473376102638,0.16347076332671753,-0.36590478042534663,0.7151865663819261,REC_8,Discharge_TPHE_C22,TRUE
anova,NA,NA,NA,0.708538370453303,REC_8,Discharge_TPHE_C22,NA
(Intercept),-2.717101358548452,0.26747382810347337,-10.158382140840075,3.2868718859265335e-17,REC_8,Discharge_TPHE_C24,TRUE
MODVaginal,0.5979999901624836,0.33668014650269174,1.7761664784047568,0.07865830112072565,REC_8,Discharge_TPHE_C24,TRUE
voi,0.07641695484552027,0.16420285532792778,0.465381400907486,0.6426408324227746,REC_8,Discharge_TPHE_C24,TRUE
anova,NA,NA,NA,0.6296851868793725,REC_8,Discharge_TPHE_C24,NA
(Intercept),-2.7274659457301147,0.2655113144076048,-10.272503647595949,1.832167865032354e-17,REC_8,Discharge_TPHE_C25,TRUE
MODVaginal,0.6119865389268102,0.3317711371036604,1.8446045194570309,0.06796875885210231,REC_8,Discharge_TPHE_C25,TRUE
voi,-0.12063835370502347,0.1472847464526794,-0.8190824685554451,0.41463052442334625,REC_8,Discharge_TPHE_C25,TRUE
anova,NA,NA,NA,0.410053088613092,REC_8,Discharge_TPHE_C25,NA
(Intercept),-2.68433800624335,0.2648662895863271,-10.134691018761947,3.710923512445554e-17,REC_8,Discharge_TPHE_C26,TRUE
MODVaginal,0.5350344415656175,0.33805673634744776,1.5826764682947188,0.11656108999706309,REC_8,Discharge_TPHE_C26,TRUE
voi,-0.06617124550677232,0.16549626336574538,-0.39983528425976855,0.6901058035379676,REC_8,Discharge_TPHE_C26,TRUE
anova,NA,NA,NA,0.69119028877122,REC_8,Discharge_TPHE_C26,NA
(Intercept),-2.6988533311397256,0.26485788459682724,-10.189816834216517,2.798093327680555e-17,REC_8,Discharge_TPHE_C27,TRUE
MODVaginal,0.5669567713442962,0.332563231344675,1.7048089443077703,0.09124462134457868,REC_8,Discharge_TPHE_C27,TRUE
voi,0.005265597238697696,0.16380290084449733,0.03214593399476163,0.9744178821087528,REC_8,Discharge_TPHE_C27,TRUE
anova,NA,NA,NA,0.9692454623776023,REC_8,Discharge_TPHE_C27,NA
(Intercept),-2.6512354351673233,0.3076996691528672,-8.616309021281959,2.97263496017089e-13,REC_8,OneYear_TPHE_C1,TRUE
MODVaginal,0.5471388047591191,0.3697430322550069,1.4797812454292978,0.14258565255429642,REC_8,OneYear_TPHE_C1,TRUE
voi,-0.1091991343791247,0.21670566618366457,-0.5039053029955163,0.6156163821675846,REC_8,OneYear_TPHE_C1,TRUE
anova,NA,NA,NA,0.5767260464443268,REC_8,OneYear_TPHE_C1,NA
(Intercept),-2.6376151347066945,0.31228906275180673,-8.446069521182533,6.595368392101915e-13,REC_8,OneYear_TPHE_C2,TRUE
MODVaginal,0.5095973372672353,0.3796757536755709,1.342190888762102,0.18306676389605359,REC_8,OneYear_TPHE_C2,TRUE
voi,0.137421343434654,0.16825315885149514,0.8167534230721092,0.41632613076952785,REC_8,OneYear_TPHE_C2,TRUE
anova,NA,NA,NA,0.41558568864746104,REC_8,OneYear_TPHE_C2,NA
(Intercept),-2.643801094588358,0.3050071626945195,-8.667996748772296,2.333394573735955e-13,REC_8,OneYear_TPHE_C3,TRUE
MODVaginal,0.525246753563921,0.3684239652962117,1.4256584886969128,0.15758659045366663,REC_8,OneYear_TPHE_C3,TRUE
voi,-0.15455127330569746,0.2091829530511362,-0.7388330217707383,0.4620200972030646,REC_8,OneYear_TPHE_C3,TRUE
anova,NA,NA,NA,0.4256698362146357,REC_8,OneYear_TPHE_C3,NA
(Intercept),-2.669988102845652,0.30712593100996116,-8.693463603237902,2.070943925487568e-13,REC_8,OneYear_TPHE_C4,TRUE
MODVaginal,0.5791143549304468,0.3672435872659119,1.5769216264384343,0.1184851236119028,REC_8,OneYear_TPHE_C4,TRUE
voi,-0.125180832192777,0.1923074372443891,-0.6509411907647341,0.516819944213674,REC_8,OneYear_TPHE_C4,TRUE
anova,NA,NA,NA,0.4830774267554931,REC_8,OneYear_TPHE_C4,NA
(Intercept),-2.6572799170339314,0.310302599871338,-8.563511611361715,3.8064561575308273e-13,REC_8,OneYear_TPHE_C5,TRUE
MODVaginal,0.5603329724743062,0.37147206311668923,1.5084121475328571,0.1351141556881448,REC_8,OneYear_TPHE_C5,TRUE
voi,0.07570363175077892,0.16897835714618278,0.44800785751093486,0.6552741180577183,REC_8,OneYear_TPHE_C5,TRUE
anova,NA,NA,NA,0.6529918543706855,REC_8,OneYear_TPHE_C5,NA
(Intercept),-2.664266004561836,0.30169641024863886,-8.830950299892924,1.0872183148839324e-13,REC_8,OneYear_TPHE_C6,TRUE
MODVaginal,0.5340962759424733,0.36122753012424746,1.4785591667356197,0.14291160809316747,REC_8,OneYear_TPHE_C6,TRUE
voi,0.21837318796574665,0.15353677209487016,1.422285912268718,0.15856019142928487,REC_8,OneYear_TPHE_C6,TRUE
anova,NA,NA,NA,0.16218222685088773,REC_8,OneYear_TPHE_C6,NA
(Intercept),-2.655717709763241,0.3094755140217325,-8.581350024276063,3.501425870624901e-13,REC_8,OneYear_TPHE_C8,TRUE
MODVaginal,0.5648932317656125,0.3717939030631817,1.5193719614859202,0.13233690364602677,REC_8,OneYear_TPHE_C8,TRUE
voi,-0.03621659169299239,0.18071291734507589,-0.20040953477518098,0.8416334774619064,REC_8,OneYear_TPHE_C8,TRUE
anova,NA,NA,NA,0.8327485466309602,REC_8,OneYear_TPHE_C8,NA
(Intercept),-2.651212215746253,0.3071518573005463,-8.631600795277164,2.767164992051878e-13,REC_8,OneYear_TPHE_C9,TRUE
MODVaginal,0.5444919241530713,0.3690597398500548,1.4753490163253593,0.14377059829135513,REC_8,OneYear_TPHE_C9,TRUE
voi,-0.11894001784786819,0.20412486105973454,-0.5826826640830483,0.561631641212226,REC_8,OneYear_TPHE_C9,TRUE
anova,NA,NA,NA,0.5316842074017741,REC_8,OneYear_TPHE_C9,NA
(Intercept),-2.6524936027135273,0.3083897944907053,-8.601106943548587,3.192000773509204e-13,REC_8,OneYear_TPHE_C10,TRUE
MODVaginal,0.559677874774611,0.37012472820655673,1.5121331597770729,0.13416614569486168,REC_8,OneYear_TPHE_C10,TRUE
voi,-0.014997705597889061,0.17942254525824242,-0.08358874619854992,0.9335776788407508,REC_8,OneYear_TPHE_C10,TRUE
anova,NA,NA,NA,0.928950722986444,REC_8,OneYear_TPHE_C10,NA
(Intercept),-2.653106146032895,0.3088431024427264,-8.590465919584206,3.355099993070692e-13,REC_8,OneYear_TPHE_C11,TRUE
MODVaginal,0.5608917962393785,0.37109496031103506,1.511450858209619,0.13433958411806277,REC_8,OneYear_TPHE_C11,TRUE
voi,0.015512467543897476,0.17341224186611376,0.08945428175638358,0.9289288852414467,REC_8,OneYear_TPHE_C11,TRUE
anova,NA,NA,NA,0.9239026956175788,REC_8,OneYear_TPHE_C11,NA
(Intercept),-2.653135913891454,0.3078868585542426,-8.617243120898037,2.95965787783289e-13,REC_8,OneYear_TPHE_C12,TRUE
MODVaginal,0.5593734435095739,0.3693069175121757,1.5146573675840551,0.13352603311949582,REC_8,OneYear_TPHE_C12,TRUE
voi,-0.03289098135650177,0.17392117796726955,-0.18911429729789186,0.8504488346755881,REC_8,OneYear_TPHE_C12,TRUE
anova,NA,NA,NA,0.8447429258581225,REC_8,OneYear_TPHE_C12,NA
(Intercept),-2.6774787699374585,0.30514207087650236,-8.774531686982922,1.4163575266618306e-13,REC_8,OneYear_TPHE_C13,TRUE
MODVaginal,0.5834394249643307,0.3642779733846107,1.6016324554115318,0.11290395649778845,REC_8,OneYear_TPHE_C13,TRUE
voi,0.17186767820199028,0.1642307139926838,1.0465014370554748,0.29826199392854247,REC_8,OneYear_TPHE_C13,TRUE
anova,NA,NA,NA,0.28831838969918594,REC_8,OneYear_TPHE_C13,NA
(Intercept),-2.633493761211395,0.3065497456225488,-8.590755004096417,3.3505609709595836e-13,REC_8,OneYear_TPHE_C14,TRUE
MODVaginal,0.5145931141170448,0.37191999254089886,1.3836124016927018,0.17005807550533295,REC_8,OneYear_TPHE_C14,TRUE
voi,-0.13344993767046787,0.18921638070125557,-0.7052768749507232,0.48254385658921084,REC_8,OneYear_TPHE_C14,TRUE
anova,NA,NA,NA,0.4716261392134554,REC_8,OneYear_TPHE_C14,NA
(Intercept),-2.6513696768884136,0.30832563084549836,-8.599251608170754,3.2198571190764985e-13,REC_8,OneYear_TPHE_C15,TRUE
MODVaginal,0.5581800240881216,0.37005047604483576,1.5083888826574348,0.13512009945327674,REC_8,OneYear_TPHE_C15,TRUE
voi,0.0019302655523180082,0.16610810728308478,0.011620537876748008,0.9907552760250736,REC_8,OneYear_TPHE_C15,TRUE
anova,NA,NA,NA,0.9899866943973757,REC_8,OneYear_TPHE_C15,NA
(Intercept),-2.6613552111292913,0.309125371036804,-8.609306968894618,3.0717386780239004e-13,REC_8,OneYear_TPHE_C16,TRUE
MODVaginal,0.5635349545973284,0.3700065195110361,1.5230406084250632,0.13141737315544758,REC_8,OneYear_TPHE_C16,TRUE
voi,-0.1517979448965197,0.2687236033240472,-0.5648850455219234,0.5736225346386603,REC_8,OneYear_TPHE_C16,TRUE
anova,NA,NA,NA,0.4790241012306881,REC_8,OneYear_TPHE_C16,NA
(Intercept),-2.6530074956933047,0.3089321552324167,-8.587670304819474,3.399313062567179e-13,REC_8,OneYear_TPHE_C17,TRUE
MODVaginal,0.5577812000163794,0.3705399287702459,1.5053200929453217,0.13590592460543907,REC_8,OneYear_TPHE_C17,TRUE
voi,0.04998244902147102,0.17024763809875834,0.29358673976126987,0.769781044548248,REC_8,OneYear_TPHE_C17,TRUE
anova,NA,NA,NA,0.7661945041321354,REC_8,OneYear_TPHE_C17,NA
(Intercept),-2.647795192028931,0.3045269564468371,-8.69478099056617,2.058199916372998e-13,REC_8,OneYear_TPHE_C21,TRUE
MODVaginal,0.5424203190805083,0.36653860793214105,1.4798449804254425,0.1425686689601375,REC_8,OneYear_TPHE_C21,TRUE
voi,-0.10814147226649773,0.18564525281118613,-0.5825167658689607,0.5617428411117835,REC_8,OneYear_TPHE_C21,TRUE
anova,NA,NA,NA,0.545786107540615,REC_8,OneYear_TPHE_C21,NA
(Intercept),-2.6511946126455803,0.30994864197799843,-8.553657779322595,3.9861869720855925e-13,REC_8,OneYear_TPHE_C22,TRUE
MODVaginal,0.5518146359822538,0.3719382018899148,1.4836191420465552,0.14156577486927,REC_8,OneYear_TPHE_C22,TRUE
voi,-0.08796971526480438,0.17858398732710493,-0.4925957616999215,0.6235535397945413,REC_8,OneYear_TPHE_C22,TRUE
anova,NA,NA,NA,0.6159148735628461,REC_8,OneYear_TPHE_C22,NA
(Intercept),-2.657082246056359,0.3055807396692973,-8.695188868682894,2.0542701321500356e-13,REC_8,OneYear_TPHE_C23,TRUE
MODVaginal,0.551374960485212,0.3656858703828373,1.5077830595641455,0.13527494895026648,REC_8,OneYear_TPHE_C23,TRUE
voi,-0.17600590400538338,0.20814754981954264,-0.845582396516197,0.40013227299892984,REC_8,OneYear_TPHE_C23,TRUE
anova,NA,NA,NA,0.35800857914921635,REC_8,OneYear_TPHE_C23,NA
(Intercept),-2.6497616849943704,0.3078432303460249,-8.60750350760015,3.097794081796753e-13,REC_8,OneYear_TPHE_C24,TRUE
MODVaginal,0.5542791861381335,0.3698750554923311,1.498557899235316,0.13765019096760364,REC_8,OneYear_TPHE_C24,TRUE
voi,-0.03562182538693725,0.17253333206209912,-0.2064634407809156,0.8369169389842674,REC_8,OneYear_TPHE_C24,TRUE
anova,NA,NA,NA,0.8351945150908402,REC_8,OneYear_TPHE_C24,NA
(Intercept),-2.6459587407132084,0.30833603010947447,-8.581412752099594,3.5003975156163465e-13,REC_8,OneYear_TPHE_C25,TRUE
MODVaginal,0.5462887333117346,0.37237251140092725,1.4670490344641864,0.14601022941331102,REC_8,OneYear_TPHE_C25,TRUE
voi,0.04477279912492703,0.17225886871816048,0.2599157852254421,0.7955499787888091,REC_8,OneYear_TPHE_C25,TRUE
anova,NA,NA,NA,0.7952861413708434,REC_8,OneYear_TPHE_C25,NA
(Intercept),-2.6510582520953436,0.30979512396944453,-8.557456354144621,3.915919666969241e-13,REC_8,OneYear_TPHE_C26,TRUE
MODVaginal,0.5575968039476675,0.3743120768201499,1.4896575303809463,0.13997269782142016,REC_8,OneYear_TPHE_C26,TRUE
voi,-0.001583926730807145,0.1694412767834606,-0.009347939067003975,0.9925631832491506,REC_8,OneYear_TPHE_C26,TRUE
anova,NA,NA,NA,NA,REC_8,OneYear_TPHE_C26,NA
(Intercept),-2.655487068820188,0.30406563699926314,-8.733269221166953,1.7185414025955244e-13,REC_8,OneYear_TPHE_C27,TRUE
MODVaginal,0.5422689534155781,0.3648339590794261,1.4863445134983269,0.1408450075585806,REC_8,OneYear_TPHE_C27,TRUE
voi,-0.16246792473484262,0.18945014845547334,-0.8575761278594491,0.3935101738976593,REC_8,OneYear_TPHE_C27,TRUE
anova,NA,NA,NA,0.3679725823998843,REC_8,OneYear_TPHE_C27,NA
(Intercept),-2.7048550245626326,0.2710651848955027,-9.978614648005685,3.1641570019801006e-16,REC_8,Birth_TPHE_CD8_C1,TRUE
MODVaginal,0.8184303871999673,0.32470008895314956,2.5205733384263325,0.013478077232357976,REC_8,Birth_TPHE_CD8_C1,TRUE
voi,-0.08360874391002576,0.17042690601020513,-0.4905841798537332,0.6249145641866554,REC_8,Birth_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.5941470796034064,REC_8,Birth_TPHE_CD8_C1,NA
(Intercept),-2.694997322295363,0.2700253327912722,-9.980535138821875,3.135224889047974e-16,REC_8,Birth_TPHE_CD8_C2,TRUE
MODVaginal,0.8048484284054489,0.3249114348785484,2.477131741166021,0.015112183314916762,REC_8,Birth_TPHE_CD8_C2,TRUE
voi,0.0522382458235902,0.14770632136847503,0.35366289905273757,0.7244186620096125,REC_8,Birth_TPHE_CD8_C2,TRUE
anova,NA,NA,NA,0.7285518120793137,REC_8,Birth_TPHE_CD8_C2,NA
(Intercept),-2.693702086787765,0.2695430039068554,-9.993589326171543,2.9454618095948947e-16,REC_8,Birth_TPHE_CD8_C3,TRUE
MODVaginal,0.8005331504462687,0.3243631895525806,2.468014794004543,0.015476861760989691,REC_8,Birth_TPHE_CD8_C3,TRUE
voi,0.07226941280858228,0.1449495231043128,0.49858330859476957,0.619289323164306,REC_8,Birth_TPHE_CD8_C3,TRUE
anova,NA,NA,NA,0.6237464322521259,REC_8,Birth_TPHE_CD8_C3,NA
(Intercept),-2.724596040660506,0.2686707372728069,-10.141022681952762,1.4557875298005622e-16,REC_8,Birth_TPHE_CD8_C5,TRUE
MODVaginal,0.83363836816594306,0.3197397589434261,2.6072402472582237,0.010683979591961159,REC_8,Birth_TPHE_CD8_C5,TRUE
voi,-0.20393856389189421,0.1764872436200302,-1.155542801331101,0.25092675583164625,REC_8,Birth_TPHE_CD8_C5,TRUE
anova,NA,NA,NA,0.21487480912774445,REC_8,Birth_TPHE_CD8_C5,NA
(Intercept),-2.6949121292828155,0.27019275379139013,-9.974035541173313,3.234224459990072e-16,REC_8,Birth_TPHE_CD8_C6,TRUE
MODVaginal,0.7965352047691815,0.3253795326166878,2.4480187747627538,0.01630440726250664,REC_8,Birth_TPHE_CD8_C6,TRUE
voi,0.08147961796353424,0.14598631652843516,0.5581318845568904,0.5781401486687769,REC_8,Birth_TPHE_CD8_C6,TRUE
anova,NA,NA,NA,0.5873614897497378,REC_8,Birth_TPHE_CD8_C6,NA
(Intercept),-2.7112292230958936,0.2718551378120097,-9.973065967841789,3.249258628412083e-16,REC_8,Birth_TPHE_CD8_C8,TRUE
MODVaginal,0.8134162945710429,0.3245364330676934,2.5063943880882444,0.01399309484635717,REC_8,Birth_TPHE_CD8_C8,TRUE
voi,-0.1688994164670639,0.17014947115965076,-0.9926531967212879,0.323540339720892,REC_8,Birth_TPHE_CD8_C8,TRUE
anova,NA,NA,NA,0.2980771401931788,REC_8,Birth_TPHE_CD8_C8,NA
(Intercept),-2.7126477564848486,0.2709636153523668,-10.011114418285512,2.708665454281558e-16,REC_8,Birth_TPHE_CD8_C9,TRUE
MODVaginal,0.8318479876006957,0.3245613354940363,2.5629916340296193,0.012037466533217783,REC_8,Birth_TPHE_CD8_C9,TRUE
voi,-0.07776873089833186,0.15750216402954625,-0.493762935750794,0.6226764763517998,REC_8,Birth_TPHE_CD8_C9,TRUE
anova,NA,NA,NA,0.6065860248967713,REC_8,Birth_TPHE_CD8_C9,NA
(Intercept),-2.699183405470612,0.2701472468045471,-9.991526611498227,2.9746629635644264e-16,REC_8,Birth_TPHE_CD8_C10,TRUE
MODVaginal,0.8128977108102718,0.32495265106792304,2.501588179504824,0.014171636257523922,REC_8,Birth_TPHE_CD8_C10,TRUE
voi,-0.013072064978264773,0.14925497001885407,-0.08758210849939196,0.9304033995766672,REC_8,Birth_TPHE_CD8_C10,TRUE
anova,NA,NA,NA,0.9350054279468724,REC_8,Birth_TPHE_CD8_C10,NA
(Intercept),-2.7147683411515557,0.2716638870181196,-9.993114546617985,2.952157565958334e-16,REC_8,Birth_TPHE_CD8_C12,TRUE
MODVaginal,0.8355088276819502,0.32547050859478627,2.5670799830351645,0.011906225177385184,REC_8,Birth_TPHE_CD8_C12,TRUE
voi,0.08798758717149367,0.1511762581799748,0.5820198768694537,0.5620084193546706,REC_8,Birth_TPHE_CD8_C12,TRUE
anova,NA,NA,NA,0.5542039809381364,REC_8,Birth_TPHE_CD8_C12,NA
(Intercept),-2.687775749328395,0.2690610534482101,-9.989464156490225,3.004150316780822e-16,REC_8,Birth_TPHE_CD8_C13,TRUE
MODVaginal,0.7686614479178036,0.3257371905249327,2.3597595554842496,0.020448332398996277,REC_8,Birth_TPHE_CD8_C13,TRUE
voi,0.13503208882720044,0.08086281506244232,1.6698910212676688,0.09841559987258781,REC_8,Birth_TPHE_CD8_C13,TRUE
anova,NA,NA,NA,0.1557051216290181,REC_8,Birth_TPHE_CD8_C13,NA
(Intercept),-2.7007056167722707,0.2701854991582927,-9.99574597891361,2.9152377452308e-16,REC_8,Birth_TPHE_CD8_C14,TRUE
MODVaginal,0.8158644304192926,0.324571369372025,2.5136672775476554,0.013726758073400035,REC_8,Birth_TPHE_CD8_C14,TRUE
voi,-0.001129144460323292,0.1485605758288368,-0.0076005659915065835,0.993952506378481,REC_8,Birth_TPHE_CD8_C14,TRUE
anova,NA,NA,NA,0.99046121162693,REC_8,Birth_TPHE_CD8_C14,NA
(Intercept),-2.703247397129149,0.269372122268029,-10.035364366470635,2.4121152405211386e-16,REC_8,Birth_TPHE_CD8_C15,TRUE
MODVaginal,0.8166915351705506,0.3227160245339299,2.5306816925190674,0.013121380130257435,REC_8,Birth_TPHE_CD8_C15,TRUE
voi,-0.05062505496377478,0.14956314860047612,-0.338486154092731,0.735785246213652,REC_8,Birth_TPHE_CD8_C15,TRUE
anova,NA,NA,NA,0.7301258642855297,REC_8,Birth_TPHE_CD8_C15,NA
(Intercept),-2.703106864176177,0.2704820635044883,-9.993664012886837,2.944409897551541e-16,REC_8,Birth_TPHE_CD8_C17,TRUE
MODVaginal,0.8192892138252695,0.32421545470999097,2.526990005945643,0.01325065425756433,REC_8,Birth_TPHE_CD8_C17,TRUE
voi,-0.046603309210418796,0.15352776353919392,-0.30354971723743956,0.7621715843588929,REC_8,Birth_TPHE_CD8_C17,TRUE
anova,NA,NA,NA,0.7444567672803425,REC_8,Birth_TPHE_CD8_C17,NA
(Intercept),-2.7083805117878916,0.2709715856117511,-9.99507201344892,2.924649410577273e-16,REC_8,Birth_TPHE_CD8_C18,TRUE
MODVaginal,0.8234762026819868,0.3242506575655495,2.539628474047167,0.01281277673729459,REC_8,Birth_TPHE_CD8_C18,TRUE
voi,-0.08781721002975766,0.16292883323216018,-0.5389912165185972,0.5912237246248745,REC_8,Birth_TPHE_CD8_C18,TRUE
anova,NA,NA,NA,0.5759247099510989,REC_8,Birth_TPHE_CD8_C18,NA
(Intercept),-2.699780869199483,0.2679982673859546,-10.073874340804691,2.0065372487168653e-16,REC_8,Birth_TPHE_CD8_C19,TRUE
MODVaginal,0.7899356900844847,0.3227291691930909,2.4476736703395447,0.01631903018416319,REC_8,Birth_TPHE_CD8_C19,TRUE
voi,0.13787150387893765,0.08676506058394798,1.5890210062787031,0.11556261894053894,REC_8,Birth_TPHE_CD8_C19,TRUE
anova,NA,NA,NA,0.16828116132685092,REC_8,Birth_TPHE_CD8_C19,NA
(Intercept),-2.7068624080463195,0.26941191900521366,-10.04730012703683,2.278324796160443e-16,REC_8,Birth_TPHE_CD8_C20,TRUE
MODVaginal,0.8183392930833913,0.32221759196771455,2.5397101632035874,0.012809989351461736,REC_8,Birth_TPHE_CD8_C20,TRUE
voi,-0.10847079020387242,0.17211170750786012,-0.6302348153679127,0.5301379135398381,REC_8,Birth_TPHE_CD8_C20,TRUE
anova,NA,NA,NA,0.5085440063882272,REC_8,Birth_TPHE_CD8_C20,NA
(Intercept),-2.696180787814842,0.2681548050379838,-10.054568246252128,2.2005224997678317e-16,REC_8,Birth_TPHE_CD8_C21,TRUE
MODVaginal,0.8020146342740028,0.32204251710443127,2.490399843738419,0.0145952010834989,REC_8,Birth_TPHE_CD8_C21,TRUE
voi,-0.0971248094905024,0.17553628082252382,-0.5533033344183733,0.5814276146400814,REC_8,Birth_TPHE_CD8_C21,TRUE
anova,NA,NA,NA,0.5668547904894305,REC_8,Birth_TPHE_CD8_C21,NA
(Intercept),-2.7065971129964432,0.27049368613519464,-10.006137857294263,2.7738998060668946e-16,REC_8,Birth_TPHE_CD8_C22,TRUE
MODVaginal,0.823700887520996,0.32411524404981723,2.5413827416102386,0.012753037677513844,REC_8,Birth_TPHE_CD8_C22,TRUE
voi,-0.055876059064748726,0.1761464866654323,-0.3172135880909061,0.7518162529962275,REC_8,Birth_TPHE_CD8_C22,TRUE
anova,NA,NA,NA,0.7222747943957958,REC_8,Birth_TPHE_CD8_C22,NA
(Intercept),-2.7314402441367025,0.2713886852278787,-10.064679895711851,2.096687660361032e-16,REC_8,Birth_TPHE_CD8_C23,TRUE
MODVaginal,0.8273579744558015,0.32228346635563937,2.567174741576141,0.0119031986579383,REC_8,Birth_TPHE_CD8_C23,TRUE
voi,0.25879731329616773,0.14281247371351422,1.8121478227127576,0.07329814825287874,REC_8,Birth_TPHE_CD8_C23,TRUE
anova,NA,NA,NA,0.07301206224253537,REC_8,Birth_TPHE_CD8_C23,NA
(Intercept),-2.6983148599522035,0.27007961761617233,-9.990812649131316,2.9848376854163623e-16,REC_8,Birth_TPHE_CD8_C24,TRUE
MODVaginal,0.8116753297541087,0.3242980751221568,2.502868169810648,0.014123888499178148,REC_8,Birth_TPHE_CD8_C24,TRUE
voi,-0.028151938490273917,0.14786215573727912,-0.19039312899166821,0.8494298808212449,REC_8,Birth_TPHE_CD8_C24,TRUE
anova,NA,NA,NA,0.8515012645200277,REC_8,Birth_TPHE_CD8_C24,NA
(Intercept),-2.701227149420631,0.2612826501068259,-10.338333403753479,1.3079459920671244e-17,REC_8,Discharge_TPHE_CD8_C1,TRUE
MODVaginal,0.5584442134516017,0.327421187706483,1.7055836165136005,0.09109964106014103,REC_8,Discharge_TPHE_CD8_C1,TRUE
voi,-0.16182461320217478,0.2571763748469588,-0.6292359214506923,0.5305877691308756,REC_8,Discharge_TPHE_CD8_C1,TRUE
anova,NA,NA,NA,0.4217484414952997,REC_8,Discharge_TPHE_CD8_C1,NA
(Intercept),-2.7197812964849564,0.2664467545298789,-10.207597766704883,2.5545471102751173e-17,REC_8,Discharge_TPHE_CD8_C2,TRUE
