estimate,std.error,statistic,p.value,term,response,voi,produced_warning
-0.0411,0.1134,-0.3624,0.7171,voi,NAS_9,OneYear_TPHE_C27,FALSE
NA,NA,NA,0.7157682812169497,anova,NAS_9,OneYear_TPHE_C27,NA
5.229,0.1026,50.94,0,log_alpha,NAS_9,Birth_TPHE_CD8_C1,FALSE
1.015,0.1434,7.077,1.468e-12,log_beta,NAS_9,Birth_TPHE_CD8_C1,FALSE
0.2128,0.2126,1.001,0.3168,MODVaginal,NAS_9,Birth_TPHE_CD8_C1,FALSE
-0.0664,0.02127,-3.121,0.001801,gaBirth,NAS_9,Birth_TPHE_CD8_C1,FALSE
0.0949,0.08656,1.096,0.273,voi,NAS_9,Birth_TPHE_CD8_C1,FALSE
NA,NA,NA,0.2828841958086675,anova,NAS_9,Birth_TPHE_CD8_C1,NA
5.227,0.1014,51.57,0,log_alpha,NAS_9,Birth_TPHE_CD8_C2,FALSE
1.024,0.1439,7.114,1.126e-12,log_beta,NAS_9,Birth_TPHE_CD8_C2,FALSE
0.1492,0.2157,0.6917,0.4891,MODVaginal,NAS_9,Birth_TPHE_CD8_C2,FALSE
-0.04754,0.02371,-2.006,0.04491,gaBirth,NAS_9,Birth_TPHE_CD8_C2,FALSE
-0.1768,0.1263,-1.4,0.1614,voi,NAS_9,Birth_TPHE_CD8_C2,FALSE
NA,NA,NA,0.17188923342511275,anova,NAS_9,Birth_TPHE_CD8_C2,NA
5.235,0.1038,50.41,0,log_alpha,NAS_9,Birth_TPHE_CD8_C3,FALSE
1,0.1434,6.976,3.036e-12,log_beta,NAS_9,Birth_TPHE_CD8_C3,FALSE
0.2331,0.2137,1.091,0.2754,MODVaginal,NAS_9,Birth_TPHE_CD8_C3,FALSE
-0.05853,0.02663,-2.198,0.02796,gaBirth,NAS_9,Birth_TPHE_CD8_C3,FALSE
-0.04302,0.1359,-0.3166,0.7516,voi,NAS_9,Birth_TPHE_CD8_C3,FALSE
NA,NA,NA,0.7533145420905608,anova,NAS_9,Birth_TPHE_CD8_C3,NA
5.242,0.1023,51.22,0,log_alpha,NAS_9,Birth_TPHE_CD8_C5,FALSE
1.016,0.1441,7.052,1.765e-12,log_beta,NAS_9,Birth_TPHE_CD8_C5,FALSE
0.2676,0.2136,1.253,0.2104,MODVaginal,NAS_9,Birth_TPHE_CD8_C5,FALSE
-0.07024,0.0223,-3.15,0.00163,gaBirth,NAS_9,Birth_TPHE_CD8_C5,FALSE
-0.09678,0.1032,-0.938,0.3482,voi,NAS_9,Birth_TPHE_CD8_C5,FALSE
NA,NA,NA,0.3574242336941421,anova,NAS_9,Birth_TPHE_CD8_C5,NA
5.235,0.1041,50.29,0,log_alpha,NAS_9,Birth_TPHE_CD8_C6,FALSE
0.9981,0.1427,6.997,2.622e-12,log_beta,NAS_9,Birth_TPHE_CD8_C6,FALSE
0.2356,0.2149,1.096,0.2729,MODVaginal,NAS_9,Birth_TPHE_CD8_C6,FALSE
-0.06272,0.02155,-2.911,0.003606,gaBirth,NAS_9,Birth_TPHE_CD8_C6,FALSE
-0.03351,0.1074,-0.312,0.755,voi,NAS_9,Birth_TPHE_CD8_C6,FALSE
NA,NA,NA,0.7592237105782778,anova,NAS_9,Birth_TPHE_CD8_C6,NA
5.231,0.1051,49.75,0,log_alpha,NAS_9,Birth_TPHE_CD8_C8,FALSE
0.9966,0.1427,6.982,2.912e-12,log_beta,NAS_9,Birth_TPHE_CD8_C8,FALSE
0.2008,0.2232,0.8998,0.3682,MODVaginal,NAS_9,Birth_TPHE_CD8_C8,FALSE
-0.06328,0.02137,-2.961,0.003062,gaBirth,NAS_9,Birth_TPHE_CD8_C8,FALSE
-0.05133,0.1175,-0.4368,0.6622,voi,NAS_9,Birth_TPHE_CD8_C8,FALSE
NA,NA,NA,0.6542514056392543,anova,NAS_9,Birth_TPHE_CD8_C8,NA
5.234,0.09984,52.43,0,log_alpha,NAS_9,Birth_TPHE_CD8_C9,FALSE
1.036,0.1437,7.21,5.58e-13,log_beta,NAS_9,Birth_TPHE_CD8_C9,FALSE
0.1876,0.2065,0.9085,0.3636,MODVaginal,NAS_9,Birth_TPHE_CD8_C9,FALSE
-0.04681,0.02224,-2.105,0.0353,gaBirth,NAS_9,Birth_TPHE_CD8_C9,FALSE
-0.204,0.1169,-1.745,0.08107,voi,NAS_9,Birth_TPHE_CD8_C9,FALSE
NA,NA,NA,0.08934888838959854,anova,NAS_9,Birth_TPHE_CD8_C9,NA
5.212,0.1055,49.39,0,log_alpha,NAS_9,Birth_TPHE_CD8_C10,FALSE
1.01,0.1427,7.076,1.485e-12,log_beta,NAS_9,Birth_TPHE_CD8_C10,FALSE
0.2008,0.2106,0.9531,0.3405,MODVaginal,NAS_9,Birth_TPHE_CD8_C10,FALSE
-0.06641,0.02101,-3.162,0.001569,gaBirth,NAS_9,Birth_TPHE_CD8_C10,FALSE
-0.126,0.1122,-1.123,0.2613,voi,NAS_9,Birth_TPHE_CD8_C10,FALSE
NA,NA,NA,0.27366209224925186,anova,NAS_9,Birth_TPHE_CD8_C10,NA
5.233,0.105,49.83,0,log_alpha,NAS_9,Birth_TPHE_CD8_C12,FALSE
0.9957,0.1426,6.982,2.905e-12,log_beta,NAS_9,Birth_TPHE_CD8_C12,FALSE
0.2204,0.2166,1.018,0.3088,MODVaginal,NAS_9,Birth_TPHE_CD8_C12,FALSE
-0.0634,0.02135,-2.97,0.002982,gaBirth,NAS_9,Birth_TPHE_CD8_C12,FALSE
-0.02965,0.09979,-0.2972,0.7663,voi,NAS_9,Birth_TPHE_CD8_C12,FALSE
NA,NA,NA,0.7661028028139922,anova,NAS_9,Birth_TPHE_CD8_C12,NA
5.236,0.1028,50.96,0,log_alpha,NAS_9,Birth_TPHE_CD8_C14,FALSE
1.009,0.1435,7.033,2.015e-12,log_beta,NAS_9,Birth_TPHE_CD8_C14,FALSE
0.2022,0.2132,0.9484,0.3429,MODVaginal,NAS_9,Birth_TPHE_CD8_C14,FALSE
-0.06007,0.02127,-2.824,0.004745,gaBirth,NAS_9,Birth_TPHE_CD8_C14,FALSE
-0.08143,0.09405,-0.8658,0.3866,voi,NAS_9,Birth_TPHE_CD8_C14,FALSE
NA,NA,NA,0.39108025268030233,anova,NAS_9,Birth_TPHE_CD8_C14,NA
5.235,0.1046,50.05,0,log_alpha,NAS_9,Birth_TPHE_CD8_C15,FALSE
0.9962,0.1428,6.975,3.057e-12,log_beta,NAS_9,Birth_TPHE_CD8_C15,FALSE
0.2286,0.2152,1.062,0.2881,MODVaginal,NAS_9,Birth_TPHE_CD8_C15,FALSE
-0.0644,0.02341,-2.751,0.005946,gaBirth,NAS_9,Birth_TPHE_CD8_C15,FALSE
0.008997,0.1097,0.08199,0.9347,voi,NAS_9,Birth_TPHE_CD8_C15,FALSE
NA,NA,NA,0.934685171284192,anova,NAS_9,Birth_TPHE_CD8_C15,NA
5.228,0.103,50.77,0,log_alpha,NAS_9,Birth_TPHE_CD8_C16,FALSE
1.012,0.1433,7.062,1.643e-12,log_beta,NAS_9,Birth_TPHE_CD8_C16,FALSE
0.21,0.2133,0.9848,0.3247,MODVaginal,NAS_9,Birth_TPHE_CD8_C16,FALSE
-0.06697,0.02141,-3.127,0.001764,gaBirth,NAS_9,Birth_TPHE_CD8_C16,FALSE
0.0903,0.08695,1.038,0.2991,voi,NAS_9,Birth_TPHE_CD8_C16,FALSE
NA,NA,NA,0.3111301941783602,anova,NAS_9,Birth_TPHE_CD8_C16,NA
5.205,0.104,50.04,0,log_alpha,NAS_9,Birth_TPHE_CD8_C18,FALSE
1.023,0.1428,7.166,7.709e-13,log_beta,NAS_9,Birth_TPHE_CD8_C18,FALSE
0.2776,0.2128,1.304,0.1922,MODVaginal,NAS_9,Birth_TPHE_CD8_C18,FALSE
-0.04798,0.02261,-2.123,0.03378,gaBirth,NAS_9,Birth_TPHE_CD8_C18,FALSE
-0.2069,0.1321,-1.566,0.1173,voi,NAS_9,Birth_TPHE_CD8_C18,FALSE
NA,NA,NA,0.11739822782652987,anova,NAS_9,Birth_TPHE_CD8_C18,NA
5.224,0.105,49.75,0,log_alpha,NAS_9,Birth_TPHE_CD8_C20,FALSE
1.003,0.1423,7.052,1.764e-12,log_beta,NAS_9,Birth_TPHE_CD8_C20,FALSE
0.2634,0.2176,1.21,0.2262,MODVaginal,NAS_9,Birth_TPHE_CD8_C20,FALSE
-0.06413,0.02112,-3.037,0.002387,gaBirth,NAS_9,Birth_TPHE_CD8_C20,FALSE
-0.1017,0.1145,-0.8881,0.3745,voi,NAS_9,Birth_TPHE_CD8_C20,FALSE
NA,NA,NA,0.3732833895642055,anova,NAS_9,Birth_TPHE_CD8_C20,NA
5.213,0.09953,52.38,0,log_alpha,NAS_9,Birth_TPHE_CD8_C21,FALSE
1.051,0.1441,7.294,3.015e-13,log_beta,NAS_9,Birth_TPHE_CD8_C21,FALSE
0.1893,0.2027,0.9341,0.3503,MODVaginal,NAS_9,Birth_TPHE_CD8_C21,FALSE
-0.0634,0.02025,-3.131,0.001739,gaBirth,NAS_9,Birth_TPHE_CD8_C21,FALSE
0.2081,0.1001,2.079,0.03763,voi,NAS_9,Birth_TPHE_CD8_C21,FALSE
NA,NA,NA,0.045167224207513845,anova,NAS_9,Birth_TPHE_CD8_C21,NA
5.229,0.1032,50.65,0,log_alpha,NAS_9,Birth_TPHE_CD8_C22,FALSE
1.01,0.1432,7.05,1.791e-12,log_beta,NAS_9,Birth_TPHE_CD8_C22,FALSE
0.2075,0.2144,0.9677,0.3332,MODVaginal,NAS_9,Birth_TPHE_CD8_C22,FALSE
-0.06701,0.02153,-3.112,0.001857,gaBirth,NAS_9,Birth_TPHE_CD8_C22,FALSE
0.08441,0.08737,0.966,0.334,voi,NAS_9,Birth_TPHE_CD8_C22,FALSE
NA,NA,NA,0.3475669145049245,anova,NAS_9,Birth_TPHE_CD8_C22,NA
5.234,0.1041,50.25,0,log_alpha,NAS_9,Birth_TPHE_CD8_C23,FALSE
0.9993,0.143,6.988,2.798e-12,log_beta,NAS_9,Birth_TPHE_CD8_C23,FALSE
0.2406,0.2162,1.113,0.2658,MODVaginal,NAS_9,Birth_TPHE_CD8_C23,FALSE
-0.06962,0.02654,-2.624,0.008703,gaBirth,NAS_9,Birth_TPHE_CD8_C23,FALSE
0.04937,0.1295,0.3812,0.7031,voi,NAS_9,Birth_TPHE_CD8_C23,FALSE
NA,NA,NA,0.7043403523457459,anova,NAS_9,Birth_TPHE_CD8_C23,NA
5.235,0.1045,50.11,0,log_alpha,NAS_9,Birth_TPHE_CD8_C24,FALSE
0.9966,0.1427,6.983,2.886e-12,log_beta,NAS_9,Birth_TPHE_CD8_C24,FALSE
0.227,0.2153,1.054,0.2917,MODVaginal,NAS_9,Birth_TPHE_CD8_C24,FALSE
-0.06176,0.02556,-2.416,0.01569,gaBirth,NAS_9,Birth_TPHE_CD8_C24,FALSE
0.01612,0.1215,0.1327,0.8945,voi,NAS_9,Birth_TPHE_CD8_C24,FALSE
NA,NA,NA,0.8941531784247202,anova,NAS_9,Birth_TPHE_CD8_C24,NA
5.337,0.088,60.65,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C2,FALSE
1.108,0.1358,8.163,2.22e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C2,FALSE
0.1345,0.1858,0.7243,0.4689,MODVaginal,NAS_9,Discharge_TPHE_CD8_C2,FALSE
-0.05168,0.01781,-2.902,0.003702,gaBirth,NAS_9,Discharge_TPHE_CD8_C2,FALSE
-0.1187,0.09808,-1.21,0.2263,voi,NAS_9,Discharge_TPHE_CD8_C2,FALSE
NA,NA,NA,0.24099496764282824,anova,NAS_9,Discharge_TPHE_CD8_C2,NA
5.339,0.09014,59.23,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C3,FALSE
1.09,0.1354,8.049,8.882e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C3,FALSE
0.1917,0.1847,1.038,0.2992,MODVaginal,NAS_9,Discharge_TPHE_CD8_C3,FALSE
-0.05972,0.01963,-3.042,0.00235,gaBirth,NAS_9,Discharge_TPHE_CD8_C3,FALSE
-0.02332,0.1136,-0.2054,0.8373,voi,NAS_9,Discharge_TPHE_CD8_C3,FALSE
NA,NA,NA,0.8378058194723741,anova,NAS_9,Discharge_TPHE_CD8_C3,NA
5.339,0.08891,60.05,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C4,FALSE
1.104,0.1354,8.152,4.441e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C4,FALSE
0.1632,0.1846,0.8839,0.3768,MODVaginal,NAS_9,Discharge_TPHE_CD8_C4,FALSE
-0.06114,0.01583,-3.861,1.129e-4,gaBirth,NAS_9,Discharge_TPHE_CD8_C4,FALSE
0.08252,0.07405,1.114,0.2651,voi,NAS_9,Discharge_TPHE_CD8_C4,FALSE
NA,NA,NA,0.28909684681182346,anova,NAS_9,Discharge_TPHE_CD8_C4,NA
5.34,0.09025,59.17,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C5,FALSE
1.088,0.135,8.059,6.661e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C5,FALSE
0.1971,0.1851,1.065,0.2868,MODVaginal,NAS_9,Discharge_TPHE_CD8_C5,FALSE
-0.06304,0.01741,-3.622,2.928e-4,gaBirth,NAS_9,Discharge_TPHE_CD8_C5,FALSE
-0.01209,0.08521,-0.1419,0.8872,voi,NAS_9,Discharge_TPHE_CD8_C5,FALSE
NA,NA,NA,0.8873033099377945,anova,NAS_9,Discharge_TPHE_CD8_C5,NA
5.337,0.08986,59.39,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C8,FALSE
1.095,0.1347,8.127,4.441e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C8,FALSE
0.1395,0.1917,0.728,0.4666,MODVaginal,NAS_9,Discharge_TPHE_CD8_C8,FALSE
-0.05713,0.01664,-3.433,5.974e-4,gaBirth,NAS_9,Discharge_TPHE_CD8_C8,FALSE
-0.08936,0.09612,-0.9297,0.3525,voi,NAS_9,Discharge_TPHE_CD8_C8,FALSE
NA,NA,NA,0.3504647476250936,anova,NAS_9,Discharge_TPHE_CD8_C8,NA
5.331,0.08881,60.02,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C9,FALSE
1.111,0.135,8.227,2.22e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C9,FALSE
0.1224,0.1841,0.6647,0.5062,MODVaginal,NAS_9,Discharge_TPHE_CD8_C9,FALSE
-0.04727,0.01815,-2.604,0.009214,gaBirth,NAS_9,Discharge_TPHE_CD8_C9,FALSE
-0.1766,0.1166,-1.515,0.1297,voi,NAS_9,Discharge_TPHE_CD8_C9,FALSE
NA,NA,NA,0.12401735432812577,anova,NAS_9,Discharge_TPHE_CD8_C9,NA
5.343,0.09041,59.09,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C10,FALSE
1.089,0.1348,8.077,6.661e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C10,FALSE
0.1936,0.1852,1.045,0.296,MODVaginal,NAS_9,Discharge_TPHE_CD8_C10,FALSE
-0.06197,0.01608,-3.853,1.167e-4,gaBirth,NAS_9,Discharge_TPHE_CD8_C10,FALSE
0.03018,0.08434,0.3579,0.7205,voi,NAS_9,Discharge_TPHE_CD8_C10,FALSE
NA,NA,NA,0.7175661496202601,anova,NAS_9,Discharge_TPHE_CD8_C10,NA
5.341,0.09039,59.09,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C12,FALSE
1.088,0.1351,8.055,8.882e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C12,FALSE
0.2009,0.1924,1.044,0.2964,MODVaginal,NAS_9,Discharge_TPHE_CD8_C12,FALSE
-0.06166,0.0165,-3.736,1.869e-4,gaBirth,NAS_9,Discharge_TPHE_CD8_C12,FALSE
0.009221,0.08737,0.1055,0.9159,voi,NAS_9,Discharge_TPHE_CD8_C12,FALSE
NA,NA,NA,0.9159455621759597,anova,NAS_9,Discharge_TPHE_CD8_C12,NA
5.34,0.09024,59.18,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C14,FALSE
1.088,0.135,8.058,6.661e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C14,FALSE
0.1919,0.192,0.9991,0.3177,MODVaginal,NAS_9,Discharge_TPHE_CD8_C14,FALSE
-0.06125,0.02055,-2.98,0.00288,gaBirth,NAS_9,Discharge_TPHE_CD8_C14,FALSE
-0.007678,0.1196,-0.06418,0.9488,voi,NAS_9,Discharge_TPHE_CD8_C14,FALSE
NA,NA,NA,0.9489044359191617,anova,NAS_9,Discharge_TPHE_CD8_C14,NA
5.337,0.08924,59.81,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C15,FALSE
1.097,0.1351,8.12,4.441e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C15,FALSE
0.2059,0.1827,1.127,0.2598,MODVaginal,NAS_9,Discharge_TPHE_CD8_C15,FALSE
-0.06268,0.01572,-3.986,6.715e-5,gaBirth,NAS_9,Discharge_TPHE_CD8_C15,FALSE
0.08501,0.08432,1.008,0.3134,voi,NAS_9,Discharge_TPHE_CD8_C15,FALSE
NA,NA,NA,0.3189229373523229,anova,NAS_9,Discharge_TPHE_CD8_C15,NA
5.334,0.08807,60.57,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C21,FALSE
1.11,0.1357,8.177,2.22e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C21,FALSE
0.2061,0.1782,1.157,0.2475,MODVaginal,NAS_9,Discharge_TPHE_CD8_C21,FALSE
-0.06517,0.01583,-4.117,3.841e-5,gaBirth,NAS_9,Discharge_TPHE_CD8_C21,FALSE
0.1114,0.09282,1.2,0.2301,voi,NAS_9,Discharge_TPHE_CD8_C21,FALSE
NA,NA,NA,0.23605807735500905,anova,NAS_9,Discharge_TPHE_CD8_C21,NA
5.333,0.08889,60,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C22,FALSE
1.104,0.1354,8.157,4.441e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C22,FALSE
0.182,0.1828,0.9957,0.3194,MODVaginal,NAS_9,Discharge_TPHE_CD8_C22,FALSE
-0.0641,0.0159,-4.03,5.571e-5,gaBirth,NAS_9,Discharge_TPHE_CD8_C22,FALSE
0.08457,0.07421,1.14,0.2544,voi,NAS_9,Discharge_TPHE_CD8_C22,FALSE
NA,NA,NA,0.2654492560100066,anova,NAS_9,Discharge_TPHE_CD8_C22,NA
5.342,0.09011,59.28,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C23,FALSE
1.09,0.1353,8.056,8.882e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C23,FALSE
0.2013,0.1864,1.08,0.28,MODVaginal,NAS_9,Discharge_TPHE_CD8_C23,FALSE
-0.06137,0.01628,-3.769,1.637e-4,gaBirth,NAS_9,Discharge_TPHE_CD8_C23,FALSE
-0.01975,0.08406,-0.2349,0.8143,voi,NAS_9,Discharge_TPHE_CD8_C23,FALSE
NA,NA,NA,0.8167303434359916,anova,NAS_9,Discharge_TPHE_CD8_C23,NA
5.34,0.09052,58.99,0,log_alpha,NAS_9,Discharge_TPHE_CD8_C24,FALSE
1.087,0.1351,8.045,8.882e-16,log_beta,NAS_9,Discharge_TPHE_CD8_C24,FALSE
0.1932,0.1854,1.042,0.2975,MODVaginal,NAS_9,Discharge_TPHE_CD8_C24,FALSE
-0.06273,0.01674,-3.746,1.795e-4,gaBirth,NAS_9,Discharge_TPHE_CD8_C24,FALSE
-0.01239,0.09213,-0.1344,0.8931,voi,NAS_9,Discharge_TPHE_CD8_C24,FALSE
NA,NA,NA,0.8923395581843324,anova,NAS_9,Discharge_TPHE_CD8_C24,NA
5.388,0.1055,51.1,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C1,FALSE
1.024,0.1519,6.74,1.584e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C1,FALSE
0.1117,0.225,0.4964,0.6196,MODVaginal,NAS_9,OneYear_TPHE_CD8_C1,FALSE
-0.05549,0.01845,-3.008,0.002629,gaBirth,NAS_9,OneYear_TPHE_CD8_C1,FALSE
-0.02559,0.1085,-0.2359,0.8135,voi,NAS_9,OneYear_TPHE_CD8_C1,FALSE
NA,NA,NA,0.8127881379449944,anova,NAS_9,OneYear_TPHE_CD8_C1,NA
5.381,0.1062,50.66,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C2,FALSE
1.023,0.1516,6.752,1.456e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C2,FALSE
0.08936,0.2242,0.3985,0.6902,MODVaginal,NAS_9,OneYear_TPHE_CD8_C2,FALSE
-0.05161,0.01974,-2.614,0.008949,gaBirth,NAS_9,OneYear_TPHE_CD8_C2,FALSE
-0.07998,0.1354,-0.5908,0.5547,voi,NAS_9,OneYear_TPHE_CD8_C2,FALSE
NA,NA,NA,0.5556380665819145,anova,NAS_9,OneYear_TPHE_CD8_C2,NA
5.384,0.1081,49.79,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C3,FALSE
1.021,0.1523,6.702,2.062e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C3,FALSE
0.1166,0.2214,0.5268,0.5984,MODVaginal,NAS_9,OneYear_TPHE_CD8_C3,FALSE
-0.05452,0.01921,-2.838,0.004537,gaBirth,NAS_9,OneYear_TPHE_CD8_C3,FALSE
-0.03273,0.1451,-0.2256,0.8215,voi,NAS_9,OneYear_TPHE_CD8_C3,FALSE
NA,NA,NA,0.8207280210869633,anova,NAS_9,OneYear_TPHE_CD8_C3,NA
5.389,0.1055,51.08,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C5,FALSE
1.023,0.152,6.733,1.663e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C5,FALSE
0.1267,0.218,0.5812,0.5611,MODVaginal,NAS_9,OneYear_TPHE_CD8_C5,FALSE
-0.05534,0.02087,-2.652,0.00801,gaBirth,NAS_9,OneYear_TPHE_CD8_C5,FALSE
0.003438,0.1055,0.03258,0.974,voi,NAS_9,OneYear_TPHE_CD8_C5,FALSE
NA,NA,NA,0.9740128787807197,anova,NAS_9,OneYear_TPHE_CD8_C5,NA
5.38,0.1051,51.2,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C6,FALSE
1.04,0.1514,6.871,6.369e-12,log_beta,NAS_9,OneYear_TPHE_CD8_C6,FALSE
0.1209,0.2136,0.5659,0.5714,MODVaginal,NAS_9,OneYear_TPHE_CD8_C6,FALSE
-0.05752,0.01847,-3.115,0.001839,gaBirth,NAS_9,OneYear_TPHE_CD8_C6,FALSE
0.124,0.09966,1.245,0.2132,voi,NAS_9,OneYear_TPHE_CD8_C6,FALSE
NA,NA,NA,0.21119542168488137,anova,NAS_9,OneYear_TPHE_CD8_C6,NA
5.388,0.1056,51.04,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C7,FALSE
1.023,0.152,6.734,1.648e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C7,FALSE
0.1285,0.2147,0.5987,0.5494,MODVaginal,NAS_9,OneYear_TPHE_CD8_C7,FALSE
-0.05611,0.01892,-2.967,0.00301,gaBirth,NAS_9,OneYear_TPHE_CD8_C7,FALSE
-0.01206,0.1041,-0.1159,0.9077,voi,NAS_9,OneYear_TPHE_CD8_C7,FALSE
NA,NA,NA,0.907806225107933,anova,NAS_9,OneYear_TPHE_CD8_C7,NA
5.368,0.1046,51.29,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C8,FALSE
1.041,0.1509,6.896,5.353e-12,log_beta,NAS_9,OneYear_TPHE_CD8_C8,FALSE
0.04203,0.2194,0.1916,0.8481,MODVaginal,NAS_9,OneYear_TPHE_CD8_C8,FALSE
-0.04807,0.01902,-2.527,0.01151,gaBirth,NAS_9,OneYear_TPHE_CD8_C8,FALSE
-0.1847,0.1288,-1.434,0.1515,voi,NAS_9,OneYear_TPHE_CD8_C8,FALSE
NA,NA,NA,0.16419779337713514,anova,NAS_9,OneYear_TPHE_CD8_C8,NA
5.388,0.1052,51.23,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C9,FALSE
1.029,0.1522,6.759,1.393e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C9,FALSE
0.1447,0.2164,0.6687,0.5037,MODVaginal,NAS_9,OneYear_TPHE_CD8_C9,FALSE
-0.05777,0.01887,-3.061,0.002205,gaBirth,NAS_9,OneYear_TPHE_CD8_C9,FALSE
0.05335,0.1009,0.5289,0.5969,voi,NAS_9,OneYear_TPHE_CD8_C9,FALSE
NA,NA,NA,0.6048064286657284,anova,NAS_9,OneYear_TPHE_CD8_C9,NA
5.392,0.1056,51.08,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C10,FALSE
1.027,0.152,6.756,1.42e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C10,FALSE
0.1191,0.2152,0.5535,0.5799,MODVaginal,NAS_9,OneYear_TPHE_CD8_C10,FALSE
-0.05287,0.01972,-2.681,0.007344,gaBirth,NAS_9,OneYear_TPHE_CD8_C10,FALSE
0.03962,0.1042,0.3802,0.7038,voi,NAS_9,OneYear_TPHE_CD8_C10,FALSE
NA,NA,NA,0.7039993582334171,anova,NAS_9,OneYear_TPHE_CD8_C10,NA
5.389,0.1055,51.06,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C11,FALSE
1.023,0.152,6.73,1.696e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C11,FALSE
0.1284,0.2198,0.5841,0.5591,MODVaginal,NAS_9,OneYear_TPHE_CD8_C11,FALSE
-0.05569,0.01871,-2.976,0.002925,gaBirth,NAS_9,OneYear_TPHE_CD8_C11,FALSE
-9.975e-4,0.09996,-0.009979,0.992,voi,NAS_9,OneYear_TPHE_CD8_C11,FALSE
NA,NA,NA,0.9920382804074691,anova,NAS_9,OneYear_TPHE_CD8_C11,NA
5.386,0.10780000000000001,49.96,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C12,FALSE
1.021,0.1524,6.702,2.06e-11,log_beta,NAS_9,OneYear_TPHE_CD8_C12,FALSE
0.1284,0.2152,0.5965,0.5509,MODVaginal,NAS_9,OneYear_TPHE_CD8_C12,FALSE
-0.05571,0.01851,-3.009,0.002619,gaBirth,NAS_9,OneYear_TPHE_CD8_C12,FALSE
-0.01532,0.1149,-0.1333,0.894,voi,NAS_9,OneYear_TPHE_CD8_C12,FALSE
NA,NA,NA,0.8935869901850134,anova,NAS_9,OneYear_TPHE_CD8_C12,NA
5.385,0.1047,51.46,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C13,FALSE
1.033,0.1516,6.812,9.654e-12,log_beta,NAS_9,OneYear_TPHE_CD8_C13,FALSE
0.1193,0.2136,0.5588,0.5763,MODVaginal,NAS_9,OneYear_TPHE_CD8_C13,FALSE
-0.06178,0.01975,-3.128,0.001762,gaBirth,NAS_9,OneYear_TPHE_CD8_C13,FALSE
-0.09657,0.1114,-0.8666,0.3862,voi,NAS_9,OneYear_TPHE_CD8_C13,FALSE
NA,NA,NA,0.38357858937275247,anova,NAS_9,OneYear_TPHE_CD8_C13,NA
5.386,0.1045,51.57,0,log_alpha,NAS_9,OneYear_TPHE_CD8_C14,FALSE
1.046,0.1522,6.872,6.313e-12,log_beta,NAS_9,OneYear_TPHE_CD8_C14,FALSE
0.1353,0.2097,0.6453,0.5187,MODVaginal,NAS_9,OneYear_TPHE_CD8_C14,FALSE
-0.05832,0.01852,-3.149,0.001638,gaBirth,NAS_9,OneYear_TPHE_CD8_C14,FALSE
0.1128,0.0933,1.209,0.2265,voi,NAS_9,OneYear_TPHE_CD8_C14,FALSE
NA,NA,NA,0.23595572887896132,anova,NAS_9,OneYear_TPHE_CD8_C14,NA
