"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"C160WL8M.04",0.999944625392369,7.1050652010594e-08,7.30382798855218e-10,7.93624344450263e-07,4.52893582913987e-47,4.73275548194272e-11,1.4983320806434e-18,3.76413057591006e-25,5.45091246073526e-05,2.28100756899026e-26,5.16255023319937e-47,3.03169557492958e-11,2.02266106931304e-26
"C160WLD7.04",0.99986357228702,4.50570584633394e-07,9.2887572399531e-05,1.34143087957622e-05,1.5281177471508e-23,1.26550319836137e-06,8.53553789344622e-16,1.92202937950487e-19,7.2083898251344e-06,1.14181822007122e-22,1.81161319162411e-21,2.12013681679961e-05,7.54122294288849e-15
"C160WLZH.04",0.992339293163169,0.00163223789711416,1.23820804069552e-07,0.00589784719414619,9.05169898822965e-37,2.77800780331004e-06,1.23403453676518e-12,9.12437233259839e-20,0.000127706615436234,2.83272862587545e-19,6.88480570418832e-36,1.33002926040535e-08,9.38447316813878e-17
"C160WP23.04",1.19926620413718e-09,0.701727367077757,0.00350752687151798,0.0115584066963671,3.6704069392501e-21,0.279934529338129,0.0032254309811499,4.67364223408854e-05,1.73664302184693e-11,6.74591273475696e-13,4.3230307742927e-19,1.25660270723718e-09,1.38828519313157e-10
"C160WP51.04",5.91086320890704e-09,0.300473696237132,3.54803940068627e-06,0.164092342126947,1.6589091614948e-28,0.000111124779350066,0.00317604462842054,2.05815418162263e-09,3.41271955203737e-12,0.53214323457663,7.52922778521629e-27,1.63968928055817e-09,1.07865303974723e-15
"C160WPQ8.04",0.832100526961678,0.000259564812354388,0.00134083159507167,0.00567373438375175,2.01527856725351e-18,6.34642991770336e-08,1.12141758176655e-15,6.20986753684902e-17,0.160625274070522,4.47340413486152e-19,5.15318059981607e-13,4.71178183563071e-09,2.47607916786896e-14
"C160WR4S.04",1.94253492734021e-08,0.0854990973372159,1.64583018870411e-07,0.00304682778599807,1.58705713082801e-23,3.08091385390277e-07,0.911452399107624,9.29142254551514e-07,7.14381185746314e-16,2.54525589776813e-07,4.52050122313479e-17,1.56402510266399e-12,3.05253623438311e-17
"C160WSXT.04",0.99246155774017,2.53968455950276e-09,6.82133604690848e-05,8.93701740305689e-08,1.66039413484935e-21,1.33325878802737e-12,1.56998778511431e-18,2.65157146337732e-21,0.00747013691744658,2.98477197615671e-25,1.87405709402984e-17,7.07229241310639e-11,1.10586637101342e-25
"C160WWSL.04",0.999143601897557,0.000278949971465185,5.53980902659898e-10,0.000533610678484227,1.23467360727779e-46,3.30887645883968e-09,3.17911255750575e-15,1.19099777594485e-24,4.38332883698635e-05,2.77934900641553e-24,9.85486570067875e-46,3.01263383967886e-10,8.60070103279161e-24
"C160WXCD.04",7.33304933795373e-13,3.34479089028198e-10,0.983213675257224,1.22624387943406e-09,0.0141456740791955,4.71366065435413e-12,5.33733029488151e-20,4.26997420992635e-10,0.000453224722621864,4.91924326202469e-17,0.00218742394698168,8.09102878353848e-13,6.94094230892028e-20
"C160XD64.04",2.15743226790462e-13,1.23371148235875e-06,0.00260399703537355,1.5413742319302e-05,7.25241355790517e-17,0.986448215168806,0.00649065102874196,0.00421982521564337,7.2106959529216e-10,0.000125391902906816,4.60947972963644e-17,9.31071249344932e-05,2.1643485066017e-06
"C160XD9R.04",1.22863063227976e-05,2.12446943150825e-10,0.0231831216379885,7.19999067880424e-08,1.97816629707534e-12,1.28075672070641e-12,5.8674046134071e-18,2.00812839442439e-17,0.976804519737764,5.47446152429533e-21,1.01676658260647e-10,6.34834985290798e-13,1.22316213873002e-25
"C160YJ46.04",1.1368198213301e-12,3.30180481219247e-05,0.999855582105194,3.38188211513787e-11,3.18062782653941e-05,1.79077799353619e-16,2.40700228310979e-14,7.97609543250405e-08,7.24827368308525e-08,5.29330603965935e-20,7.94412896557568e-05,9.15557237858109e-14,1.75745322039006e-25
"C160YJSR.04",9.41499128874265e-07,0.878797475427769,5.96409549091657e-06,4.91300195412692e-06,2.04359518053407e-28,7.06220895650315e-16,0.121116035306981,7.46705716199093e-05,7.71507850971669e-14,3.60174776773992e-20,5.9262967107501e-25,9.69781979189331e-11,3.81386423251611e-38
"C160YVX2.04",5.41643383229204e-07,0.999969430884317,5.77677356064526e-09,1.77974990640794e-05,2.21278487106048e-38,1.21357791485054e-19,1.22241105563911e-05,1.19207112751258e-13,2.57610419776731e-15,6.95108001266086e-17,1.30435655219159e-35,8.57835169486639e-11,1.46232906276041e-44
"C160YWLQ.04",1.60590232610666e-07,0.283362196705942,1.49325724513845e-09,0.000193875325298655,4.88861904138736e-36,1.20394552503156e-14,0.716443749512006,1.63630001302527e-08,1.89255203063305e-15,4.71860680092519e-14,8.50457667050544e-32,1.02018211082887e-11,1.30606685445636e-35
"D160T7VN.04",1.17111959102728e-16,0.000394539847614206,3.2287093817612e-06,6.15920405090129e-05,4.1165430539724e-23,4.30641646491927e-06,8.40408491920002e-07,2.08265794569033e-11,2.18568380972555e-14,0.999535492469971,9.17889483589928e-21,7.5222304930786e-15,8.67108262022459e-11
"D160T8MD.04",0.0107119961462335,0.0234348094860187,8.67659590415861e-10,4.22940909530379e-07,2.60962237191443e-46,2.09782227759283e-22,8.45381013633383e-16,1.99383886574633e-24,6.41445547265327e-13,6.90752003578405e-30,4.99634655802963e-47,0.965852770558536,1.225838408003e-51
"D160TK4Q.04",0.00257663386700233,0.993655562481551,7.82765896665457e-09,0.000163435130656969,1.43270431694696e-42,5.52796922509506e-14,0.00360435530546985,2.99612636977009e-10,1.57860230398023e-12,3.12824016158954e-24,8.8482368472447e-40,5.08641407141792e-09,6.58630807245707e-38
"D160WKH7.04",0.00487080546207662,0.492377529083619,0.000171728547963534,0.502570588564294,1.51855214687905e-13,5.85885019830463e-07,4.63176477079936e-09,3.32125104421389e-15,1.88355738900014e-10,9.63110233300638e-07,7.7891869064773e-06,5.33961050701127e-09,3.40390742828444e-16
"D160WKQ8.04",0.999304689522772,0.000213993100952198,4.65658781132956e-10,8.2122999660476e-05,8.56273787967794e-47,4.47838298688128e-13,1.0648593451337e-15,7.04163641070597e-25,0.000399193639611135,1.29386285312765e-25,4.45298165118601e-46,2.70896049461513e-10,1.29170326749532e-32
"D160WLXK.04",0.999308983463077,0.000206453268769999,4.56139369398679e-10,0.000113756015349887,8.37274355862155e-47,2.7542730427754e-12,1.2193394814178e-15,7.17045006736219e-25,0.000370806536537008,2.27216765381221e-25,4.72290608640045e-46,2.57371347635342e-10,8.53557443020123e-31
"D160WS5X.04",5.89802258579282e-16,1.47172345074486e-08,3.57605506349559e-05,5.61194497437377e-06,4.89907841312206e-18,4.40681170702295e-05,0.00109169623298334,0.0189050980731207,7.06518558020994e-14,0.979917750350201,2.36755829716267e-17,1.8872336825438e-13,1.35204294466023e-11
"D160WW01.04",0.929646421044249,0.01678738616657,0.052425037803098,0.000176008673460726,3.13371218844751e-10,1.32024737113764e-15,1.76838971464549e-14,1.74939021196479e-13,0.000950750432057032,2.06633878512897e-19,1.33395341794231e-05,1.05603282084593e-06,2.41913883532558e-27
"D160WW58.04",0.987812603627746,0.000389005590416426,0.000625229616368624,0.00572155818431936,3.03845940332902e-15,9.59763209220977e-06,2.57367225147999e-14,9.92458361498655e-17,0.00544197609357908,5.21496342615874e-20,2.06195466169914e-08,8.62653621773377e-09,9.3668931592245e-12
"D160WWZY.04",3.91326163719308e-05,0.00228677226021503,2.66660751020443e-05,0.993342845594659,2.29259459697113e-34,0.00407595757265406,1.95238295825696e-10,7.41801528937059e-17,3.66488330371185e-08,0.000228588713934681,2.61428755846095e-33,3.22917001340146e-10,7.51256447236858e-14
"D160WYLR.04",0.00166143820612598,0.000760611262768113,2.70021938822978e-06,0.997096758431066,1.12093221282121e-34,0.000189202278185641,2.78032555859278e-09,1.93806924890009e-18,1.56572707527335e-07,0.000289128207475413,2.45821770832701e-33,2.04195687860868e-09,4.11333449202905e-16
"D160X05M.04",9.37100815963926e-07,0.968843515365585,5.67978309385463e-08,1.9566727303112e-05,2.65102454721469e-38,2.01192694943126e-17,0.0311144814545773,4.18209308426039e-08,2.2351354648107e-14,6.42888490589061e-23,2.39328554151087e-37,2.14007329346697e-05,2.34932228717795e-44
"D160XD7Y.04",4.11062070710059e-05,0.142436389722953,4.09819240642707e-07,0.179455466976852,8.05495702870266e-38,3.02504052122081e-08,0.0255624544105973,4.58396826980786e-11,1.70737023018015e-11,3.94768326275161e-07,5.85976999675636e-37,0.652503747781642,7.06807071261852e-29
"D160XDP0.04",1.30853741944976e-17,6.13393062320281e-12,0.000133924904332207,3.63689107493186e-10,1.85950510158353e-12,1.97032734597454e-07,4.85766743588354e-15,4.69839166029841e-13,2.06969945594552e-13,0.999865877121466,1.2051283094336e-13,5.2801785622651e-17,5.68982249217034e-10
"D160YVXZ.04",1.31197676695627e-20,3.49118641221928e-13,4.54282067065579e-06,2.88502943922528e-12,1.12796132997932e-12,9.95292823995425e-09,8.00306982660876e-15,6.7008118660982e-13,1.01967693127622e-15,0.999995447221286,5.72752421071787e-14,1.86364286864783e-19,1.70960868482722e-14
"E160T9DN.04",0.00277850180972449,0.000148287975089993,0.971837052153158,0.0247589903103774,1.88502990727149e-09,0.000369721504912909,8.50822850090471e-13,1.06694989218544e-12,7.22425859382141e-07,7.89557321468233e-17,0.000106559595886114,1.62149194922575e-07,1.8884936444602e-10
"E160TH61.04",5.57543549761549e-06,2.60420944366711e-05,0.599898926864593,0.0034402385240378,2.46118479816048e-10,1.45218226030631e-05,5.14687830611222e-09,0.00018443480985425,5.0300158944949e-07,2.81925408167393e-17,6.61733644994794e-07,0.396429090320642,1.03947864906868e-13
"E160TK2T.04",0.998474692111143,2.73017880578043e-06,0.000218251990646556,2.18613550682631e-07,2.10228511181337e-34,4.39178723621917e-13,1.62447938171137e-16,1.39247395691613e-18,0.00130402639026967,5.67001519503006e-24,2.6521154202688e-35,8.07151446757921e-08,1.04358352767257e-33
"E160WJS7.04",0.999528132059079,2.53319440129651e-08,4.27183740549122e-09,3.79502654047405e-07,5.26830695870165e-45,1.90808554566823e-12,8.92595651612478e-18,1.39662111375238e-25,0.000471458759929279,1.37577343995169e-26,3.76065830437773e-46,7.2647867399416e-11,5.49969383868295e-30
"E160WKF6.04",5.38236098354089e-06,0.999501097180567,2.85302138443243e-05,4.93805540548941e-07,2.04159661235242e-13,4.0579542357541e-13,7.27878122912486e-05,2.12139595189805e-06,2.32093308742862e-12,3.63708616443024e-22,0.00038958652023621,7.0765479665303e-10,2.3334153610993e-27
"E160WLCB.04",0.997122477797765,1.40258898074552e-08,0.000276632053227348,1.70819166316554e-06,2.41446352628006e-32,0.000638936723162142,6.16766628179962e-11,1.43612749075863e-15,0.00196022631302078,3.45621880649147e-22,9.9302123115661e-32,4.83349143464276e-09,1.02346062262857e-13
"E160WPX7.04",4.14587459669975e-11,5.08071582273118e-07,0.000544265227190481,5.2795886529924e-05,5.07961580523328e-21,2.13970303561907e-07,4.33038399099219e-14,4.14865467500578e-14,1.05634430254993e-10,0.999402216671173,3.18347161208845e-21,2.60430220376115e-11,7.44576534127117e-18
"E160WS50.04",5.87945421167887e-10,8.98033540392101e-07,0.00203238328394847,5.45085296633653e-07,4.83454953297089e-22,1.97688659175253e-10,4.08827358796628e-07,9.1053925417232e-05,1.46452528920202e-10,7.23489047505992e-19,2.18272522898826e-22,0.997874709912352,3.48612099476863e-25
"E160WVV1.04",0.0339725763134287,0.965828220124252,8.23187441094708e-05,0.000116808704600316,7.16171509724526e-40,2.01318397409554e-21,6.51014536432879e-15,4.26015584982047e-19,2.98222222427245e-09,3.58657253002575e-23,2.64286668956774e-41,7.31313812660709e-08,6.47543538848822e-46
"E160WXD9.04",9.8076014147411e-06,8.59950274438353e-05,9.04211892751399e-06,0.997566246248297,3.31226040371529e-36,0.00123074521493937,3.16713670104654e-10,3.69614744071424e-17,3.1773884690446e-07,0.00109784563268475,1.25020415059918e-36,1.00730576962967e-10,1.89835525195818e-15
"E160WYJY.04",0.999480621809616,0.000278184147506358,5.49889372424821e-05,0.00011534477816626,2.30825757894709e-22,7.08021114358247e-05,2.5753132147426e-15,6.41941286475876e-18,5.14978015499639e-08,1.49189762860245e-21,4.65941081061759e-17,6.3722948528536e-09,3.45933730952784e-10
"E160WZGS.04",0.332127874502764,0.00166028154555814,6.99714962612189e-08,0.00103294518755853,8.65411877977173e-43,8.30901180983528e-10,1.6315191945873e-14,2.12829355387395e-22,4.11646976546839e-07,4.49142956946545e-24,9.06737181427761e-43,0.665178416314729,7.3908039128413e-28
"E160X0F8.04",0.743137727895124,0.000447139225219041,0.255756996906978,8.59449160167268e-05,1.45610873096567e-10,9.82464945694871e-12,4.30472601300772e-15,1.16217859252442e-13,0.000544139484634937,3.05120145961706e-19,2.79167722401882e-05,1.34644231206034e-07,3.47917989625351e-23
"E160XD04.04",7.40645161060503e-09,0.234824017248823,6.47278761536029e-11,0.000630131228996048,2.78787433261509e-43,2.65300794737508e-15,0.764545843897328,1.4586367503724e-10,1.32249603202889e-16,5.67646657199187e-12,3.48190886953592e-40,2.13046598054058e-12,3.74563427672203e-39
"F160TFJD.04",0.895314570826349,0.00606851325148602,0.0896284258250569,0.00869820623795941,1.06448427648721e-10,2.78506681576049e-06,1.14274103809804e-12,7.56893984753262e-14,6.87486355513975e-05,1.29176007643249e-17,0.000218743872142576,6.17667182660854e-09,3.00254642654706e-13
"F160WKBH.04",8.53107365033329e-05,0.00445253475969842,1.14464692498408e-05,0.992770335356054,1.26609481628958e-28,1.62498343769158e-05,6.71906894953932e-11,2.70419622515175e-17,1.00254763166991e-10,0.00266412220782709,2.3773098239648e-26,4.6864727516738e-10,1.97732143460902e-13
"F160WN20.04",7.61874159138064e-11,0.000363225547414659,0.000119584610431965,0.118232538222578,1.10999137228778e-25,4.03099260976431e-05,0.0969697545356293,3.82116511833331e-05,5.44523912484136e-12,0.784236375212483,7.678912348665e-24,2.12548786643186e-10,1.01173872514368e-19
"F160WP71.04",0.023209417520944,0.0155516564377253,6.26909322676013e-07,0.960920296473079,3.32298344773616e-34,2.13929091319543e-06,1.7741487498391e-09,4.11956332749843e-19,1.31728504266236e-09,0.000315858861823033,8.05267458794895e-32,1.41475941199319e-09,3.15148179132417e-19
"F160WPVF.04",0.998882443429459,6.32110423965976e-06,3.59460540072816e-07,1.76788156888066e-06,1.35387952648411e-39,5.6723419247758e-09,4.68533660909587e-18,7.59748255582759e-22,0.00110910181852489,1.29716631378503e-24,1.38799184686729e-38,6.33325586081183e-10,1.39306227955036e-22
"F160WQZD.04",0.998804013313143,0.000247884859831654,4.98405486305512e-07,6.12696130241089e-07,6.35421628640082e-42,5.6858654850544e-16,1.49080281657969e-17,8.01136722741157e-22,0.000946984184315293,8.05351659018376e-25,1.08125617928495e-42,6.54109295913335e-09,1.5464258156022e-40
"F160WR16.04",2.18290985219483e-19,0.000552767808113698,9.3822686848382e-08,2.38510560212961e-07,2.51018297472748e-25,7.4595606951696e-12,0.991744630024093,0.00767660983709022,6.52940633165596e-17,2.56599899965488e-05,1.76158059457579e-23,3.01531170512366e-16,3.4952608304699e-24
"F160WVT4.04",1.3142601767594e-11,1.21621387842405e-06,5.7430173449006e-05,0.114401531310995,1.29544070829797e-30,4.05622652005067e-06,4.03940875640928e-11,2.46125617055686e-14,5.4575050104103e-08,0.885535711443318,3.72766113913301e-31,3.22785873122304e-12,1.2317303359717e-19
"F160WYD5.04",0.989089890742036,0.000365518411334324,0.0104888560969318,7.48197290796889e-06,3.62036332177833e-12,3.58549854159128e-05,1.37881486837292e-14,6.16456924702856e-15,1.36728233545002e-08,3.65816344881747e-20,1.22099554302632e-05,1.73804368327815e-07,3.55111955433337e-10
"F160WYFB.04",0.682179664185261,0.000671288789453459,0.0137289759200051,0.105185966902738,2.8738191510654e-08,0.138025604220346,1.62771354517768e-06,1.35956959332669e-06,0.0403628548016485,3.89527241389644e-06,4.27243102830962e-08,7.24835633640169e-05,0.0197662075991293
"F160XCXJ.04",1.14931492041123e-08,0.00224790559099304,1.74762389657647e-09,0.00319431008472997,1.52214273051212e-37,3.80279795991652e-09,0.994557759594835,2.95923633031013e-09,4.16106566628333e-15,4.71922120949467e-09,4.18599414695208e-34,7.40925915801762e-12,2.70212439620331e-26
"F160XD57.04",0.000366889402041867,0.7783484449511,1.02609069212335e-08,0.0323249511996601,5.85352270970266e-42,9.66619560254021e-08,0.188959605647609,9.76800389692212e-10,4.2348061959238e-13,5.54134837603778e-19,4.98713905140121e-39,8.99502334851031e-10,4.43634319491005e-25
"F160XDN3.04",2.64332499654698e-16,6.67788887183212e-07,2.99292159156238e-05,1.22056871100345e-07,2.93878051337175e-23,0.0250022515782159,1.68014823428642e-10,7.41556179663675e-12,3.38062735848331e-14,0.974967007552059,6.65027627176851e-27,1.0736623648624e-14,2.16325757096053e-08
"F160YJP9.04",2.6350457506257e-07,0.0162228715822857,3.51792861540731e-05,0.774580638052424,6.42601529090794e-26,7.38111013147796e-05,1.2863629184594e-05,8.95366377092489e-12,4.05110716727499e-11,0.209074372330838,2.28754058595353e-23,4.63758689550431e-10,3.23924290937264e-18
"F160YK18.04",1.8207185204616e-23,5.67121999693776e-11,2.47723637630747e-05,1.67406673506611e-15,1.61176144883121e-19,2.88992375884557e-18,3.25994606629368e-05,0.99994262811886,3.67338951759371e-16,4.01624067214368e-18,2.20646120913949e-20,1.91783009258771e-18,4.83917464972136e-32
"G160TC9W.04",0.897236953728745,0.0116265549604781,0.0560643301277133,0.00017261826207854,2.65554589744185e-20,0.00288237873521109,1.08859248037644e-12,4.74529769034177e-14,0.0320171540273664,1.65937209986197e-16,1.69897427181016e-17,8.80148202778120e-09,1.35578944553583e-09
"G160TKQK.04",8.92069773276927e-05,2.90502803416313e-07,0.984164301743882,7.01494204682948e-08,9.16716030493459e-13,6.80729874321342e-13,7.39325051329075e-16,2.90516191277726e-12,0.0157461298095605,6.1688022218473e-17,5.91485010654219e-12,8.06587975688425e-10,4.1236127759322e-23
"G160TLP0.04",5.76916323049694e-08,1.45260535879979e-09,0.999966157141689,1.24319812541961e-10,1.69438849854652e-07,1.35258138396744e-06,4.03125725675056e-16,4.6927640315084e-09,3.22428785834769e-05,6.7721524579032e-16,1.07398996389618e-08,3.2581852787597e-09,8.56790892172448e-14
"G160WKCD.04",4.97574105209764e-26,3.96832727067848e-18,3.91172283175345e-06,9.13850243693523e-17,3.25570943540803e-13,2.50311032988719e-10,5.63189158948148e-21,1.18290253319189e-12,1.05511249278967e-16,0.999996087987263,1.89795025058274e-19,6.72438871509558e-23,3.80855985114935e-11
"G160WR09.04",0.999995422381346,2.10744198860279e-07,5.13173058511958e-10,1.02853698832344e-06,6.39520818687601e-47,1.00869423725233e-10,2.46509264819411e-18,4.35406693694136e-25,3.3376651825562e-06,1.06675961957082e-26,7.36324296761317e-47,5.82416102115744e-11,8.21592227213477e-26
"G160WSZM.04",0.995654219973953,0.000163578883503957,0.00415082541683402,2.32705632710362e-05,1.04279877789236e-12,1.3452352128319e-08,1.17996764756188e-15,4.35107528092342e-16,2.41916679499553e-06,2.59028261435744e-22,4.09339586408533e-06,1.57914638236825e-06,2.3408016521506e-18
"G160WY81.04",0.643134890155221,3.53043275151634e-07,2.67789590437849e-05,6.19273554790745e-08,1.86870183220054e-32,3.63482268133515e-17,1.31790830328316e-18,1.16434458150125e-20,1.43620914691886e-06,6.74286551714028e-28,2.42836100447353e-32,0.356836479705957,4.79622802624107e-40
"G160WY95.04",0.470400150169234,0.0014692337875264,0.0662520494906939,9.62533581298719e-07,2.64279618740692e-19,3.70882293339378e-17,6.89620667523614e-18,6.28836114554111e-16,0.0681465193578045,2.9940511954561e-23,8.93541275820303e-18,0.393731084661159,1.66616696552213e-35
"G160YJJ8.04",4.19497876336742e-17,2.78797844929323e-12,0.00144681329117474,8.64136954825302e-12,1.35868343334848e-05,1.08771392955227e-09,7.08462846900606e-12,5.86858753985891e-05,1.90351910013984e-16,1.94335686556333e-20,0.998480912892862,5.59264120285423e-17,2.82883371923536e-15
"G160YVYW.04",2.78567874499609e-05,0.0498147886069968,0.000106040683440048,0.721508078742984,2.59619606692038e-26,1.88526320690394e-06,2.71348369239982e-08,1.29973253658941e-15,1.8686025086837e-10,0.228541320964825,4.00573525932846e-24,1.62939825432268e-09,6.5312218870778e-20
"H160T7JW.04",0.968984686855809,0.000234445369277186,1.54572469963843e-05,3.52742536611447e-06,3.52607623858459e-32,2.16499877284653e-19,2.55207120657579e-16,4.70687769817426e-20,0.0307618718974841,8.13754504394727e-26,1.18139795105696e-30,1.1205066718597e-08,2.09269270155675e-42
"H160T8P6.04",0.945326550643805,4.33265173426948e-07,4.73419951738701e-06,5.92530558713029e-05,8.85406844187723e-36,1.3217295388326e-13,5.18698512309461e-16,1.94988573149817e-22,0.0451480700241031,3.24007838646978e-25,1.32456838662753e-36,0.00946095881139723,2.94997132888886e-34
"H160T9PK.04",0.101412057892604,0.137943136531696,0.0368805177585832,0.660545823989266,2.18185928497868e-23,0.0146959475033744,0.0426594008599608,0.00414541362681975,0.00171536997101996,9.89285559919442e-16,1.78555297232544e-20,2.33186587663476e-06,7.99146746900394e-13
"H160TLZK.04",0.0409479048207478,0.958191667516263,0.000772482138562277,2.34840084839231e-05,2.06153547155169e-12,8.5889351019612e-17,9.86149205075292e-14,5.14270001080688e-16,7.69399023093057e-10,9.1942313836072e-24,6.43364052978761e-05,1.24339085393713e-07,9.22766476762097e-33
"H160WLBF.04",0.022004860760251,0.000127053833149035,1.45770395453702e-05,0.00054619757932405,2.95894871076801e-35,2.0847269885326e-09,6.23577453195462e-14,3.70698993417886e-19,0.977307303872607,1.88686601087802e-21,2.77183316342114e-34,4.83033400891734e-09,1.50954154549463e-25
"H160WNWF.04",2.62277908906829e-07,0.0937435380890504,6.0815486899699e-09,0.013202461191331,2.62239746592632e-36,5.23683809828469e-10,0.893052552896215,2.22255537418379e-09,4.9832149743613e-15,1.17669271500361e-06,1.13289618318238e-32,2.49870193280689e-11,1.83916355882341e-28
"H160WP3X.04",1.73720804337564e-07,7.95519540808502e-05,3.11264667797598e-05,0.999279351444605,3.53556620761117e-28,0.00027712634870025,8.39669357088418e-11,2.72521956125319e-16,9.53101920277069e-11,0.000332669803381815,2.24783750448735e-26,6.33331063737104e-11,1.90369923722185e-11
"H160XGNS.04",2.24769220074506e-06,0.999039208205272,2.96300559506216e-06,0.000117299496022473,4.91266545565345e-16,5.23715361385792e-15,0.000837939888327193,8.78739782161334e-08,2.05371580963117e-15,3.3132892739903e-17,2.53828293760222e-07,1.03025027037142e-11,6.71251803708535e-31
"H160YFF2.04",5.39748157456508e-06,0.999974538348991,2.39402764072802e-06,2.35926225139532e-06,1.76538369823914e-17,7.80968742041616e-17,1.52329008196253e-05,7.18036416965852e-08,5.33682737894746e-13,6.88274764298993e-24,5.72046178753741e-09,4.54085501785534e-10,1.11670840289701e-33
"H160YG84.04",5.02329229875493e-11,0.000448219081206992,1.65466044778725e-08,1.43967585663918e-05,5.12542453897929e-36,4.99457893440737e-12,0.999537214554973,1.4533355143219e-07,7.62815183853783e-16,7.6698256801328e-09,9.98118433420329e-34,4.38813576788938e-14,1.34530385775232e-29
"H160YJ53.04",2.83167135976234e-12,0.00012204722556129,0.00226140148700056,6.00743161505143e-12,1.92005893156937e-18,5.13084716210569e-18,0.00430943862277016,0.993307112655786,4.25806044543806e-14,6.91642974256109e-21,1.2276555533286e-16,2.03202327693783e-16,1.22395428515761e-34
"H160YJMH.04",6.50013982000104e-05,0.00162618694501198,0.804578914539616,0.00358850251174999,5.26968775189708e-08,1.76530039315156e-11,5.22069470148516e-09,2.74776765162295e-08,1.16596554944476e-08,3.8240054465384e-18,0.190141226958438,7.05744269109941e-08,4.05114803247063e-25
"H160YWFC.04",1.21878339768058e-13,0.0721901052990506,0.927798213849699,1.84244332601699e-06,1.66151063648559e-18,2.56000147931264e-11,3.8256049929527e-07,1.4690320439897e-07,9.464258732181e-09,9.29945412748874e-06,1.44790002571272e-20,1.12622575159957e-13,3.95045589841038e-25
"J160T7G5.04",0.988629806711284,0.000241944733126986,2.24486767737782e-06,1.50807107798379e-06,1.85027509553768e-41,9.52331469633161e-20,2.16467137415329e-17,7.04252531658944e-22,0.0111130217174691,9.4085651229464e-28,7.03844798349084e-43,1.14738993643074e-05,2.79043493741918e-47
"J160T824.04",7.57338093056406e-08,5.2052558481482e-10,0.999975376096264,3.60908265603533e-11,2.19484373049819e-18,2.5908331915869e-10,3.6706675087318e-18,2.36009013840455e-12,2.45473514530783e-05,4.67337584964459e-15,9.65211172230435e-23,4.09220945687044e-13,6.73618780957109e-18
"J160T8X7.04",0.00116111359554064,3.70888202495976e-05,0.996819310709497,8.8944551448942e-06,2.08771537576453e-07,3.14552737726556e-10,2.17731356156234e-15,1.62360455984776e-12,0.000136458472557608,3.42474765208102e-19,0.00183687780642399,4.7052870517238e-08,2.46088775742474e-22
"J160TBC1.04",0.99920125422833,9.83461689235545e-05,8.69755929746431e-10,0.00013721962472887,8.14623530721868e-47,3.90775053188955e-12,1.12551197441032e-15,9.23547048575276e-25,0.000563178927079273,8.63406740230979e-25,4.63127843352089e-46,1.7727308791156e-10,1.87035387442286e-30
"J160TFM5.04",0.894424103140357,6.92186617245971e-05,2.7998264692362e-05,0.0987302549363853,8.01889406127721e-34,0.00017406813310336,3.76881623426001e-13,1.89511767768876e-20,0.00657435437582032,4.04969754746181e-18,6.9065605514978e-33,2.48753182923379e-09,8.76381313428444e-15
"J160TKPJ.04",0.999982215430688,1.55023573514267e-06,7.61749741476576e-08,1.4135172755305e-05,6.69020762907675e-42,2.01472747528802e-07,3.55107188625391e-17,2.099820518548e-22,1.82102564508044e-06,2.68993909244151e-24,2.18673105846129e-41,4.87454999129241e-10,3.0015601410831e-19
"J160WJRB.04",0.99787679943748,1.26663159464769e-09,2.62950151732083e-08,1.68794532079431e-07,2.25660337945116e-42,2.23014029848274e-10,8.32144714744473e-19,1.11658528150901e-25,0.00212300396556429,1.14702175742704e-26,9.31110036549424e-43,1.7763290360553e-11,1.64088345197583e-24
"J160WK9L.04",0.211474449934997,1.32299657002384e-05,0.000777840943705582,0.00488110767321256,2.24534891609041e-25,6.33603010505207e-07,1.93756701886915e-16,2.19840928106751e-17,0.782852734040333,3.36424960290981e-19,7.13695322311859e-24,3.83902553465691e-09,1.51931687117297e-14
"J160WKD9.04",5.66486647246291e-23,5.34366803881181e-09,7.1480852653875e-06,1.0178727813308e-11,1.21470619510769e-11,9.64873078486233e-07,0.000390442662190992,0.999601409071475,3.49140130421406e-20,7.98017487672862e-12,3.18715598275437e-09,2.44560985546441e-21,2.6746860363453e-08
"J160WKK3.04",0.999994950566759,2.55860084926634e-06,5.74242215460449e-10,2.16658466385031e-06,5.33899028601703e-47,3.68187872952061e-10,1.8295745551101e-17,6.29275399698524e-25,3.23233331527054e-07,8.18238860599055e-26,2.29384322391404e-46,7.19666138258579e-11,1.31685872322673e-24
"J160WKPC.04",2.98144843002831e-10,0.0092095663843523,1.35961985554715e-05,0.496981911335582,5.61490755744208e-28,0.000933892961501385,4.28401310868983e-08,7.41618979791446e-15,3.05710280649663e-12,0.492860989732306,1.03821784845463e-26,2.4635541068267e-10,7.79150355628602e-15
"J160WLKN.04",0.000982583385591385,0.0777968439486165,4.43638475154369e-08,0.280846767812146,1.03889039386617e-37,2.99346396107298e-05,0.640343737581632,1.16283362271634e-09,7.84059974064898e-11,8.62696093375442e-08,1.68204844441986e-34,7.57707320346728e-10,8.04447718960577e-19
"J160WMX3.04",0.998869989135872,1.31188277456647e-05,1.01999038088975e-09,8.39155357266699e-05,1.68618373619538e-46,8.46837668826723e-13,2.39734562515343e-16,1.01724776008052e-24,0.00103297526794799,1.46804044814412e-25,2.67174348975734e-46,2.11870024917091e-10,4.80174418224529e-32
