"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"E160XPZP.03",6.87443884027495e-47,7.43576111883255e-25,0.999997751820289,2.00078830920074e-62,1.35893329875972e-14,1.891465616345e-06,1.3265320544817e-08,3.1551191365391e-08,5.13987296149457e-16,2.90448294608022e-07,8.94645805929716e-17,2.14492744233293e-08,4.71292940853149e-34
"E160Y96J.03",3.50743932633716e-80,7.07524450897243e-51,5.03331573736289e-16,7.75352900015304e-91,7.66545737022292e-15,9.53786668631684e-15,0.000568979105296523,5.57644331664898e-32,4.02958213826328e-38,2.55175194742371e-36,0.999431020894674,1.13308494306219e-14,1.1999593797822e-37
"E160Y9Q5.03",9.78861454118186e-22,1.02912793921617e-08,1.21648589084407e-07,1.38956786690994e-37,0.989957640228444,2.11264900840366e-10,1.63988131626593e-09,5.24986770628574e-12,3.0636081676709e-08,0.01004219533423,4.97971656644282e-12,6.24996851596717e-17,6.04579352561048e-24
"E160YKSZ.03",8.03457400973634e-64,1.48544291744949e-39,1.79506992718337e-07,7.0535002417219e-67,5.41964540035428e-10,0.290522445486355,0.350722366645357,2.50970677713215e-13,1.24952020562121e-16,9.19156800399183e-29,0.0420007907331706,0.316754217085909,2.10942907411284e-36
"F160T8MV.03",3.20407775305838e-35,7.51907014268538e-21,2.16083115516679e-10,7.27930727939191e-47,7.92231195996946e-26,3.15767132771138e-14,4.4963016995803e-38,0.999996493605507,2.60889943841649e-11,3.50615228913955e-06,2.04908997690052e-41,4.1159317109457e-26,1.46401883915124e-45
"F160TVLH.03",0.998518322072131,0.000293870570405588,4.10272038392986e-28,0.00118686177612645,2.89690298714955e-20,3.61021045559398e-27,3.83629882333641e-52,3.44092365736638e-18,9.45581336617396e-07,1.82166296755583e-16,5.19708053871422e-43,3.72433504646186e-50,3.18542877204032e-54
"F160W81P.03",0.998542712344354,0.00145539499968601,2.33644518453254e-27,5.98041159621673e-08,6.31456035925253e-17,2.91398109680081e-25,4.85352984766675e-47,1.83945591995266e-15,1.83285182996105e-06,1.17825652917394e-14,3.53604990725831e-35,2.82034154886512e-47,3.49347844234972e-50
"F160WJZ3.03",0.660231204586503,0.339004924988233,1.72176631833122e-19,0.000754050346636095,1.26163189403128e-10,2.65943712369794e-22,3.03848396756922e-34,1.17207300484194e-16,9.81991474751324e-06,3.77167036985017e-11,9.76629202055796e-25,9.89184998312172e-40,1.17031406453684e-43
"F160WP5H.03",4.25320930076197e-50,2.92404407053449e-37,4.06540622997985e-14,5.30166077757134e-57,4.60980957222441e-27,0.999080329793916,2.05752258940971e-31,0.000919669801953777,4.04088831224551e-10,1.26623616325884e-27,8.11318863804811e-35,3.37531027470927e-16,5.16380521592172e-50
"F160XLT7.03",3.30115019967691e-25,6.12541264712056e-10,2.4734655427492e-06,1.44642272434264e-44,8.04155221930806e-11,9.9187959541145e-12,5.22997111610322e-27,7.92846379676952e-05,1.00266589815711e-07,0.999918140927024,1.65130937963875e-27,1.77129863260229e-27,5.77001812941121e-29
"F160XLYZ.03",1.58841658610293e-06,0.98603556239017,2.13973711233033e-16,1.11173429539345e-20,1.02978770424383e-13,1.39309663377105e-19,1.18114040008354e-40,1.5546639025005e-09,0.0137920679762597,0.000170779662216829,5.09703147575459e-34,1.39046172269188e-36,4.0538114009231e-47
"F160XLZW.03",5.00645577040311e-20,8.74378738768189e-14,1.38272919770259e-13,4.59655623475046e-31,1.78088205187176e-21,9.36395035464267e-14,4.44188117556792e-41,0.999996866131074,2.68814935436782e-06,4.45719252251774e-07,2.27201968789465e-37,8.21574031938967e-33,4.65250813988582e-44
"F160XM0S.03",7.70131885449953e-68,5.43050114612171e-43,1.085145297133e-10,2.8001061984995e-77,7.88055978479792e-10,0.999997146371688,2.81443206303341e-06,3.64505557645644e-19,2.88550575301056e-20,1.01007357211972e-26,9.92914040874766e-09,2.83705383540893e-08,1.26649683844958e-32
"F160XM40.03",3.92388698689094e-51,1.67703827494751e-32,1.08373646503182e-09,1.61523125151414e-67,1.79525136489142e-06,1.54990074943437e-07,0.00645386209416224,7.73800451735049e-24,6.25305105475148e-22,2.70861244102017e-21,0.993544186580661,3.16552167629156e-16,1.08393342809367e-39
"F160XPSR.03",2.84952017208667e-58,9.44557901664987e-40,2.16612698536255e-13,1.39300038403271e-69,4.48896520799541e-08,2.3834965626427e-12,1.680177475607e-06,8.65508210394855e-28,7.83036535472156e-28,3.21039738014229e-27,0.999998274929443,2.4247818108721e-21,8.29308736728798e-13
"F160YB12.03",9.76453411350896e-43,1.02584160399036e-24,3.48999695445105e-12,2.93234991663864e-51,0.106767230900241,5.45948237432548e-09,1.63802166209552e-07,1.38724324287136e-21,5.14976753147248e-15,2.75409584947962e-18,0.893232599834616,9.11910025944393e-21,8.46926720769489e-21
"F160YJT6.03",2.80746847218306e-81,2.08078989899708e-51,2.13101053492095e-10,9.61592795814005e-97,1.36401386926955e-18,1.05792176423962e-07,0.999629816384692,2.98159916851735e-23,1.9520421452495e-34,1.48206791274646e-33,2.11741374904445e-08,0.000370056435893366,9.29785735548307e-39
"F160YS08.03",4.8669630334457e-43,1.43534594821564e-23,0.968182850897832,2.71967674513411e-56,6.45213952654376e-06,2.48781183122471e-06,0.0274043302821937,3.02068603264232e-10,4.45174986305585e-15,7.95906526324772e-09,0.0044038705469721,6.05060737716874e-11,8.97715062285703e-27
"G160TQ01.03",2.75734730671904e-22,2.75641105760912e-07,1.82750135194958e-07,2.83794476538644e-41,0.00569588753130006,2.36472550374902e-12,3.81627301167056e-17,1.0702226876302e-10,2.12648464534798e-08,0.994303632703222,3.70624665917965e-15,3.49119830795217e-27,2.1669365321492e-18
"G160TWKV.03",1.56400415310009e-12,0.000204564728994361,4.32516484860964e-13,1.39188978073816e-19,7.5206585276148e-09,3.85159211682715e-12,5.92059901276285e-34,5.6209871855739e-08,0.999794337682448,1.03385210365346e-06,5.01438896579995e-25,7.10730360212644e-33,7.58017700099637e-14
"G160WFP4.03",0.998857616930591,1.76965587637735e-05,2.83695429457609e-30,0.00112468429736019,4.82602079572549e-23,8.82658696538336e-28,9.43999233098253e-53,9.43591905742931e-19,2.21328538877844e-09,3.18100174228125e-19,1.4601103172164e-41,8.27472163362382e-51,2.37185447751739e-58
"G160WFX6.03",1.81971319696719e-08,0.000703557517199313,7.05836556665596e-13,7.16652259589423e-22,4.94319638461887e-13,4.72189622891404e-09,4.72128101676739e-37,0.0240608070406808,0.975234880126205,7.32395685974543e-07,3.98257639760193e-32,4.18818937450463e-29,3.02782220369349e-42
"G160WP6D.03",8.57120925308163e-91,1.2871534474455e-63,2.25477737441365e-13,6.3168803361204e-106,4.78988772336751e-32,7.90083756868299e-06,2.4785199138328e-12,1.00979864725295e-19,9.57242822541171e-38,7.32360927467776e-38,6.66327092144033e-26,0.999992099159727,2.29540041205689e-48
"G160WWZH.03",3.22786619558126e-07,0.0058443906043728,1.90851400358613e-13,6.12996054432402e-16,0.94245922426739,7.44430833111152e-12,2.38955756299627e-22,1.05341837014436e-11,0.0516959836789396,7.86441960035582e-08,3.11888171780191e-13,2.85251703305545e-30,4.11472004351754e-19
"G160X0NF.03",8.5788643726153e-55,5.80150962977446e-29,0.947603625815081,3.32953629397374e-70,6.21474453637151e-13,0.052394621006193,7.59204172444689e-15,1.75082685921587e-06,4.15057231387356e-12,1.2533063244729e-11,3.22893086190399e-19,2.33455416863955e-09,3.39539838456631e-31
"G160X0QM.03",3.64372523303989e-58,4.50066520419282e-30,0.965076808537177,7.94131366928721e-70,1.11686943548385e-11,0.00608741875802506,0.000330439325914217,1.7527796897504e-11,1.55039887405681e-18,2.20455045208062e-11,1.03548263925378e-12,0.0285053333271059,1.13860259871719e-27
"G160XHL7.03",0.425124049974586,0.00403294090051513,1.926026089869e-24,0.570842946122416,2.57848308883295e-15,2.58666642451836e-23,1.70764245693777e-43,1.56610458360317e-16,6.30024735459479e-08,7.29954858186502e-15,1.09887798689471e-33,1.45236742292631e-44,1.56570602134298e-49
"G160XPKT.03",0.989912248261809,0.000187450090538345,3.72199371207879e-25,0.00989947968567454,1.46684903448994e-19,9.61260840941101e-26,3.77065914508185e-48,1.02405631630875e-15,8.21961976715332e-07,2.40227717664629e-16,7.30377544090441e-39,7.35764162284491e-47,3.09589209788001e-52
"G160XPRV.03",2.89931592332543e-57,8.42111922254454e-31,0.821578353463954,5.46629126848958e-73,1.60302251226779e-05,0.169719537810757,0.00734769176267386,4.80460406704772e-07,5.46016914718358e-13,5.85839345736215e-11,7.86631543121211e-09,0.0013378983516408,3.69272539200149e-22
"G160Y0HT.03",5.37056030189674e-89,8.86449654185349e-60,4.46702714054203e-15,9.80548827276147e-98,4.79762143458872e-21,1.83734540589849e-12,0.999975119913527,3.03704947023013e-28,9.0879776166264e-39,1.14186239715711e-34,2.48800638068588e-05,2.08244837973577e-11,5.07259862205061e-41
"G160Y33J.03",1.56666739436917e-15,6.87083416890928e-05,5.5434350938229e-09,3.23598400311914e-35,0.985757903375821,3.02793738332993e-12,8.96237494602702e-18,4.85618085805825e-10,4.31682358213087e-06,0.014169065425762,1.06304978544593e-12,1.25206847076285e-28,3.77068471160255e-24
"G160Y9Z6.03",1.43354559120697e-42,1.0878142267993e-22,1.97894271978558e-05,5.90220708627167e-59,8.49636751609269e-13,0.999653387847232,5.62501545805078e-20,0.00031200621623657,6.41311482498665e-09,1.48037362202064e-05,2.11254069368047e-26,6.35914937499442e-09,1.41365170813474e-31
"G160YJHT.03",2.93435602513853e-29,6.94142091177774e-14,0.00709336910744399,3.62994140136974e-44,0.186546775684014,1.0828331225753e-07,3.47021674162883e-07,7.90872203725076e-10,4.54989064614764e-11,4.16944391263991e-06,0.806355229623203,4.77934345845936e-19,6.01314931274161e-25
"G160YKJB.03",7.45021262578949e-32,3.06992205432463e-12,7.07635594367423e-09,1.90278061566944e-46,0.999815528809947,1.77273299744907e-11,1.52752783348198e-07,3.58537391574598e-16,1.26124813921847e-12,0.000184065069257253,2.46269597867572e-07,2.71863770566338e-16,1.01911316666823e-22
"G160YQTL.03",1.01853159404085e-63,2.10807292734738e-43,3.79845545164879e-18,2.04197258386245e-66,6.70777704605512e-15,1.03204294781023e-17,2.12739919049469e-05,2.77824683374881e-31,2.03723548178508e-32,1.19602147792961e-32,0.999978726008088,6.24171816160832e-19,8.58457092079081e-44
"H160T7GM.03",0.999394859070386,0.000605001079857166,2.48264147557494e-32,1.39216135858274e-07,5.84605646047427e-24,7.51864136846393e-31,1.07274575174706e-56,2.06523899332321e-21,6.33620822460922e-10,2.93376948540098e-18,7.88728286850356e-46,8.77835650999004e-56,6.44200269849383e-62
"H160TNLJ.03",1.34264060531394e-40,4.72984573989582e-22,0.98523000711847,9.16905702262982e-59,1.34386479433845e-16,1.94714102859055e-10,4.83822935156001e-18,0.0117177843789456,9.65267855226656e-16,0.00305220830786953,5.24684990894029e-27,3.72139254517208e-20,1.04316277380594e-36
"H160TVCT.03",0.999604880213245,0.000394944238269012,1.472546806703e-32,4.15424161380331e-08,2.4126088094576e-23,1.03604762298315e-27,2.36718600787942e-57,3.63428002265761e-18,1.34006070153311e-07,1.03977046295899e-16,8.75166186958223e-47,8.01877773442543e-54,4.12845100428731e-55
"H160W37B.03",5.32168730458296e-61,8.65080184079403e-41,4.85177038176148e-09,1.01749127879729e-71,7.67292960687064e-27,0.999239290419904,8.96308383048049e-23,0.000189498933244069,1.49921121154692e-15,1.32740942202609e-23,4.58573161293132e-33,0.000571205795080519,2.93044198798226e-44
"H160WGRP.03",0.951906584261812,0.046968578528171,3.56339191977322e-24,6.51757683861545e-09,2.66425050032324e-16,7.93938426565416e-23,5.52913594709911e-47,4.57008520981856e-12,0.00112483067173793,1.61322697933372e-11,4.11565459097028e-37,1.83637625462751e-45,1.14845416139929e-47
"H160WJRS.03",0.952537279283873,0.0474590044568112,1.89070438258695e-24,3.66169428283409e-06,4.6336368121332e-17,4.17518064510022e-25,9.44032275326635e-44,5.49744854881013e-20,5.45649211055196e-08,1.12170620354832e-13,1.9992367408202e-35,1.15778991408151e-48,3.67096094594782e-53
"H160WMXK.03",0.954498400776786,9.81631823620968e-08,8.73932977029518e-36,0.0455014990196135,7.90070843367193e-27,1.05437339094552e-30,9.07192441486077e-61,2.19647139217828e-19,2.04041773601183e-09,8.1171731319773e-24,1.63691875608356e-47,1.81949017135666e-55,2.07193771310946e-63
"H160WPPT.03",0.00801032448801819,0.991989529682058,8.52905847120757e-19,7.78812136121425e-13,1.3814367170382e-10,2.44739781150812e-21,7.81532800692717e-34,3.97145632142203e-18,1.25281475899039e-07,2.04095251810377e-08,6.45809961639744e-26,1.81514262197045e-42,7.08028687158534e-45
"H160WWQB.03",3.09893777148939e-33,9.15923850599414e-18,0.0202964179814821,4.27792449304828e-50,0.0109432626208703,0.968693817536873,8.99374162023886e-08,3.08339469761913e-08,6.63105844305038e-05,7.04978929949391e-08,7.08717439142037e-12,3.92924607147287e-16,1.56331368658579e-29
"H160WWV0.03",0.0919069958852706,0.00917698577485671,1.77632721576262e-05,0.893257474548295,2.56745637346019e-05,1.21415503671281e-05,3.66694886354138e-08,0.000502480263015895,0.0050040697540661,9.49689648180165e-05,1.37578870936079e-06,2.81273243064635e-08,4.83789608956749e-09
"H160XM5T.03",4.28978152743512e-38,1.47856708454144e-19,0.000426229262649653,5.18871054869586e-60,2.43875199807207e-13,7.59136995694265e-07,1.42003288346668e-20,0.0369005525259369,5.3134047152138e-09,0.962672453760759,1.74302123884844e-29,9.69809364569016e-15,9.50752240633089e-32
"H160XZ04.03",3.89793077420258e-08,0.999874302373767,2.79066384830011e-14,2.65833209389573e-25,1.19884784103011e-06,7.3154705143236e-21,2.29406253367691e-26,2.11781980272222e-17,2.3545309869521e-07,0.000124224345957373,4.49223953781002e-20,2.31729168733771e-39,1.45676137067927e-35
"H160Y45S.03",2.30654354248404e-56,4.51092593033852e-33,0.011163737592989,4.59084828740821e-76,5.78158361495725e-11,0.970906976150542,0.015791613756504,3.83229852286668e-11,8.53725161154881e-20,9.61999566985063e-15,4.71413115459899e-08,0.00213762526250478,3.51127287259772e-28
"H160YB9X.03",4.31104355290652e-21,7.38237231463149e-09,2.26551148648872e-11,2.9914508273367e-26,0.0615582875751968,3.9187736423165e-16,9.99178103838695e-11,6.72768641416882e-18,2.16092778325912e-13,3.48749215496765e-10,0.938441704570892,5.9290497310249e-27,3.78559749831866e-28
"H160YKK9.03",1.04426789941329e-21,5.78537124334422e-07,4.13212993497133e-07,3.20813701169638e-38,0.944025059098732,6.9650780234992e-12,1.60739693645251e-13,3.16730025709173e-12,1.03900335168045e-05,0.0559635591068263,5.14187811215305e-13,2.32282362324684e-22,1.32552681209514e-19
"J160TLY6.03",3.24522062734713e-11,0.00949331985390975,1.3934727922659e-10,2.9235300746323e-22,0.925067489425712,6.90749637723733e-08,1.07887796773052e-18,5.70787442356464e-13,0.0654389213648953,2.00108143436182e-07,5.46433282813956e-15,2.70049401015792e-25,6.26228551942617e-29
"J160TNNW.03",4.42634520618259e-45,7.21583700558285e-28,0.991806230478237,9.87680980345957e-61,7.43177334477472e-15,4.41104142460209e-05,4.43550764835155e-14,0.00814965751994572,2.15326189601706e-13,1.58485592904418e-09,3.16654163035011e-22,2.44824463062634e-12,1.51383325941548e-34
"J160TVGJ.03",1.88558327865102e-05,2.21946932692439e-13,2.21723070946773e-40,0.999981144166938,5.4196713142985e-31,1.05090779133243e-35,5.58982856277537e-65,7.17651378951174e-25,5.39170552495157e-14,2.9544537580274e-30,3.44049566902776e-49,2.25687326593911e-59,3.42357758301286e-67
"J160VL33.03",0.0448784585093566,1.12784080433853e-05,6.09337836042162e-31,0.955110166613211,1.57260216087942e-25,6.50672278551864e-29,6.24928629220236e-57,6.41222242240245e-17,9.64693889656639e-08,9.66282362450944e-19,2.26049866322732e-45,4.1485091208234e-52,2.42980941545934e-61
"J160W2V8.03",0.999940685027489,3.00703119520318e-05,2.06958676992853e-30,2.92124374869516e-05,9.38714185033261e-20,6.92782527770816e-27,2.69729693345558e-51,4.79774869817681e-18,3.22230718633815e-08,3.73861287454698e-18,2.13157025856942e-37,2.02405306978479e-49,1.5549534779966e-54
"J160WKQQ.03",0.26534900910673,4.41166903883534e-09,4.41074492699815e-37,0.734650986438552,1.25039658645476e-28,9.1239977208858e-33,4.97328389911391e-62,2.7452388177934e-21,4.30492298145875e-11,5.43602766392902e-26,8.32921448416372e-48,1.18056066800265e-57,8.94616379823705e-67
"J160WP3G.03",1.01075711976745e-60,4.12315045020735e-39,0.0364524899881094,5.96456572813795e-78,4.44835555678529e-13,0.662721747280428,0.190773969170848,1.74105128215253e-10,8.79887831047836e-23,4.74501145380544e-19,3.35857552977228e-05,0.110018207630767,3.21032883627136e-34
"J160WVVH.03",0.141113857317086,1.16620996898395e-07,1.53297758707324e-33,0.858885965543175,8.4028161726919e-25,2.06297713030431e-29,7.0210003555033e-58,3.30976109938548e-18,6.05187412411482e-08,1.78739643255233e-22,5.55591396760464e-45,5.27172948225571e-53,7.75745863167045e-59
"J160WW5Q.03",5.35810214352715e-26,2.50080652054372e-11,2.21917075437922e-05,2.11748132624209e-43,1.63186478745851e-11,6.36250470806878e-13,2.40408506767267e-23,1.32824631729219e-06,8.80311528318026e-10,0.999976479123865,7.52055692693708e-26,2.04765697968656e-26,2.52045811964095e-33
"J160X3PL.03",1.99066165247468e-72,1.50238583711614e-45,3.57108286769126e-15,2.46697542028475e-82,1.74038967110321e-11,1.22042435315765e-11,0.872074647900928,3.05276888807749e-29,1.39726812181678e-31,1.16433358301128e-27,0.127925351401002,6.68457534115753e-10,2.14177094867155e-36
"J160XM9W.03",3.75790553086222e-29,5.85264210489462e-12,7.67563093301556e-06,4.69492921679609e-38,0.989622408343453,0.0102475217328045,4.39175628021151e-12,4.44677092127046e-13,0.000122389628408953,4.60109003336174e-09,5.26216878043925e-11,9.13576222415995e-23,5.43134596260526e-30
"J160XP6C.03",4.61602875969262e-17,2.50885807565581e-12,3.32801299766594e-14,5.40812465662406e-34,3.20104334223438e-24,4.41934329367551e-15,4.44485411405157e-44,0.999999542706202,1.63191533641122e-07,2.94099717288548e-07,8.11717434903404e-43,4.0399714085041e-34,1.3365205229453e-43
"J160XQ2P.03",9.38435031752838e-53,4.90035155720448e-29,1.56640522654709e-05,6.20893247535024e-56,3.11542920923094e-08,8.84098818185774e-06,7.21511292929614e-08,2.20529155358714e-14,1.72974651171603e-19,8.2506023309523e-18,0.999975391654107,2.77397233098423e-15,1.78923979267786e-23
"J160Y4WJ.03",4.25266327370198e-50,2.22535103252857e-27,0.999999798614371,7.59909804539307e-70,5.71109241065314e-12,5.90475742780537e-08,7.26145949280809e-08,4.3470892682307e-08,4.1879717735401e-21,2.61587481311891e-08,8.80050459977379e-11,1.02889747417745e-13,4.4001654133923e-27
"J160YTDQ.03",1.23292939228702e-87,2.52072899658209e-58,1.89404466946356e-11,8.17562183156312e-96,2.52653658167482e-22,0.000120423783740957,0.000335410702297723,5.24410265628677e-20,5.9479320044549e-32,1.71598641911123e-38,3.63121173819712e-08,0.999544129182903,3.82787942153025e-36
"J160YV3S.03",7.80213588861482e-37,1.86101835902504e-19,0.992734166006615,4.61499489052937e-60,7.2134021182211e-13,1.18833039844516e-09,1.9965871221872e-18,0.00568207755283725,8.54045831337787e-13,0.00158375525064221,1.71516704727469e-22,2.80947020371588e-18,2.03687402113145e-27
"J160YWC3.03",2.04291631631874e-112,3.89166939025969e-77,1.00832936976763e-23,5.08183366473053e-120,8.66389873992771e-32,1.34826788727312e-17,0.999983324300045,2.17244912034055e-40,6.06168325470559e-51,5.56939035480337e-51,2.2698072661538e-14,1.66756999324229e-05,2.29964293004304e-55
"J160ZZVZ.03",6.20429024724933e-41,1.71080023792034e-23,0.929108603105493,8.04491829887049e-58,5.49895996645845e-12,0.0708798359426434,6.69769340527722e-11,1.15558638164596e-05,3.27043670296174e-09,1.12646236269025e-10,6.29446164725052e-18,1.63248843366143e-09,1.32590808072781e-36
"J16101Q6.03",2.34915362446748e-11,0.00104736073810773,1.10847479378641e-11,7.18330893016077e-23,2.45477994753501e-11,6.6142585022006e-14,5.41517658810124e-34,0.000270741016851045,0.984584688290253,0.0140972098955974,1.50511994357991e-29,9.29390035382611e-33,2.42510528108319e-37
"K160TNMF.03",9.94897507227407e-34,4.63062220790263e-19,0.109810065397597,1.22051381425667e-50,5.51861633601754e-14,1.81248069121499e-08,7.71135544232692e-20,0.888886666774123,3.0515035358863e-11,0.00130324967290234,8.5744465721349e-26,2.28385916736162e-19,9.2016579391765e-34
"K160W38G.03",8.64989257861145e-83,3.63731994533217e-52,0.00276597321091945,5.01531789644282e-102,5.59194568608682e-25,0.975357477880082,3.95812392860714e-08,2.21626513890029e-09,1.42540235544432e-28,1.88978529032437e-24,3.85364752014844e-21,0.0218765071114939,1.81526049436829e-35
"K160W39C.03",1.95345440472228e-72,3.37632448192018e-48,2.28262436412194e-06,2.097096680489e-86,2.21045191017052e-22,0.999997654027361,5.89333567572386e-12,1.70753818035848e-08,6.08318275686529e-20,1.70919613913723e-24,1.16905399163727e-26,4.62670000872885e-08,1.49805630509201e-38
"K160WCHJ.03",0.998161701154824,0.00172103626227404,1.51141132571788e-26,0.000113812613488808,2.55947882844079e-19,4.32599644938066e-25,3.65875544808508e-50,2.00661477556607e-15,3.4499694108698e-06,3.69761708474474e-16,5.19324422773617e-40,5.65268059154783e-45,5.20363736585028e-53
"K160WCNY.03",1.41580902491375e-05,3.55356993354462e-13,3.06681580897502e-38,0.999985841909345,3.15152842131718e-30,5.9191079631121e-34,5.54312038754225e-60,2.52299120486667e-24,5.03300579229995e-14,1.40808916754083e-29,4.12350030925087e-46,2.76550741100801e-55,3.47733950784197e-63
"K160WPQQ.03",0.999726563434808,2.20049554136296e-06,1.76570577536414e-33,0.000271233633008292,1.67968423780011e-24,6.63265640148978e-30,2.53301377024402e-57,1.26789255473296e-19,2.43664267539375e-09,9.51908325492134e-22,1.65345257231183e-44,4.99802453558459e-54,1.17758981423004e-62
"K160WSKJ.03",0.00721178554470332,2.57032343771341e-11,6.59330190399306e-39,0.992788214426623,7.30503849044714e-31,2.84807572840145e-34,3.81237298513283e-64,8.04370065050319e-23,2.97034879168872e-12,2.48286724502817e-28,1.63365977271078e-49,6.93896122143358e-58,3.69070875569196e-67
"K160WW0H.03",0.000104120394482662,0.999760535466257,2.08598999694246e-13,1.37994945744462e-13,1.00468134490562e-07,1.37937390367973e-18,2.21824322263011e-28,7.3864604332539e-12,0.000131984211874405,3.25945151864753e-06,7.40612352014053e-23,1.99239348304209e-35,8.15602398245378e-38
"K160XM4X.03",2.00810805625881e-45,1.60935172213171e-22,0.0194635506619211,8.74052810050216e-55,0.00530400331445535,0.865629558630065,0.0917258161125509,3.41840215055643e-10,3.606553630793e-10,7.95570868751315e-10,0.0178770694574008,3.25540687177138e-10,4.19604579703767e-27
"K160XZ1Y.03",3.27376012585188e-94,1.06960414708336e-60,1.83629431154271e-11,6.0799627833597e-116,1.28103425190459e-25,3.13492815468007e-15,0.999999894151936,9.93262787389933e-27,2.16701360665925e-47,2.94815176628237e-27,1.12411051425411e-10,1.0571728726068e-07,4.15132323221281e-37
"K160Y921.03",1.7178502216606e-24,1.5339452072656e-09,0.492689339285995,3.24689509502886e-40,0.000552143625453058,0.24544451609691,4.52353192826995e-14,0.0155890359841855,0.245718890175422,6.07329804081623e-06,2.62276536946835e-16,2.37277283434254e-15,2.70421973435542e-29
"K160Y9LK.03",8.70832835722037e-40,1.1241300714731e-23,0.998461954733174,8.77473796081176e-51,0.000189781798532559,0.00122844352799164,0.000115946260935586,6.2755112211636e-08,1.23904027881532e-11,2.43494880004329e-10,3.80997449117101e-06,2.56444879213952e-12,6.91312677430191e-10
"K160YB76.03",3.9165148144929e-37,8.58477716782109e-20,2.04272262452623e-15,1.57609077737996e-54,6.02602708219602e-07,4.53746766474091e-15,6.02092521795221e-22,9.27395877330674e-17,4.27072340384931e-15,2.13139849807769e-11,2.50207784290586e-18,7.17663941742256e-32,0.999999397375967
"K160YWM5.03",2.68300646170609e-44,8.36239114895047e-18,0.000116890804179347,9.36056918959455e-70,0.943024855515608,1.84290295532314e-11,0.00147028738787866,3.1161837011238e-15,9.48463995452704e-18,0.0553263060119113,6.16602619902602e-05,3.23272290153265e-17,1.14345035649003e-19
"K160ZVM1.03",2.25386475217702e-40,2.69295473831624e-25,2.44989957376606e-12,9.64586087143996e-48,1.96328608818571e-06,1.53977291265103e-14,7.94841650031168e-07,6.7138371640737e-21,4.74717260265492e-21,2.11932755825787e-17,0.999997241869797,2.39470184988228e-20,4.43437346274185e-29
"A160TCBB.03",8.52368843216502e-08,0.992266571822858,3.97953206994689e-12,2.72653687378875e-25,5.29083234874412e-08,1.38453863690092e-17,6.08904621382961e-34,8.01898758013779e-10,0.000604634431298659,0.00712865479475676,2.10186481732336e-29,2.44254409235236e-36,2.09514317839882e-39
"A160TFX5.03",1.59473339869143e-18,1.78396907724195e-10,8.2009310573324e-18,2.73189840230518e-21,2.38237965615263e-06,2.31064334279807e-13,4.85449207991997e-32,9.59955406485084e-15,0.999997617441683,2.26394287104482e-14,8.6309421099795e-25,1.22576818625267e-30,6.22922072187754e-43
"A160TS24.03",1.50548229991259e-05,5.34572493224846e-09,4.80526918938007e-31,0.999984939755286,3.77375872657312e-22,1.09941684181515e-27,4.50816490758833e-53,1.6237445513168e-19,7.5989520724906e-11,8.14176138374675e-24,3.48061061884839e-37,3.91690433321551e-49,1.17419824844426e-56
"A160TSB4.03",1.54610599233657e-26,1.20361369566915e-14,1.46708313898917e-13,5.79448649846107e-37,0.999999999544164,1.87401498739368e-13,2.3348665386054e-16,1.98376654343079e-20,1.69774204381078e-11,1.3719762897935e-14,4.38498664198656e-10,1.66804488419781e-27,1.55094013774997e-29
"A160WLBW.03",9.4114854358066e-16,0.00957111223275805,1.27762062624367e-14,1.61085271107084e-29,4.63105358555816e-11,1.12827856945795e-18,5.84790822441644e-29,1.74778293632386e-12,1.00040353149747e-06,0.990427887315638,1.99412830697786e-30,3.36331919034379e-34,4.58253494873092e-33
"A160WLL3.03",4.61032538070361e-19,1.05064810658525e-05,7.49215378443408e-12,7.61663240244766e-38,6.07196941582074e-09,2.90514458741331e-14,1.00281274850032e-25,5.686796648608e-11,1.7915216874586e-08,0.999989469467359,2.16112486132629e-25,3.36903495374667e-29,6.15923088591325e-33
"A160WS78.03",3.01576404207292e-47,4.4989782890302e-26,0.999996735320972,7.41649355720332e-63,4.56003359534431e-13,1.32854419028316e-06,1.31227096266694e-11,1.93440467267948e-06,3.67706503321676e-15,1.7165044790023e-09,1.65830499790278e-18,7.82207481142974e-14,3.18324992741284e-29
"A160X0L7.03",4.49365153048036e-17,5.74219226302053e-14,3.66874710659682e-19,3.19016249231521e-22,5.48120900985175e-15,5.15156316715782e-11,2.97300751127349e-37,2.74189715840862e-11,0.999999999921003,4.07292723708175e-17,1.51081800285408e-31,9.4444592919744e-34,1.03429519608651e-48
"A160X0TB.03",0.00123522693449554,0.998764356361706,1.0700359351054e-18,1.23302836968677e-14,2.82645815517175e-09,4.74751650884272e-24,2.28396565116935e-34,5.42213940842287e-18,4.13447587459778e-07,4.29739948263001e-10,3.81174706735127e-28,9.04616440986781e-44,1.1308021168821e-45
"A160X12Y.03",7.73236079101709e-13,0.00962413414836102,2.99259338186881e-10,2.21130471885038e-24,2.52400426510122e-08,5.80346935567818e-14,1.39395072042656e-27,3.71266384484754e-07,0.0133910065606908,0.97698446248443,1.59165969890808e-26,4.70419082677437e-27,1.31649157773005e-32
